family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
F4,F4_lb5zw250,10,blend,0.0679290429146701,322,0.07507085498346718,0.07483997407975217
F4,F4_lb5zw250,20,500,0.0571018399156217,160,0.16174673612450965,0.03867185446132814
F4,F4_lb5zw250,20,1000,0.05327551857494433,160,0.12370570454691622,0.03627950996372049
F4,F4_lb5zw250,20,blend,0.0641275049806633,160,0.13897999871374367,0.036358378463641615
F4,F4_lb20zw60,3,500,0.03097247280875315,1077,0.0188470356780856,0.06793383116653254
F4,F4_lb20zw60,3,1000,0.018759160711713758,1077,0.005142509123052429,0.05977848653942846
F4,F4_lb20zw60,3,blend,0.024425922969111773,1077,0.011740384587412786,0.06299844764757287
F4,F4_lb20zw60,5,500,0.025082440453304815,646,0.008377932203224756,0.032897877849140535
F4,F4_lb20zw60,5,1000,0.019128766908040936,646,-0.003494538566050967,0.033095503832770067
F4,F4_lb20zw60,5,blend,0.02014659616880716,646,0.002284403625048089,0.030154985731795318
F4,F4_lb20zw60,10,500,0.0019022985913285737,322,-0.00716028971815462,0.0022316701174313665
F4,F4_lb20zw60,10,1000,-0.004066803478807208,322,-0.02760982522437411,-0.004403281124053673
F4,F4_lb20zw60,10,blend,-0.0009979654301036911,322,-0.023767910565265307,0.007175483238766575
F4,F4_lb20zw60,20,500,-0.0032725887729989447,160,0.025789439835359192,-0.0556022924443977
F4,F4_lb20zw60,20,1000,-0.030326379936716275,160,0.013377066049263621,-0.05489247594510752
F4,F4_lb20zw60,20,blend,-0.012624516582679012,160,0.012090809698372888,-0.06795835743204164
F4,F4_lb20zw250,3,500,0.045122971709184376,1077,0.04745400240289211,0.04303713818218239
F4,F4_lb20zw250,3,1000,0.035525171104175156,1077,0.0368467007194131,0.03500543818263536
F4,F4_lb20zw250,3,blend,0.040301473711681156,1077,0.04282473640705707,0.03764953743991198
F4,F4_lb20zw250,5,500,0.026928608064180314,646,0.04669513852027524,0.009393299970414801
F4,F4_lb20zw250,5,1000,0.027682832633165833,646,0.035346653745574615,0.00305909369115246
F4,F4_lb20zw250,5,blend,0.024195078154985273,646,0.040642515911935295,0.003699323610395831
F4,F4_lb20zw250,10,500,0.040533786602174826,322,0.05867186269878759,-0.0006448451897393749
F4,F4_lb20zw250,10,1000,0.04337474419610228,322,0.05304676428908833,-0.005079736372113605
