measure,form,P,Q,hold,threshold,dual_sharpe_train_14_20,maxdd_improve_train_14_20,short_frac_train_14_20,dual_sharpe_val_21_23,maxdd_improve_val_21_23,short_frac_val_21_23,dual_sharpe_holdout_24_26,maxdd_improve_holdout_24_26,short_frac_holdout_24_26
hi_lo_diff60,deteriorating,20,40,5,0.2,1.2411893688587552,-2.220446049250313e-16,0.03983596953719976,0.6254056860670921,-2.220446049250313e-16,0.030261348005502064,1.5445257609075185,0.0,0.013468013468013467
hi_lo_diff60,low_pct,20,40,5,0.2,1.500058560974238,0.0,0.0,0.7636195063226568,0.0,0.0068775790921595595,1.7476586834892367,0.0,0.0
hi_lo_diff60,nonconfirm,20,20,10,0.2,0.37084031384708865,-0.17007455346959643,0.18160515524311657,0.6332657835374654,-0.005124961858579802,0.13892709766162312,1.6698481467253974,0.0,0.10606060606060606
hi_lo_diff60,deteriorating,20,10,10,0.2,1.1959047979943094,-0.02716817418540829,0.0626830697129467,0.716834257952444,-4.440892098500626e-16,0.052269601100412656,1.6623809702816912,0.0,0.008417508417508417
hi_lo_diff60,low_pct,20,10,10,0.2,1.4125055529621364,4.440892098500626e-16,0.005858230814294083,0.7602070094470955,0.0,0.0,1.7219772621626679,1.1102230246251565e-16,0.005050505050505051
hi_lo_diff60,deteriorating,20,20,10,0.2,1.2470889650401602,1.1102230246251565e-16,0.03046280023432923,0.7639182808396747,2.220446049250313e-16,0.04676753782668501,1.7074337952991687,0.0,0.015151515151515152
hi_lo_diff60,low_pct,20,20,10,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,deteriorating,20,40,10,0.2,1.2502116744606036,0.0,0.0638547158758055,0.5410684286177966,-1.1102230246251565e-16,0.04951856946354883,1.4288681667402272,0.0,0.02861952861952862
hi_lo_diff60,low_pct,20,40,10,0.2,1.500058560974238,0.0,0.0,0.75951643797504,0.0,0.013755158184319119,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,nonconfirm,20,20,20,0.2,0.2873913971942808,-0.27996615714192463,0.22261277094317516,0.6168043415613002,-3.3306690738754696e-16,0.22283356258596973,1.5960031247190702,0.0,0.1414141414141414
hi_lo_diff60,deteriorating,20,10,20,0.2,0.9141502990960692,-0.02716817418540829,0.10661980082015231,0.825622479643176,-3.3306690738754696e-16,0.09353507565337002,1.6623809702816912,0.0,0.008417508417508417
hi_lo_diff60,low_pct,20,10,20,0.2,1.370595599770352,-2.220446049250313e-16,0.007029876977152899,0.7602070094470955,0.0,0.0,1.7219772621626679,1.1102230246251565e-16,0.005050505050505051
hi_lo_diff60,deteriorating,20,20,20,0.2,1.035705499717985,-0.05130384906170515,0.05741066198008202,0.8712956050034322,-2.220446049250313e-16,0.0921595598349381,1.7074337952991687,0.0,0.015151515151515152
hi_lo_diff60,low_pct,20,20,20,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,deteriorating,20,40,20,0.2,1.0163068716977879,-0.0490664692678886,0.11013473930872876,0.5683943983294759,-1.1102230246251565e-16,0.08253094910591471,1.560266834022601,0.0,0.06565656565656566
hi_lo_diff60,low_pct,20,40,20,0.2,1.500058560974238,0.0,0.0,0.890991074693192,0.0,0.027510316368638238,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,nonconfirm,60,60,5,0.2,0.5968260801885023,-0.11947559540744845,0.12126537785588752,0.5456684365459133,-2.220446049250313e-16,0.039889958734525444,1.6788226948548033,0.0,0.05218855218855219
hi_lo_diff60,deteriorating,60,10,5,0.2,1.469815346250201,0.0,0.023432923257176334,0.7338545368433748,0.0,0.012379642365887207,1.7012876033502455,0.0,0.003367003367003367
hi_lo_diff60,low_pct,60,10,5,0.2,1.4235492518652584,-4.440892098500626e-16,0.0029291154071470417,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
hi_lo_diff60,deteriorating,60,20,5,0.2,1.367439529247817,-2.220446049250313e-16,0.01757469244288225,0.8446194134061269,-2.220446049250313e-16,0.002751031636863824,1.6631889349920217,0.0,0.008417508417508417
hi_lo_diff60,low_pct,60,20,5,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
hi_lo_diff60,deteriorating,60,40,5,0.2,1.278205262738114,-2.220446049250313e-16,0.02401874633860574,0.7217372397773529,0.0,0.009628610729023384,1.6379649937713663,0.0,0.005050505050505051
hi_lo_diff60,low_pct,60,40,5,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
hi_lo_diff60,nonconfirm,60,60,10,0.2,0.4710885692616585,-0.14111052802396729,0.15172817809021674,0.5934583727071259,0.0,0.05364511691884457,1.8227662131283064,0.0,0.08754208754208755
hi_lo_diff60,deteriorating,60,10,10,0.2,1.268703163238888,-0.027168174185408178,0.04452255418863503,0.6785788433252428,0.0,0.02200825309491059,1.6623809702816912,0.0,0.008417508417508417
hi_lo_diff60,low_pct,60,10,10,0.2,1.4125055529621364,4.440892098500626e-16,0.005858230814294083,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,deteriorating,60,20,10,0.2,1.2470889650401602,1.1102230246251565e-16,0.03046280023432923,0.6924391112472105,0.0,0.005502063273727648,1.7074337952991687,0.0,0.015151515151515152
hi_lo_diff60,low_pct,60,20,10,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,deteriorating,60,40,10,0.2,1.2917335273435322,-4.440892098500626e-16,0.038078500292911543,0.761593746656692,0.0,0.017881705639614855,1.6472297578614503,0.0,0.013468013468013467
hi_lo_diff60,low_pct,60,40,10,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,nonconfirm,60,60,20,0.2,0.3741350592092227,-0.25757473492769556,0.17926186291739896,0.5100620201150252,-0.00024325257097113084,0.07840440165061899,1.7648316736928393,0.0,0.11952861952861953
hi_lo_diff60,deteriorating,60,10,20,0.2,1.1554566044270302,-0.027168174185408067,0.07088459285295841,0.7217711546175536,0.0,0.03576341127922971,1.6623809702816912,0.0,0.008417508417508417
hi_lo_diff60,low_pct,60,10,20,0.2,1.370595599770352,-2.220446049250313e-16,0.007029876977152899,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,deteriorating,60,20,20,0.2,1.035705499717985,-0.05130384906170515,0.05741066198008202,0.6003788491356395,-0.0002432525709709088,0.009628610729023384,1.7074337952991687,0.0,0.015151515151515152
hi_lo_diff60,low_pct,60,20,20,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,deteriorating,60,40,20,0.2,1.2502982294345668,-1.1102230246251565e-16,0.05916813122437024,0.8046607480912394,0.0,0.03163686382393398,1.7386746630594707,0.0,0.03198653198653199
hi_lo_diff60,low_pct,60,40,20,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
