rank_worst_tv,lookback,z_window,smoothing,theta,exposure,is_incumbent,sharpe_full,ann_full,maxdd_full,turnover_full,sharpe_2014-2020,sharpe_2021-2023,sharpe_2024-2026,worst_tv
43,20,250,0,-0.35,0.8155751058976866,0,1.4480083636624232,0.381540111052034,-0.35165630380340474,12.77289019224503,1.6030612535247084,1.8708684853541344,0.8085929220791723,1.6030612535247084
44,20,250,5,-0.35,0.8220918866080157,0,1.386403929972931,0.3696427967078647,-0.3419494162682817,7.344411860540893,1.6025524315298711,1.7438112246414506,0.7016890832424958,1.6025524315298711
45,20,100,0,-0.15,0.6327794069729553,0,1.5026947691356438,0.32854817344647114,-0.29048969023977667,19.47865754317367,1.6739957765183988,1.6008585684706247,1.040496077304987,1.6008585684706247
46,40,80,0,0.05,0.43532095144998373,0,1.491987807737685,0.2655902782104317,-0.23621008590167636,12.77289019224503,1.5962268792015784,2.038682835114633,1.0564058175171724,1.5962268792015784
47,20,250,0,-0.2,0.7116324535679375,0,1.6530715674592238,0.3825866226793283,-0.25597026106383225,15.806451612903226,1.8765968773839514,1.5950943372885,1.1845283213240574,1.5950943372885
48,20,250,0,-0.4,0.8462039752362333,0,1.4155000770474486,0.37972343325292296,-0.3419494162682817,12.453567937438907,1.593165049150467,1.6828806143131183,0.8206835941478735,1.593165049150467
49,20,250,0,-0.1,0.631801889866406,0,1.7823723300477063,0.37994540849878644,-0.25492094832441126,19.47865754317367,2.045776201334572,1.5929813256876235,1.3246562056631088,1.5929813256876235
50,20,100,0,-0.4,0.8211143695014663,0,1.3914637476785874,0.3665206990082061,-0.35165630380340485,14.050179211469533,1.5802494297577097,1.5844208472414383,0.8038072894166449,1.5802494297577097
51,20,250,0,-0.05,0.5953079178885631,0,1.797515765382774,0.3681833567982489,-0.27622891518161496,17.72238514173998,1.938928528801337,1.5752699287000267,1.6439020095303714,1.5752699287000267
52,40,80,0,-0.35,0.725643532095145,0,1.502674334470851,0.35672452714063235,-0.3682984257212045,13.81068752036494,1.570268214942837,1.597199136276972,1.3164797764871286,1.570268214942837
53,40,80,0,0.15,0.37797328119908763,0,1.3706494015398245,0.22595850875549886,-0.2508067760778969,12.613229064841967,1.5592584587445883,1.729644370514459,0.887135093439353,1.5592584587445883
54,10,50,5,0.05,0.4542196155099381,0,1.5324617033580368,0.2774757807639363,-0.27185726908601626,14.608993157380255,1.5588288474991168,1.6373606788461124,1.4311647393612206,1.5588288474991168
55,40,250,0,0.2,0.31801889866405997,0,1.174535460602908,0.18187386466745747,-0.30518055609883654,13.251873574454219,1.574634099442033,1.5579812316183579,0.3014246962859614,1.5579812316183579
56,20,100,5,-0.3,0.7595307917888563,0,1.51589308109638,0.3860120329391219,-0.34228997160241703,8.781362007168457,1.640771924622905,1.5567805157214878,1.2305951693417403,1.5567805157214878
57,20,60,5,-0.15,0.6168132942326491,0,1.9676854663754295,0.4270696788291033,-0.29531571838591664,8.941023134571521,2.256149030345708,1.5519889346312805,1.6098302508233955,1.5519889346312805
