Date,000057.SH,000058.SH,000918.CSI,000919.CSI,H30351.CSI,H30352.CSI,H30355.CSI,H30356.CSI,000028.SH,000029.SH,000117.SH,000118.SH,932406.CSI,932407.CSI,932408.CSI,932409.CSI,399346.SZ,399348.SZ,399370.SZ,399371.SZ,399372.SZ,399373.SZ,399374.SZ,399375.SZ,399376.SZ,399377.SZ,399602.SZ,399604.SZ,399630.SZ,399631.SZ
2026-03-05,3985.9565,4745.3068,5111.6657,5304.7975,8115.5438,11178.9941,6348.4614,6758.0792,4037.7359,4340.7461,4619.6393,11215.572,3196.1823,2944.2153,4498.2454,3471.2417,4549.4441,6883.158,5291.9479,7455.9407,5233.0112,8393.6851,5279.7168,6902.6257,6968.7708,8206.2732,1349.6708,2179.9111,1852.5676,2357.2819
2026-03-04,3961.3584,4715.8854,5048.1988,5260.084,8053.2609,11129.2972,6261.3633,6709.76,4017.8735,4321.4131,4605.6989,11213.5438,3179.8892,2913.1959,4454.5779,3413.8862,4475.2496,6808.4771,5240.4244,7411.7375,5174.2361,8350.9584,5246.5718,6842.1951,6904.0226,8167.8602,1334.8586,2159.412,1825.8193,2335.7968
2026-03-03,4017.0498,4782.3636,5118.5604,5320.3685,8074.0499,11264.094,6349.3581,6788.9691,4078.6641,4384.6285,4645.4724,11377.6765,3214.4762,2924.7771,4473.4246,3415.01,4519.9676,6854.8374,5295.5153,7490.5503,5244.6832,8449.7184,5273.548,6869.7133,6955.0353,8298.0095,1339.9344,2178.1914,1839.278,2352.7093
2026-03-02,4127.1152,4763.4837,5221.5682,5299.4024,8472.39,11537.9118,6558.9438,6806.6017,4179.4196,4325.8624,4814.724,11558.3881,3276.8896,3077.1237,4578.265,3590.037,4629.2978,6994.1628,5436.5831,7531.682,5337.213,8374.7672,5457.8214,7033.8787,7267.7053,8510.3633,1387.3782,2225.5924,1893.2465,2405.9486
2026-02-27,4111.5548,4709.1143,5189.5331,5255.8769,8452.9822,11386.7299,6473.5091,6748.0361,4159.316,4279.4565,4802.0855,11399.9034,3296.6664,3117.4548,4662.8245,3648.7599,4599.6038,6953.012,5408.8172,7466.0473,5290.4417,8315.6949,5422.9192,6898.3882,7324.48,8514.7352,1385.3044,2197.7309,1892.3212,2401.083
2026-02-26,4098.634,4690.4135,5237.3344,5241.0767,8413.8182,11194.618,6528.7381,6713.7193,4140.5147,4271.4958,4772.2386,11235.6225,3265.606,3102.8995,4622.0025,3629.6799,4641.0143,6908.5703,5418.4484,7419.7075,5339.7877,8314.9323,5367.4254,6802.5806,7275.7832,8392.0052,1385.9936,2181.2278,1900.7533,2385.0674
2026-02-25,4106.0348,4718.5531,5254.9663,5270.7719,8384.7885,11185.5739,6484.5351,6745.5014,4157.8549,4299.6917,4753.8014,11260.2558,3260.113,3060.5629,4614.9611,3588.402,4639.3656,6919.621,5424.4237,7442.5661,5377.745,8368.4703,5320.0449,6771.6958,7235.807,8416.6934,1380.3524,2180.2202,1895.8344,2392.7852
2026-02-24,4074.3633,4704.1112,5210.3405,5265.878,8302.6358,10971.5099,6410.0199,6715.3852,4120.6131,4300.5985,4689.9394,11085.7909,3216.1018,3026.1741,4573.5334,3559.3519,4579.3108,6853.7787,5354.1399,7392.2543,5321.1598,8376.4983,5235.9229,6650.6632,7111.6816,8284.006,1361.1302,2157.3575,1869.3855,2367.0273
2026-02-13,4041.0555,4660.0348,5160.3705,5222.3911,8214.7686,10766.2793,6283.3439,6639.1852,4093.5576,4277.2911,4615.9382,10837.4575,3163.7908,3021.6214,4484.9214,3526.9219,4518.8818,6753.4437,5283.3877,7301.1885,5270.9881,8324.1712,5111.5311,6491.0369,7023.159,8152.4437,1344.9377,2128.3348,1845.0505,2333.4932
2026-02-12,4106.7095,4730.9124,5228.6667,5292.6198,8302.5866,11017.6966,6368.9695,6744.7945,4166.6516,4336.0701,4690.6378,11075.057,3216.6952,3047.7951,4534.8144,3538.9225,4578.9954,6866.5543,5366.4526,7422.6873,5340.3705,8428.9978,5228.5533,6655.3039,7130.4163,8299.8421,1357.1016,2167.1363,1868.548,2370.8729
2026-02-11,4092.5611,4755.2738,5212.3067,5322.1765,8193.4418,11007.8385,6326.0689,6773.9772,4160.9805,4370.6399,4651.0832,11091.3276,3217.1581,3000.2317,4567.6064,3509.2657,4544.795,6876.1284,5332.5115,7441.5211,5340.0182,8487.209,5143.2582,6615.7641,7029.8387,8299.8245,1346.554,2172.9537,1849.1234,2368.5292
2026-02-10,4082.1319,4738.5251,5237.8733,5319.0762,8167.8314,10882.0236,6365.9485,6752.6585,4146.0879,4365.8565,4621.8325,10976.1883,3207.4304,3014.9956,4556.4342,3542.4106,4569.8546,6857.696,5336.4408,7409.1422,5367.1785,8480.5803,5091.9968,6535.5419,7027.2221,8254.5574,1345.1355,2159.2767,1856.9945,2362.9852
2026-02-09,4069.4173,4742.0798,5230.2578,5319.9501,8183.0374,10888.115,6355.3675,6753.5326,4130.0376,4365.1608,4618.6316,11000.2689,3210.8168,3001.5403,4573.5979,3542.5077,4582.4773,6853.7815,5341.0337,7408.0937,5369.0387,8482.4282,5093.0116,6519.5289,7050.4439,8268.6845,1338.1011,2153.4397,1860.9124,2361.3967
2026-02-06,4010.1151,4702.1305,5123.0204,5277.1194,7997.8403,10746.98,6162.9525,6693.5966,4060.7425,4331.5618,4579.2842,10891.3347,3173.7155,2916.5198,4505.9834,3459.5649,4481.3703,6778.2586,5244.9932,7335.4474,5278.9516,8421.077,4983.4328,6426.2593,6925.9134,8168.3737,1313.7177,2130.0435,1820.8075,2332.2072
2026-02-05,4033.7908,4716.744,5166.0286,5303.3411,8013.4444,10722.4026,6224.0608,6719.3738,4087.5263,4351.7538,4585.0816,10872.5417,3169.2109,2921.7996,4485.6888,3454.6572,4497.7854,6806.4473,5266.1644,7351.5676,5315.9462,8469.7872,4981.2925,6404.1128,6924.127,8152.6567,1307.6893,2123.2324,1825.6947,2338.3527
2026-02-04,4071.5628,4722.84,5213.4846,5296.1179,8182.3314,10897.6428,6342.9171,6735.2636,4129.0504,4333.7786,4635.9438,10993.439,3202.9389,2977.6247,4515.4658,3503.4847,4572.1589,6862.6353,5339.1218,7379.4345,5362.7884,8435.6223,5092.619,6512.7324,7064.0232,8249.877,1328.3863,2140.5728,1856.5349,2360.8052
2026-02-03,4044.2716,4639.4132,5195.6968,5199.9938,8169.7955,10704.1992,6402.8325,6611.6578,4102.8995,4253.0244,4620.0415,10799.7862,3164.6606,3014.8785,4463.5016,3517.541,4566.0174,6746.1671,5309.9504,7248.4149,5332.5521,8271.8765,5057.7428,6414.1107,7041.003,8118.6592,1326.7191,2109.6528,1853.8341,2327.5944
2026-02-02,3969.5103,4627.5971,5132.1679,5189.5356,7961.8301,10485.1971,6298.5735,6566.3138,4040.9462,4265.433,4496.978,10613.4825,3100.0867,2915.6583,4383.2055,3412.2915,4498.3924,6628.506,5199.7741,7181.5483,5264.1893,8277.4835,4902.9214,6260.4959,6797.7779,7945.6877,1293.0821,2070.9586,1816.4942,2284.7474
2026-01-30,4104.0206,4722.3149,5255.5756,5272.7434,8365.124,10976.0863,6565.8175,6717.4326,4188.4584,4322.6212,4683.2439,11130.9961,3189.1995,3032.1626,4475.9731,3508.9699,4602.9976,6823.093,5351.3322,7374.4751,5381.9173,8388.4787,5104.2661,6557.5025,7051.0783,8291.8091,1326.7721,2137.6176,1860.6724,2345.2791
2026-01-29,4203.4078,4781.3866,5290.1772,5328.1534,8531.1718,11215.5296,6601.4598,6816.7416,4300.7586,4359.9186,4774.8766,11348.3779,3209.1179,3034.9369,4469.311,3498.397,4598.9037,6952.7107,5420.1807,7483.6753,5425.3813,8461.4004,5238.4624,6741.5051,7138.2603,8430.6375,1342.9028,2171.7591,1863.7848,2385.8736
2026-01-28,4168.5078,4706.6346,5253.3947,5237.0772,8650.5028,11208.8082,6673.9113,6721.2233,4240.3959,4277.8683,4860.6062,11262.6379,3203.2778,3076.3719,4486.276,3544.6543,4626.4735,6882.5623,5422.838,7381.983,5384.3827,8278.5006,5292.5103,6708.2342,7242.0907,8430.3336,1367.3817,2164.2602,1877.3355,2366.3464
2026-01-27,4124.6005,4678.2881,5221.2123,5226.0179,8590.4721,10990.6439,6591.5421,6673.5914,4182.6969,4271.6692,4830.4195,10988.3382,3188.0822,3073.0332,4504.5512,3588.5556,4607.8827,6832.8806,5382.9263,7320.8942,5357.0722,8279.5795,5199.0475,6540.8079,7226.3095,8329.0011,1360.6124,2141.0389,1871.2017,2355.5141
2026-01-26,4111.6818,4699.9489,5208.2525,5247.8987,8466.5192,11082.0292,6509.3821,6712.9153,4178.5896,4286.4079,4814.823,11080.0534,3209.3499,3032.0896,4537.1806,3551.2626,4605.0942,6875.8752,5369.4827,7357.8774,5348.9179,8305.1541,5201.9223,6600.3248,7160.004,8377.8953,1367.1962,2157.3199,1870.2822,2373.3598
2026-01-23,4096.7854,4648.065,5195.6234,5197.0874,8570.2512,11006.6363,6482.6576,6652.997,4141.7345,4240.5849,4861.7492,10958.6783,3214.7201,3085.3388,4575.6616,3627.8328,4628.458,6880.0716,5383.1647,7300.9359,5345.6938,8234.7379,5176.8805,6513.7791,7312.7444,8390.1905,1386.6012,2170.3015,1883.6416,2376.0404
2026-01-22,4089.5978,4674.7882,5241.7182,5237.5379,8349.033,10844.4546,6513.6476,6675.3616,4159.5959,4284.0778,4771.8663,10860.4334,3162.7849,3034.8047,4533.9787,3557.0087,4622.2196,6821.0646,5355.9118,7303.9437,5389.9465,8315.5831,5071.9348,6449.2952,7103.0166,8264.4152,1374.6988,2158.5594,1875.0096,2352.201
2026-01-21,4106.2769,4684.5215,5237.1519,5255.7296,8311.1626,10731.3994,6451.9927,6682.5094,4177.5513,4297.1288,4784.3398,10749.8697,3133.9623,3020.2285,4492.0032,3520.2177,4608.5823,6799.835,5355.9007,7294.7363,5383.699,8343.9686,5088.7476,6398.1187,7101.7433,8204.4555,1381.1869,2135.3423,1869.7652,2343.8898
2026-01-20,4071.6315,4736.5267,5206.4925,5316.9454,8180.2032,10678.7964,6359.2104,6743.2379,4143.0852,4355.0195,4710.8099,10736.6707,3132.1569,2969.579,4471.2591,3472.8032,4579.906,6811.8974,5312.2416,7339.756,5351.9659,8447.6411,5008.8812,6392.2742,7055.5281,8168.1692,1367.5025,2131.3092,1855.9029,2342.5201
2026-01-19,4082.6398,4687.2255,5262.517,5267.1986,8179.2686,10619.2086,6444.1859,6679.4292,4153.6211,4315.6379,4732.1035,10576.5816,3123.2288,3018.2711,4465.6897,3528.0719,4641.321,6788.7756,5353.984,7273.3041,5406.3285,8371.4889,5020.6838,6324.2642,7104.1582,8109.8131,1382.1909,2126.7579,1878.756,2342.2369
2026-01-16,4076.5231,4675.5491,5267.321,5252.0517,8166.5863,10473.6796,6442.1207,6651.8629,4156.2753,4324.5445,4682.228,10422.8479,3088.507,3023.1722,4391.601,3498.8104,4632.629,6727.9736,5342.4313,7239.1205,5418.2594,8372.1794,4979.4866,6241.9073,7038.7873,8034.2685,1367.7331,2099.7731,1875.3687,2320.628
2026-01-15,4085.585,4732.9825,5275.3212,5311.9345,8090.2462,10555.2194,6434.7175,6719.0111,4180.9937,4387.1493,4621.163,10476.4373,3106.2606,3000.8742,4403.9321,3470.6501,4625.1884,6779.9111,5335.7615,7313.7037,5440.8205,8478.3408,4937.0394,6290.9643,6965.3258,8080.5407,1357.9503,2118.4349,1872.197,2334.2405
2026-01-14,4081.428,4741.3956,5242.3434,5324.6589,8065.0439,10573.1821,6377.9846,6724.6925,4172.4343,4406.2462,4623.4541,10458.133,3107.8951,3005.7142,4422.907,3496.5676,4567.0342,6800.3327,5288.2843,7322.2631,5392.6178,8506.544,4889.1465,6269.4997,6908.9867,8080.7579,1338.993,2128.9974,1852.5281,2338.6347
2026-01-13,4071.593,4803.6069,5236.0601,5386.7047,7958.1273,10524.5738,6294.7216,6782.9218,4169.5294,4481.8811,4593.4151,10449.1773,3107.0969,2972.8862,4413.8966,3454.7764,4561.6368,6790.9091,5274.0316,7379.2245,5397.5712,8618.9402,4851.0016,6279.1678,6848.8533,8064.88,1345.1286,2129.6462,1847.7982,2330.5527
2026-01-12,4092.528,4775.1714,5274.2735,5364.2783,8064.7189,10530.847,6365.5264,6764.6407,4179.7802,4460.0347,4651.6766,10478.2205,3127.1102,3048.0643,4457.893,3529.1218,4603.0954,6847.7893,5311.4618,7370.9302,5426.6484,8597.3546,4885.9686,6289.8561,6935.7006,8063.4927,1357.7892,2134.4493,1873.0935,2350.1712
2026-01-09,4069.7482,4780.1892,5259.148,5370.8956,7856.0933,10452.2351,6291.7093,6763.1566,4158.8061,4466.2623,4581.1121,10434.1695,3079.1173,2958.2287,4387.0335,3422.0457,4584.1834,6775.4538,5274.2253,7354.7761,5420.0191,8614.1224,4827.5193,6249.7198,6793.7289,7978.9724,1345.7125,2116.4287,1857.4275,2325.7411
2026-01-08,4029.6298,4784.8606,5232.3333,5372.7422,7703.5171,10301.6819,6238.9877,6745.105,4122.4377,4479.6492,4504.6102,10362.4936,3044.4025,2885.8325,4351.6409,3360.8562,4564.8798,6695.0127,5233.0941,7329.0856,5400.6495,8625.0269,4764.2488,6187.8604,6685.8517,7890.0359,1328.7164,2098.2524,1844.1191,2298.948
2026-01-07,4045.3364,4844.5897,5281.3558,5438.2127,7733.0044,10343.5253,6295.8685,6821.0601,4141.2062,4542.5673,4529.4048,10404.8065,3023.2274,2859.9725,4311.8676,3320.966,4630.16,6717.2162,5272.0327,7388.755,5447.7227,8729.0722,4825.7111,6199.1986,6663.5823,7913.7389,1342.9402,2095.8812,1862.4235,2304.204
2026-01-06,4040.0403,4867.1535,5283.2983,5474.8265,7624.0728,10283.3501,6259.6658,6849.6064,4137.3801,4574.167,4508.4254,10378.9077,3029.5624,2831.7418,4311.3751,3276.1171,4622.8696,6744.8664,5263.6892,7404.4692,5466.8257,8779.6707,4780.6513,6169.5926,6597.1046,7901.7076,1341.7494,2099.852,1857.852,2313.6113
2026-01-05,3949.8058,4773.4807,5221.4061,5372.0437,7453.8347,10021.4197,6157.7084,6709.0965,4031.4757,4496.143,4432.84,10173.9177,2991.3341,2790.0596,4253.0829,3256.7758,4587.5555,6586.7808,5186.2127,7277.9452,5401.8382,8659.6499,4677.7485,6004.2844,6487.9371,7772.0436,1322.9021,2051.7716,1840.9043,2270.8375
2025-12-31,3843.2563,4725.1457,5087.9813,5318.4517,7207.1966,9912.9201,6003.6751,6646.4242,3913.1607,4453.1811,4356.7985,10075.5213,2956.3206,2718.0917,4210.9009,3176.5874,4487.2761,6522.1755,5065.1923,7203.2636,5271.1193,8573.839,4571.6087,5933.8553,6351.3628,7697.3104,1301.105,2029.2441,1800.4649,2246.6781
2025-12-30,3849.4115,4724.6628,5132.2483,5318.1854,7250.5832,9927.4691,6060.6631,6645.201,3917.7554,4453.3754,4367.4828,10100.2407,2959.4952,2721.0288,4211.1569,3178.3541,4541.8575,6534.7425,5094.2948,7203.8892,5314.8549,8585.0066,4590.6719,5907.1901,6342.6898,7710.2923,1309.0703,2039.8762,1818.6904,2255.8652
2025-12-29,3826.2234,4731.2736,5098.4032,5321.9088,7238.398,9921.6931,6014.755,6641.394,3893.4606,4466.499,4355.0075,10098.0482,2969.4998,2712.6434,4240.5821,3175.0367,4510.4015,6505.3811,5062.0968,7194.8035,5284.7084,8596.0434,4553.563,5868.4831,6301.3177,7684.1917,1298.8326,2034.5014,1808.4068,2245.789
2025-12-26,3853.4855,4735.5287,5130.4545,5319.2006,7264.9861,9979.0755,6050.1579,6653.7804,3922.3086,4456.3237,4377.6776,10173.949,2983.9009,2707.9259,4262.5264,3177.5247,4541.5779,6514.5939,5107.211,7215.6081,5328.2794,8592.3172,4619.315,5910.3219,6330.9949,7754.0211,1305.3441,2032.1451,1820.2414,2257.4068
2025-12-25,3833.7526,4721.8768,5114.0139,5309.1912,7221.0814,9884.7738,6014.8116,6628.5253,3901.6081,4454.2298,4363.7329,10077.9236,2974.4289,2709.2013,4280.9588,3185.2674,4519.0257,6454.6905,5070.4071,7189.6278,5299.4434,8591.6331,4565.7821,5852.3844,6278.1647,7692.6418,1296.3414,2011.1603,1811.399,2236.113
2025-12-24,3821.6024,4709.9236,5107.0216,5299.6569,7192.3881,9830.2375,6019.4407,6613.6448,3891.2049,4443.6754,4332.5979,10035.3523,2959.7924,2675.4927,4241.4977,3137.9496,4516.2403,6441.8264,5058.7778,7168.9953,5291.7451,8573.0371,4572.8942,5830.4469,6215.9247,7660.2588,1291.3753,2000.5373,1807.6707,2226.7596
2025-12-23,3810.1684,4711.0845,5101.7829,5310.2529,7119.7887,9752.8222,5979.2653,6612.841,3883.3456,4453.2462,4286.6694,9963.5115,2932.0853,2634.0582,4203.9535,3084.9608,4499.5404,6422.8559,5037.3937,7162.415,5288.0995,8606.1749,4543.6922,5785.7581,6126.5207,7590.9143,1279.3789,1993.6666,1794.9875,2220.6775
2025-12-22,3805.7109,4695.9828,5084.7083,5291.9895,7085.7111,9752.5443,5954.3314,6598.521,3876.1232,4434.4501,4301.9252,9969.3681,2941.2237,2635.8664,4230.4068,3088.6798,4478.7929,6426.1645,5025.6626,7148.362,5273.4839,8573.9603,4540.5378,5790.9602,6109.781,7596.3285,1269.3142,1993.8987,1784.2857,2221.4471
2025-12-19,3765.5652,4702.6488,5003.8314,5302.1835,6972.5968,9722.0997,5791.2401,6608.2096,3834.8334,4443.4615,4261.5849,9968.6959,2936.5801,2597.8341,4216.3426,3054.6055,4389.1367,6418.381,4947.2788,7148.2959,5188.247,8594.0026,4472.7682,5758.0755,6022.1385,7587.7896,1247.6931,1984.1709,1752.3776,2216.2311
2025-12-18,3750.4317,4701.4534,4983.2378,5305.1091,6933.9318,9633.8608,5761.5872,6593.3961,3819.7882,4454.1871,4219.7807,9896.059,2901.1193,2589.45,4143.3953,3026.8264,4357.8243,6382.3794,4916.2241,7128.668,5167.5341,8608.8125,4426.4575,5705.9797,5964.1028,7507.5653,1238.1149,1974.0891,1741.2074,2200.0322
2025-12-17,3761.4403,4662.2521,5054.7667,5271.063,6976.2425,9634.4717,5848.1758,6557.4052,3830.8708,4403.9886,4243.0689,9867.6175,2891.2925,2603.3687,4110.8286,3028.5648,4451.9992,6407.2307,4977.6206,7085.5573,5243.1525,8525.4053,4462.1746,5702.0762,6023.8073,7508.9967,1256.7717,1976.6236,1772.8686,2212.645
2025-12-16,3688.3029,4617.2592,4931.8669,5223.7317,6814.7547,9505.2186,5650.4891,6493.1849,3754.5158,4366.4143,4158.054,9767.6524,2869.2241,2556.4295,4097.3829,2988.2561,4322.2005,6333.0653,4862.7524,7013.5925,5124.2334,8467.4686,4346.6016,5608.2086,5896.7379,7403.0007,1227.5783,1950.3876,1723.7976,2183.0307
2025-12-15,3748.2228,4652.5113,5018.9662,5257.0921,6950.4818,9638.0202,5781.9863,6544.0672,3819.9966,4392.7016,4210.4053,9886.9882,2906.0636,2601.7853,4151.8107,3044.8484,4397.1098,6393.3794,4939.084,7072.4862,5201.6022,8507.7472,4424.8603,5692.8632,5985.7904,7498.9788,1242.775,1971.1629,1752.2566,2206.8792
2025-12-12,3774.9175,4634.2128,5070.2133,5231.0358,7019.6728,9609.3765,5840.1557,6516.6782,3840.3138,4369.2592,4231.8776,9856.5018,2905.9125,2637.0866,4124.3051,3064.1289,4463.2461,6390.2157,4995.4279,7050.9751,5261.5498,8465.6055,4474.4363,5689.5364,6052.9781,7503.5739,1259.2711,1970.5838,1775.7245,2211.1607
2025-12-11,3733.289,4617.9307,5023.9312,5209.4411,6891.7755,9564.0263,5783.9819,6487.892,3793.8592,4356.684,4163.9542,9822.1006,2908.6961,2590.374,4145.671,3017.8925,4429.7314,6344.4823,4941.8932,7023.5021,5212.0077,8437.1776,4414.6073,5654.1801,5977.7223,7479.9428,1247.2598,1956.286,1760.03,2199.0921
2025-12-10,3754.5329,4629.5698,5068.0572,5222.9104,6958.458,9661.0493,5842.9566,6522.3842,3818.9526,4360.8142,4201.8346,9901.2806,2942.175,2630.3267,4236.8527,3065.9731,4480.901,6406.8537,4986.6359,7054.2394,5257.1099,8453.6425,4449.6538,5694.441,6048.7754,7555.6391,1260.4872,1973.2884,1781.8977,2221.1897
2025-12-09,3735.6596,4650.7073,5055.919,5246.924,6935.5321,9624.4791,5833.5125,6538.7903,3800.1062,4391.4879,4180.672,9863.3818,2924.6913,2619.3373,4238.2614,3062.1292,4469.3699,6382.676,4969.4068,7070.9995,5250.6745,8507.3518,4425.108,5674.5015,5992.0144,7515.4084,1255.2819,1963.1672,1777.5807,2211.5207
2025-12-08,3778.626,4690.1238,5076.6807,5293.1418,6935.8917,9758.0723,5835.0633,6606.3876,3844.2351,4421.5822,4212.1185,9987.0508,2951.3933,2628.0653,4247.9348,3077.5136,4473.6901,6476.7803,4999.9871,7150.5999,5274.3568,8577.4505,4461.1247,5782.8429,6051.9915,7614.9475,1262.0521,1981.796,1777.6396,2240.8188
2025-12-05,3771.706,4676.615,5021.4973,5279.1475,6862.4431,9762.5609,5740.1678,6596.0452,3828.9662,4399.6009,4186.8353,10019.9471,2945.8138,2576.4254,4219.2871,3002.5263,4379.3949,6488.806,4945.4928,7149.0555,5216.9359,8569.103,4409.8431,5802.1364,5990.04,7602.5913,1244.0824,1984.8463,1741.9191,2243.1923
2025-12-04,3735.8026,4633.1725,4973.1777,5227.7712,6799.3217,9656.6434,5688.6807,6530.9579,3789.7078,4363.0758,4138.6989,9940.328,2917.5903,2533.4762,4160.7613,2930.6176,4334.6054,6411.4634,4900.6042,7088.941,5180.0713,8509.3147,4349.9551,5721.7139,5922.3759,7547.7232,1235.8573,1965.5024,1722.2668,2218.7545
2025-12-03,3719.6364,4636.9006,4933.0483,5228.5584,6764.7592,9665.7364,5626.6393,6536.9068,3765.2273,4367.269,4126.4106,9958.0718,2936.9664,2524.0395,4193.0803,2953.7845,4293.3536,6419.298,4867.8127,7099.7418,5137.1297,8527.6461,4322.4297,5719.6185,5915.9467,7558.4664,1227.9421,1969.8599,1711.1048,2222.7101
2025-12-02,3730.615,4659.8939,4958.6467,5247.8903,6817.9122,9640.3992,5653.4103,6556.4391,3772.8581,4399.0566,4147.8922,9951.1677,2941.7048,2554.6864,4212.9103,2992.7235,4326.2009,6410.097,4892.9733,7117.176,5173.1438,8572.5643,4313.2275,5689.3722,5956.4734,7567.3645,1236.9804,1968.9089,1724.2029,2223.0542
2025-12-01,3761.1933,4665.0938,4985.1795,5250.672,6877.9145,9673.2233,5693.6335,6565.0403,3808.9466,4400.1938,4189.3061,9971.7818,2949.7027,2587.78,4204.3133,3028.0911,4350.5328,6421.3312,4931.4415,7122.1214,5207.0927,8562.2162,4345.2378,5707.7468,6035.3816,7603.7202,1249.9902,1981.0749,1736.8427,2231.105
2025-11-28,3719.3606,4630.2741,4919.8695,5209.7264,6798.7581,9563.7872,5608.264,6508.1313,3759.1465,4368.9405,4135.4967,9892.0221,2936.1224,2565.3698,4190.5908,3004.4141,4281.4827,6352.7983,4866.4944,7065.2813,5134.2297,8506.0117,4293.0944,5635.7326,5966.2106,7544.489,1233.8312,1964.1009,1714.2951,2210.1188
2025-11-27,3698.6934,4640.4071,4897.1918,5223.3598,6719.6157,9470.7223,5573.1687,6507.9762,3742.5295,4391.1472,4081.1856,9820.4219,2912.3836,2527.3653,4126.8159,2959.1874,4237.1155,6321.7331,4824.7457,7062.7375,5111.5018,8534.4534,4228.1602,5607.4634,5868.2545,7479.1474,1218.9192,1951.629,1697.3336,2196.6415
2025-11-26,3702.38,4629.7812,4912.6458,5210.9735,6735.0388,9460.6308,5591.7872,6493.591,3744.5192,4376.0394,4087.5339,9814.0611,2910.9812,2519.1996,4102.6987,2957.3165,4250.0211,6317.3535,4834.8921,7049.5918,5126.8993,8512.3199,4223.7093,5593.6941,5882.02,7490.9865,1224.8825,1955.2653,1702.0725,2195.9007
2025-11-25,3694.4437,4649.6996,4844.5282,5226.8719,6697.4191,9486.6867,5497.19,6509.8223,3736.848,4396.8748,4080.1131,9845.4152,2910.2375,2513.7613,4104.7969,2965.0576,4160.7865,6293.7157,4790.1835,7063.2612,5055.2765,8537.8639,4217.9814,5598.8174,5878.4669,7484.7248,1213.1303,1952.6021,1675.9696,2189.3107
2025-11-24,3675.5954,4605.7596,4791.0941,5179.4451,6597.694,9404.7537,5423.7849,6453.5771,3717.8706,4351.133,4033.9275,9783.1433,2887.377,2469.8984,4045.4053,2901.3648,4083.4878,6250.2446,4733.2891,7001.1496,4999.5947,8462.236,4168.3733,5555.5609,5789.0347,7411.374,1191.5068,1940.83,1646.0351,2172.6742
2025-11-21,3660.8761,4633.9766,4779.3472,5206.5283,6527.6487,9420.5114,5404.6663,6480.6683,3703.3575,4381.3664,4011.3981,9808.8249,2875.5386,2424.5991,4011.6203,2820.5421,4084.9322,6230.9423,4733.3301,7032.4654,5002.8903,8524.2776,4169.3959,5556.4418,5773.4593,7402.401,1189.3687,1925.7901,1643.8387,2163.1989
2025-11-20,3733.4057,4727.4881,4900.2748,5296.5436,6740.9949,9742.4355,5569.0057,6614.4366,3790.9653,4452.4379,4127.3911,10098.9596,2983.9959,2511.9732,4197.3861,2940.3654,4254.2267,6359.0437,4886.642,7171.8048,5139.6671,8630.5066,4323.178,5717.642,6039.3407,7675.3668,1235.5122,1968.125,1712.6346,2214.1789
2025-11-19,3766.0346,4726.5694,4941.3097,5291.8376,6814.162,9787.7256,5615.6211,6614.8732,3819.3661,4446.1816,4169.2638,10155.6406,2999.1532,2533.4314,4232.4544,2954.9478,4298.0101,6372.4197,4928.2638,7181.1598,5190.4361,8626.4902,4357.8379,5741.1397,6064.0852,7710.5617,1246.7115,1977.1737,1728.7887,2222.2474
2025-11-18,3751.8061,4688.7449,4915.6568,5251.1677,6812.1077,9788.6976,5585.5865,6576.9277,3798.0927,4404.361,4175.5702,10168.3832,3019.8772,2556.7499,4298.7203,3000.4895,4265.2995,6380.0853,4906.5686,7142.5282,5154.1101,8555.1244,4354.9083,5724.4535,6069.3759,7729.0004,1246.4026,1985.7568,1722.9431,2228.4293
2025-11-17,3785.078,4728.4581,4952.6908,5286.165,6851.7876,9964.1969,5618.6613,6630.8381,3832.8406,4425.6131,4207.3479,10352.783,3069.38,2577.1216,4373.9871,3021.6798,4326.5535,6442.6706,4961.0916,7211.361,5198.0846,8591.0929,4427.1362,5832.1361,6155.8343,7874.2954,1254.47,2002.8004,1744.6088,2251.0361
2025-11-14,3817.7457,4774.9635,4994.8739,5337.7928,6886.3875,10015.8324,5664.1704,6691.9306,3868.2112,4471.8373,4254.8725,10421.1939,3071.733,2574.5551,4370.6352,2994.7924,4337.1204,6506.4125,4978.636,7272.969,5224.9386,8674.6044,4460.7981,5893.4877,6111.9961,7890.2736,1249.4061,2027.8429,1745.4052,2269.7396
2025-11-13,3876.4956,4804.6555,5097.9119,5373.1929,7039.5497,10108.7435,5800.0263,6746.2397,3936.0527,4488.1535,4296.9687,10514.4819,3075.9447,2623.2259,4370.6463,3030.1862,4451.6536,6589.3323,5076.5211,7326.4636,5342.442,8722.2228,4527.6775,5964.6841,6201.9057,7958.0266,1273.1683,2051.0083,1788.522,2297.0696
