kind,delta,rep,data_seed,rule,p_C1,p_C2,reject_any,reject_C2,positive_C1
iid,0.6,359,2026161761,both_blocks,0.708,0.73,False,False,False
iid,0.6,360,2026161762,block20,0.204,0.204,False,False,False
iid,0.6,360,2026161762,block60,0.198,0.144,False,False,False
iid,0.6,360,2026161762,both_blocks,0.296,0.296,False,False,False
iid,0.6,361,2026161763,block20,0.42,0.42,False,False,False
iid,0.6,361,2026161763,block60,0.192,0.286,False,False,False
iid,0.6,361,2026161763,both_blocks,0.436,0.436,False,False,False
iid,0.6,362,2026161764,block20,0.044,0.856,True,False,True
iid,0.6,362,2026161764,block60,0.012,0.826,True,False,True
iid,0.6,362,2026161764,both_blocks,0.044,0.856,True,False,True
iid,0.6,363,2026161765,block20,0.212,0.244,False,False,False
iid,0.6,363,2026161765,block60,0.264,0.264,False,False,False
iid,0.6,363,2026161765,both_blocks,0.264,0.264,False,False,False
iid,0.6,364,2026161766,block20,0.1,0.386,False,False,False
iid,0.6,364,2026161766,block60,0.072,0.282,False,False,False
iid,0.6,364,2026161766,both_blocks,0.1,0.386,False,False,False
iid,0.6,365,2026161767,block20,0.472,0.692,False,False,False
iid,0.6,365,2026161767,block60,0.388,0.588,False,False,False
iid,0.6,365,2026161767,both_blocks,0.472,0.692,False,False,False
iid,0.6,366,2026161768,block20,0.508,0.508,False,False,False
iid,0.6,366,2026161768,block60,0.548,0.548,False,False,False
iid,0.6,366,2026161768,both_blocks,0.548,0.548,False,False,False
iid,0.6,367,2026161769,block20,0.368,0.78,False,False,False
iid,0.6,367,2026161769,block60,0.416,0.716,False,False,False
iid,0.6,367,2026161769,both_blocks,0.416,0.78,False,False,False
iid,0.6,368,2026161770,block20,1.0,1.0,False,False,False
iid,0.6,368,2026161770,block60,1.0,1.0,False,False,False
iid,0.6,368,2026161770,both_blocks,1.0,1.0,False,False,False
iid,0.6,369,2026161771,block20,0.292,0.942,False,False,False
iid,0.6,369,2026161771,block60,0.128,0.932,False,False,False
iid,0.6,369,2026161771,both_blocks,0.292,0.942,False,False,False
iid,0.6,370,2026161772,block20,0.924,0.924,False,False,False
iid,0.6,370,2026161772,block60,0.976,0.976,False,False,False
iid,0.6,370,2026161772,both_blocks,0.976,0.976,False,False,False
iid,0.6,371,2026161773,block20,0.736,0.736,False,False,False
iid,0.6,371,2026161773,block60,0.4,0.722,False,False,False
iid,0.6,371,2026161773,both_blocks,0.736,0.736,False,False,False
iid,0.6,372,2026161774,block20,0.232,0.692,False,False,False
iid,0.6,372,2026161774,block60,0.116,0.742,False,False,False
iid,0.6,372,2026161774,both_blocks,0.232,0.742,False,False,False
iid,0.6,373,2026161775,block20,0.252,0.49,False,False,False
iid,0.6,373,2026161775,block60,0.152,0.448,False,False,False
iid,0.6,373,2026161775,both_blocks,0.252,0.49,False,False,False
iid,0.6,374,2026161776,block20,0.096,0.096,False,False,False
iid,0.6,374,2026161776,block60,0.098,0.044,True,True,False
iid,0.6,374,2026161776,both_blocks,0.098,0.096,False,False,False
iid,0.6,375,2026161777,block20,0.168,0.6,False,False,False
iid,0.6,375,2026161777,block60,0.104,0.646,False,False,False
iid,0.6,375,2026161777,both_blocks,0.168,0.646,False,False,False
iid,0.6,376,2026161778,block20,0.024,0.496,True,False,True
iid,0.6,376,2026161778,block60,0.008,0.55,True,False,True
iid,0.6,376,2026161778,both_blocks,0.024,0.55,True,False,True
iid,0.6,377,2026161779,block20,0.736,0.736,False,False,False
iid,0.6,377,2026161779,block60,0.62,0.62,False,False,False
iid,0.6,377,2026161779,both_blocks,0.736,0.736,False,False,False
iid,0.6,378,2026161780,block20,0.084,0.084,False,False,False
iid,0.6,378,2026161780,block60,0.076,0.076,False,False,False
iid,0.6,378,2026161780,both_blocks,0.092,0.092,False,False,False
iid,0.6,379,2026161781,block20,0.158,0.044,True,True,False
iid,0.6,379,2026161781,block60,0.078,0.036,True,True,False
iid,0.6,379,2026161781,both_blocks,0.158,0.044,True,True,False
iid,0.6,380,2026161782,block20,0.208,0.414,False,False,False
iid,0.6,380,2026161782,block60,0.204,0.43,False,False,False
iid,0.6,380,2026161782,both_blocks,0.208,0.43,False,False,False
iid,0.6,381,2026161783,block20,0.016,0.1,True,False,True
iid,0.6,381,2026161783,block60,0.008,0.126,True,False,True
iid,0.6,381,2026161783,both_blocks,0.016,0.126,True,False,True
iid,0.6,382,2026161784,block20,0.2,0.2,False,False,False
iid,0.6,382,2026161784,block60,0.184,0.184,False,False,False
iid,0.6,382,2026161784,both_blocks,0.2,0.2,False,False,False
iid,0.6,383,2026161785,block20,0.224,0.77,False,False,False
iid,0.6,383,2026161785,block60,0.392,0.792,False,False,False
iid,0.6,383,2026161785,both_blocks,0.392,0.792,False,False,False
iid,0.6,384,2026161786,block20,0.22,0.718,False,False,False
iid,0.6,384,2026161786,block60,0.24,0.71,False,False,False
iid,0.6,384,2026161786,both_blocks,0.24,0.718,False,False,False
iid,0.6,385,2026161787,block20,1.0,1.0,False,False,False
iid,0.6,385,2026161787,block60,1.0,1.0,False,False,False
iid,0.6,385,2026161787,both_blocks,1.0,1.0,False,False,False
iid,0.6,386,2026161788,block20,1.0,1.0,False,False,False
iid,0.6,386,2026161788,block60,1.0,1.0,False,False,False
iid,0.6,386,2026161788,both_blocks,1.0,1.0,False,False,False
iid,0.6,387,2026161789,block20,1.0,1.0,False,False,False
iid,0.6,387,2026161789,block60,1.0,1.0,False,False,False
iid,0.6,387,2026161789,both_blocks,1.0,1.0,False,False,False
iid,0.6,388,2026161790,block20,1.0,1.0,False,False,False
iid,0.6,388,2026161790,block60,1.0,1.0,False,False,False
iid,0.6,388,2026161790,both_blocks,1.0,1.0,False,False,False
iid,0.6,389,2026161791,block20,0.02,0.4,True,False,True
iid,0.6,389,2026161791,block60,0.012,0.354,True,False,True
iid,0.6,389,2026161791,both_blocks,0.02,0.4,True,False,True
iid,0.6,390,2026161792,block20,1.0,1.0,False,False,False
iid,0.6,390,2026161792,block60,1.0,1.0,False,False,False
iid,0.6,390,2026161792,both_blocks,1.0,1.0,False,False,False
iid,0.6,391,2026161793,block20,0.004,0.176,True,False,True
iid,0.6,391,2026161793,block60,0.004,0.168,True,False,True
iid,0.6,391,2026161793,both_blocks,0.004,0.176,True,False,True
iid,0.6,392,2026161794,block20,0.088,0.088,False,False,False
iid,0.6,392,2026161794,block60,0.036,0.012,True,True,True
iid,0.6,392,2026161794,both_blocks,0.088,0.088,False,False,False
iid,0.6,393,2026161795,block20,0.16,0.43,False,False,False
iid,0.6,393,2026161795,block60,0.252,0.418,False,False,False
iid,0.6,393,2026161795,both_blocks,0.252,0.43,False,False,False
iid,0.6,394,2026161796,block20,0.056,0.056,False,False,False
iid,0.6,394,2026161796,block60,0.008,0.008,True,True,True
iid,0.6,394,2026161796,both_blocks,0.056,0.056,False,False,False
iid,0.6,395,2026161797,block20,0.218,0.128,False,False,False
iid,0.6,395,2026161797,block60,0.156,0.08,False,False,False
iid,0.6,395,2026161797,both_blocks,0.218,0.128,False,False,False
iid,0.6,396,2026161798,block20,0.778,0.724,False,False,False
iid,0.6,396,2026161798,block60,0.836,0.732,False,False,False
iid,0.6,396,2026161798,both_blocks,0.836,0.732,False,False,False
iid,0.6,397,2026161799,block20,0.004,0.118,True,False,True
iid,0.6,397,2026161799,block60,0.004,0.066,True,False,True
iid,0.6,397,2026161799,both_blocks,0.004,0.118,True,False,True
iid,0.6,398,2026161800,block20,1.0,1.0,False,False,False
iid,0.6,398,2026161800,block60,1.0,1.0,False,False,False
iid,0.6,398,2026161800,both_blocks,1.0,1.0,False,False,False
iid,0.6,399,2026161801,block20,0.6,0.2,False,False,False
iid,0.6,399,2026161801,block60,0.624,0.068,False,False,False
iid,0.6,399,2026161801,both_blocks,0.624,0.2,False,False,False
cluster_t5,0.2,0,2026171402,block20,0.3,0.358,False,False,False
cluster_t5,0.2,0,2026171402,block60,0.132,0.31,False,False,False
cluster_t5,0.2,0,2026171402,both_blocks,0.3,0.358,False,False,False
cluster_t5,0.2,1,2026171403,block20,0.908,0.908,False,False,False
cluster_t5,0.2,1,2026171403,block60,0.62,0.62,False,False,False
cluster_t5,0.2,1,2026171403,both_blocks,0.908,0.908,False,False,False
cluster_t5,0.2,2,2026171404,block20,0.86,0.86,False,False,False
cluster_t5,0.2,2,2026171404,block60,0.862,0.68,False,False,False
cluster_t5,0.2,2,2026171404,both_blocks,0.862,0.86,False,False,False
cluster_t5,0.2,3,2026171405,block20,1.0,1.0,False,False,False
cluster_t5,0.2,3,2026171405,block60,1.0,1.0,False,False,False
cluster_t5,0.2,3,2026171405,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,4,2026171406,block20,0.866,0.26,False,False,False
cluster_t5,0.2,4,2026171406,block60,0.864,0.372,False,False,False
cluster_t5,0.2,4,2026171406,both_blocks,0.866,0.372,False,False,False
cluster_t5,0.2,5,2026171407,block20,0.332,0.332,False,False,False
cluster_t5,0.2,5,2026171407,block60,0.156,0.156,False,False,False
cluster_t5,0.2,5,2026171407,both_blocks,0.332,0.332,False,False,False
cluster_t5,0.2,6,2026171408,block20,0.672,0.228,False,False,False
cluster_t5,0.2,6,2026171408,block60,0.646,0.18,False,False,False
cluster_t5,0.2,6,2026171408,both_blocks,0.672,0.228,False,False,False
cluster_t5,0.2,7,2026171409,block20,1.0,1.0,False,False,False
cluster_t5,0.2,7,2026171409,block60,1.0,1.0,False,False,False
cluster_t5,0.2,7,2026171409,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,8,2026171410,block20,0.294,0.248,False,False,False
cluster_t5,0.2,8,2026171410,block60,0.348,0.348,False,False,False
cluster_t5,0.2,8,2026171410,both_blocks,0.348,0.348,False,False,False
cluster_t5,0.2,9,2026171411,block20,1.0,1.0,False,False,False
cluster_t5,0.2,9,2026171411,block60,1.0,1.0,False,False,False
cluster_t5,0.2,9,2026171411,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,10,2026171412,block20,0.876,0.876,False,False,False
cluster_t5,0.2,10,2026171412,block60,0.872,0.872,False,False,False
cluster_t5,0.2,10,2026171412,both_blocks,0.876,0.876,False,False,False
cluster_t5,0.2,11,2026171413,block20,1.0,1.0,False,False,False
cluster_t5,0.2,11,2026171413,block60,1.0,1.0,False,False,False
cluster_t5,0.2,11,2026171413,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,12,2026171414,block20,0.72,0.72,False,False,False
cluster_t5,0.2,12,2026171414,block60,0.676,0.746,False,False,False
cluster_t5,0.2,12,2026171414,both_blocks,0.72,0.746,False,False,False
cluster_t5,0.2,13,2026171415,block20,0.192,0.85,False,False,False
cluster_t5,0.2,13,2026171415,block60,0.264,0.86,False,False,False
cluster_t5,0.2,13,2026171415,both_blocks,0.264,0.86,False,False,False
cluster_t5,0.2,14,2026171416,block20,0.466,0.332,False,False,False
cluster_t5,0.2,14,2026171416,block60,0.6,0.192,False,False,False
cluster_t5,0.2,14,2026171416,both_blocks,0.6,0.332,False,False,False
cluster_t5,0.2,15,2026171417,block20,0.16,0.56,False,False,False
cluster_t5,0.2,15,2026171417,block60,0.144,0.58,False,False,False
cluster_t5,0.2,15,2026171417,both_blocks,0.16,0.58,False,False,False
cluster_t5,0.2,16,2026171418,block20,0.08,0.29,False,False,False
cluster_t5,0.2,16,2026171418,block60,0.008,0.28,True,False,True
cluster_t5,0.2,16,2026171418,both_blocks,0.08,0.29,False,False,False
cluster_t5,0.2,17,2026171419,block20,1.0,1.0,False,False,False
cluster_t5,0.2,17,2026171419,block60,1.0,1.0,False,False,False
cluster_t5,0.2,17,2026171419,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,18,2026171420,block20,0.488,0.65,False,False,False
cluster_t5,0.2,18,2026171420,block60,0.6,0.6,False,False,False
cluster_t5,0.2,18,2026171420,both_blocks,0.6,0.65,False,False,False
cluster_t5,0.2,19,2026171421,block20,0.208,0.508,False,False,False
cluster_t5,0.2,19,2026171421,block60,0.156,0.624,False,False,False
cluster_t5,0.2,19,2026171421,both_blocks,0.208,0.624,False,False,False
cluster_t5,0.2,20,2026171422,block20,0.736,0.736,False,False,False
cluster_t5,0.2,20,2026171422,block60,0.736,0.736,False,False,False
cluster_t5,0.2,20,2026171422,both_blocks,0.736,0.736,False,False,False
cluster_t5,0.2,21,2026171423,block20,0.498,0.468,False,False,False
cluster_t5,0.2,21,2026171423,block60,0.624,0.624,False,False,False
cluster_t5,0.2,21,2026171423,both_blocks,0.624,0.624,False,False,False
cluster_t5,0.2,22,2026171424,block20,0.948,0.948,False,False,False
cluster_t5,0.2,22,2026171424,block60,1.0,1.0,False,False,False
cluster_t5,0.2,22,2026171424,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,23,2026171425,block20,1.0,1.0,False,False,False
cluster_t5,0.2,23,2026171425,block60,1.0,1.0,False,False,False
cluster_t5,0.2,23,2026171425,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,24,2026171426,block20,0.024,0.9,True,False,False
cluster_t5,0.2,24,2026171426,block60,0.012,0.88,True,False,False
cluster_t5,0.2,24,2026171426,both_blocks,0.024,0.9,True,False,False
cluster_t5,0.2,25,2026171427,block20,0.732,0.096,False,False,False
cluster_t5,0.2,25,2026171427,block60,0.81,0.064,False,False,False
cluster_t5,0.2,25,2026171427,both_blocks,0.81,0.096,False,False,False
cluster_t5,0.2,26,2026171428,block20,0.864,0.864,False,False,False
cluster_t5,0.2,26,2026171428,block60,0.584,0.584,False,False,False
cluster_t5,0.2,26,2026171428,both_blocks,0.864,0.864,False,False,False
cluster_t5,0.2,27,2026171429,block20,0.128,0.978,False,False,False
cluster_t5,0.2,27,2026171429,block60,0.032,0.976,True,False,False
cluster_t5,0.2,27,2026171429,both_blocks,0.128,0.978,False,False,False
cluster_t5,0.2,28,2026171430,block20,0.928,0.928,False,False,False
cluster_t5,0.2,28,2026171430,block60,0.812,0.812,False,False,False
cluster_t5,0.2,28,2026171430,both_blocks,0.928,0.928,False,False,False
cluster_t5,0.2,29,2026171431,block20,1.0,1.0,False,False,False
cluster_t5,0.2,29,2026171431,block60,1.0,1.0,False,False,False
cluster_t5,0.2,29,2026171431,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,30,2026171432,block20,0.812,0.93,False,False,False
cluster_t5,0.2,30,2026171432,block60,1.0,1.0,False,False,False
cluster_t5,0.2,30,2026171432,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,31,2026171433,block20,0.1,0.258,False,False,False
cluster_t5,0.2,31,2026171433,block60,0.088,0.132,False,False,False
cluster_t5,0.2,31,2026171433,both_blocks,0.1,0.258,False,False,False
cluster_t5,0.2,32,2026171434,block20,0.348,0.348,False,False,False
cluster_t5,0.2,32,2026171434,block60,0.292,0.292,False,False,False
cluster_t5,0.2,32,2026171434,both_blocks,0.348,0.348,False,False,False
cluster_t5,0.2,33,2026171435,block20,0.452,0.872,False,False,False
cluster_t5,0.2,33,2026171435,block60,0.404,0.858,False,False,False
cluster_t5,0.2,33,2026171435,both_blocks,0.452,0.872,False,False,False
cluster_t5,0.2,34,2026171436,block20,0.284,0.284,False,False,False
cluster_t5,0.2,34,2026171436,block60,0.304,0.304,False,False,False
cluster_t5,0.2,34,2026171436,both_blocks,0.304,0.304,False,False,False
cluster_t5,0.2,35,2026171437,block20,0.83,0.296,False,False,False
cluster_t5,0.2,35,2026171437,block60,0.796,0.436,False,False,False
cluster_t5,0.2,35,2026171437,both_blocks,0.83,0.436,False,False,False
cluster_t5,0.2,36,2026171438,block20,1.0,1.0,False,False,False
cluster_t5,0.2,36,2026171438,block60,1.0,1.0,False,False,False
cluster_t5,0.2,36,2026171438,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,37,2026171439,block20,1.0,1.0,False,False,False
cluster_t5,0.2,37,2026171439,block60,1.0,1.0,False,False,False
cluster_t5,0.2,37,2026171439,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,38,2026171440,block20,1.0,1.0,False,False,False
cluster_t5,0.2,38,2026171440,block60,1.0,1.0,False,False,False
cluster_t5,0.2,38,2026171440,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,39,2026171441,block20,0.032,0.354,True,False,True
cluster_t5,0.2,39,2026171441,block60,0.052,0.346,False,False,False
cluster_t5,0.2,39,2026171441,both_blocks,0.052,0.354,False,False,False
cluster_t5,0.2,40,2026171442,block20,0.744,0.744,False,False,False
cluster_t5,0.2,40,2026171442,block60,0.774,0.744,False,False,False
cluster_t5,0.2,40,2026171442,both_blocks,0.774,0.744,False,False,False
cluster_t5,0.2,41,2026171443,block20,0.384,0.684,False,False,False
cluster_t5,0.2,41,2026171443,block60,0.348,0.626,False,False,False
cluster_t5,0.2,41,2026171443,both_blocks,0.384,0.684,False,False,False
cluster_t5,0.2,42,2026171444,block20,0.376,0.662,False,False,False
cluster_t5,0.2,42,2026171444,block60,0.14,0.598,False,False,False
cluster_t5,0.2,42,2026171444,both_blocks,0.376,0.662,False,False,False
cluster_t5,0.2,43,2026171445,block20,0.484,0.732,False,False,False
cluster_t5,0.2,43,2026171445,block60,0.44,0.788,False,False,False
cluster_t5,0.2,43,2026171445,both_blocks,0.484,0.788,False,False,False
cluster_t5,0.2,44,2026171446,block20,0.324,0.87,False,False,False
cluster_t5,0.2,44,2026171446,block60,0.336,0.838,False,False,False
cluster_t5,0.2,44,2026171446,both_blocks,0.336,0.87,False,False,False
cluster_t5,0.2,45,2026171447,block20,0.988,0.988,False,False,False
cluster_t5,0.2,45,2026171447,block60,0.84,0.84,False,False,False
cluster_t5,0.2,45,2026171447,both_blocks,0.988,0.988,False,False,False
cluster_t5,0.2,46,2026171448,block20,0.408,0.882,False,False,False
cluster_t5,0.2,46,2026171448,block60,0.456,0.85,False,False,False
cluster_t5,0.2,46,2026171448,both_blocks,0.456,0.882,False,False,False
cluster_t5,0.2,47,2026171449,block20,0.416,0.798,False,False,False
cluster_t5,0.2,47,2026171449,block60,0.44,0.744,False,False,False
cluster_t5,0.2,47,2026171449,both_blocks,0.44,0.798,False,False,False
cluster_t5,0.2,48,2026171450,block20,0.576,0.618,False,False,False
cluster_t5,0.2,48,2026171450,block60,0.536,0.62,False,False,False
cluster_t5,0.2,48,2026171450,both_blocks,0.576,0.62,False,False,False
cluster_t5,0.2,49,2026171451,block20,0.368,0.642,False,False,False
cluster_t5,0.2,49,2026171451,block60,0.232,0.638,False,False,False
cluster_t5,0.2,49,2026171451,both_blocks,0.368,0.642,False,False,False
cluster_t5,0.2,50,2026171452,block20,0.952,0.952,False,False,False
cluster_t5,0.2,50,2026171452,block60,0.976,0.976,False,False,False
cluster_t5,0.2,50,2026171452,both_blocks,0.976,0.976,False,False,False
cluster_t5,0.2,51,2026171453,block20,0.572,0.572,False,False,False
cluster_t5,0.2,51,2026171453,block60,0.356,0.356,False,False,False
cluster_t5,0.2,51,2026171453,both_blocks,0.572,0.572,False,False,False
cluster_t5,0.2,52,2026171454,block20,0.976,0.976,False,False,False
cluster_t5,0.2,52,2026171454,block60,0.852,0.894,False,False,False
cluster_t5,0.2,52,2026171454,both_blocks,0.976,0.976,False,False,False
cluster_t5,0.2,53,2026171455,block20,1.0,1.0,False,False,False
cluster_t5,0.2,53,2026171455,block60,1.0,1.0,False,False,False
cluster_t5,0.2,53,2026171455,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,54,2026171456,block20,0.982,0.484,False,False,False
cluster_t5,0.2,54,2026171456,block60,0.978,0.528,False,False,False
cluster_t5,0.2,54,2026171456,both_blocks,0.982,0.528,False,False,False
cluster_t5,0.2,55,2026171457,block20,1.0,1.0,False,False,False
cluster_t5,0.2,55,2026171457,block60,1.0,1.0,False,False,False
cluster_t5,0.2,55,2026171457,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,56,2026171458,block20,0.356,0.93,False,False,False
cluster_t5,0.2,56,2026171458,block60,0.364,0.9,False,False,False
cluster_t5,0.2,56,2026171458,both_blocks,0.364,0.93,False,False,False
cluster_t5,0.2,57,2026171459,block20,0.772,0.772,False,False,False
cluster_t5,0.2,57,2026171459,block60,0.848,0.848,False,False,False
cluster_t5,0.2,57,2026171459,both_blocks,0.848,0.848,False,False,False
cluster_t5,0.2,58,2026171460,block20,0.736,0.112,False,False,False
cluster_t5,0.2,58,2026171460,block60,0.748,0.084,False,False,False
cluster_t5,0.2,58,2026171460,both_blocks,0.748,0.112,False,False,False
cluster_t5,0.2,59,2026171461,block20,0.916,0.916,False,False,False
cluster_t5,0.2,59,2026171461,block60,0.852,0.884,False,False,False
cluster_t5,0.2,59,2026171461,both_blocks,0.916,0.916,False,False,False
cluster_t5,0.2,60,2026171462,block20,0.03,0.004,True,True,True
cluster_t5,0.2,60,2026171462,block60,0.004,0.004,True,True,True
cluster_t5,0.2,60,2026171462,both_blocks,0.03,0.004,True,True,True
cluster_t5,0.2,61,2026171463,block20,0.024,0.344,True,False,False
cluster_t5,0.2,61,2026171463,block60,0.028,0.382,True,False,False
cluster_t5,0.2,61,2026171463,both_blocks,0.028,0.382,True,False,False
cluster_t5,0.2,62,2026171464,block20,0.98,0.064,False,False,False
cluster_t5,0.2,62,2026171464,block60,0.972,0.144,False,False,False
cluster_t5,0.2,62,2026171464,both_blocks,0.98,0.144,False,False,False
cluster_t5,0.2,63,2026171465,block20,0.484,0.546,False,False,False
cluster_t5,0.2,63,2026171465,block60,0.276,0.424,False,False,False
cluster_t5,0.2,63,2026171465,both_blocks,0.484,0.546,False,False,False
cluster_t5,0.2,64,2026171466,block20,0.376,0.376,False,False,False
cluster_t5,0.2,64,2026171466,block60,0.464,0.464,False,False,False
cluster_t5,0.2,64,2026171466,both_blocks,0.464,0.464,False,False,False
cluster_t5,0.2,65,2026171467,block20,0.444,0.644,False,False,False
cluster_t5,0.2,65,2026171467,block60,0.528,0.662,False,False,False
cluster_t5,0.2,65,2026171467,both_blocks,0.528,0.662,False,False,False
cluster_t5,0.2,66,2026171468,block20,0.108,0.184,False,False,False
cluster_t5,0.2,66,2026171468,block60,0.048,0.282,True,False,True
cluster_t5,0.2,66,2026171468,both_blocks,0.108,0.282,False,False,False
cluster_t5,0.2,67,2026171469,block20,1.0,1.0,False,False,False
cluster_t5,0.2,67,2026171469,block60,1.0,1.0,False,False,False
cluster_t5,0.2,67,2026171469,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,68,2026171470,block20,1.0,1.0,False,False,False
cluster_t5,0.2,68,2026171470,block60,1.0,1.0,False,False,False
cluster_t5,0.2,68,2026171470,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,69,2026171471,block20,0.512,0.804,False,False,False
cluster_t5,0.2,69,2026171471,block60,0.656,0.822,False,False,False
cluster_t5,0.2,69,2026171471,both_blocks,0.656,0.822,False,False,False
cluster_t5,0.2,70,2026171472,block20,0.242,0.104,False,False,False
cluster_t5,0.2,70,2026171472,block60,0.142,0.036,True,True,False
cluster_t5,0.2,70,2026171472,both_blocks,0.242,0.104,False,False,False
cluster_t5,0.2,71,2026171473,block20,0.056,0.602,False,False,False
cluster_t5,0.2,71,2026171473,block60,0.012,0.532,True,False,True
cluster_t5,0.2,71,2026171473,both_blocks,0.056,0.602,False,False,False
cluster_t5,0.2,72,2026171474,block20,1.0,1.0,False,False,False
cluster_t5,0.2,72,2026171474,block60,1.0,1.0,False,False,False
cluster_t5,0.2,72,2026171474,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,73,2026171475,block20,0.288,0.744,False,False,False
cluster_t5,0.2,73,2026171475,block60,0.264,0.706,False,False,False
cluster_t5,0.2,73,2026171475,both_blocks,0.288,0.744,False,False,False
cluster_t5,0.2,74,2026171476,block20,0.654,0.02,True,True,False
cluster_t5,0.2,74,2026171476,block60,0.638,0.02,True,True,False
cluster_t5,0.2,74,2026171476,both_blocks,0.654,0.02,True,True,False
cluster_t5,0.2,75,2026171477,block20,0.692,0.692,False,False,False
cluster_t5,0.2,75,2026171477,block60,0.888,0.888,False,False,False
cluster_t5,0.2,75,2026171477,both_blocks,0.888,0.888,False,False,False
cluster_t5,0.2,76,2026171478,block20,0.292,0.89,False,False,False
cluster_t5,0.2,76,2026171478,block60,0.26,0.864,False,False,False
cluster_t5,0.2,76,2026171478,both_blocks,0.292,0.89,False,False,False
cluster_t5,0.2,77,2026171479,block20,0.516,0.32,False,False,False
cluster_t5,0.2,77,2026171479,block60,0.376,0.288,False,False,False
cluster_t5,0.2,77,2026171479,both_blocks,0.516,0.32,False,False,False
cluster_t5,0.2,78,2026171480,block20,0.932,0.26,False,False,False
cluster_t5,0.2,78,2026171480,block60,0.926,0.26,False,False,False
cluster_t5,0.2,78,2026171480,both_blocks,0.932,0.26,False,False,False
cluster_t5,0.2,79,2026171481,block20,0.31,0.032,True,True,False
cluster_t5,0.2,79,2026171481,block60,0.384,0.008,True,True,False
cluster_t5,0.2,79,2026171481,both_blocks,0.384,0.032,True,True,False
cluster_t5,0.2,80,2026171482,block20,0.62,0.164,False,False,False
cluster_t5,0.2,80,2026171482,block60,0.584,0.076,False,False,False
cluster_t5,0.2,80,2026171482,both_blocks,0.62,0.164,False,False,False
cluster_t5,0.2,81,2026171483,block20,0.264,0.362,False,False,False
cluster_t5,0.2,81,2026171483,block60,0.232,0.392,False,False,False
cluster_t5,0.2,81,2026171483,both_blocks,0.264,0.392,False,False,False
cluster_t5,0.2,82,2026171484,block20,0.692,0.608,False,False,False
cluster_t5,0.2,82,2026171484,block60,0.704,0.452,False,False,False
cluster_t5,0.2,82,2026171484,both_blocks,0.704,0.608,False,False,False
cluster_t5,0.2,83,2026171485,block20,0.008,0.93,True,False,True
cluster_t5,0.2,83,2026171485,block60,0.012,0.934,True,False,True
cluster_t5,0.2,83,2026171485,both_blocks,0.012,0.934,True,False,True
cluster_t5,0.2,84,2026171486,block20,1.0,1.0,False,False,False
cluster_t5,0.2,84,2026171486,block60,1.0,1.0,False,False,False
cluster_t5,0.2,84,2026171486,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,85,2026171487,block20,0.108,0.204,False,False,False
cluster_t5,0.2,85,2026171487,block60,0.156,0.172,False,False,False
cluster_t5,0.2,85,2026171487,both_blocks,0.156,0.204,False,False,False
cluster_t5,0.2,86,2026171488,block20,0.904,0.904,False,False,False
cluster_t5,0.2,86,2026171488,block60,1.0,1.0,False,False,False
cluster_t5,0.2,86,2026171488,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,87,2026171489,block20,0.658,0.008,True,True,False
cluster_t5,0.2,87,2026171489,block60,0.588,0.016,True,True,False
cluster_t5,0.2,87,2026171489,both_blocks,0.658,0.016,True,True,False
cluster_t5,0.2,88,2026171490,block20,0.236,0.964,False,False,False
cluster_t5,0.2,88,2026171490,block60,0.076,0.972,False,False,False
cluster_t5,0.2,88,2026171490,both_blocks,0.236,0.972,False,False,False
cluster_t5,0.2,89,2026171491,block20,0.976,0.524,False,False,False
cluster_t5,0.2,89,2026171491,block60,0.986,0.404,False,False,False
cluster_t5,0.2,89,2026171491,both_blocks,0.986,0.524,False,False,False
cluster_t5,0.2,90,2026171492,block20,0.62,0.788,False,False,False
cluster_t5,0.2,90,2026171492,block60,0.36,0.81,False,False,False
cluster_t5,0.2,90,2026171492,both_blocks,0.62,0.81,False,False,False
cluster_t5,0.2,91,2026171493,block20,0.104,0.856,False,False,False
cluster_t5,0.2,91,2026171493,block60,0.016,0.83,True,False,True
cluster_t5,0.2,91,2026171493,both_blocks,0.104,0.856,False,False,False
cluster_t5,0.2,92,2026171494,block20,0.594,0.308,False,False,False
cluster_t5,0.2,92,2026171494,block60,0.534,0.316,False,False,False
cluster_t5,0.2,92,2026171494,both_blocks,0.594,0.316,False,False,False
cluster_t5,0.2,93,2026171495,block20,0.604,0.87,False,False,False
