date,沪深300成长,沪深300价值,中证500成长,中证500价值,中证1000成长,中证1000价值,中证2000成长,中证2000价值
2023-08-18,4367.8681,4378.2465,5390.7898,8396.653,2034.0598,2441.5966,2396.0633,3032.4853
2023-08-21,4297.5293,4306.1799,5322.9325,8296.2477,2014.7268,2416.6309,2378.6903,3025.354
2023-08-22,4302.9672,4369.4678,5324.4586,8341.1319,2026.6508,2430.5743,2395.525,3034.04
2023-08-23,4210.5383,4325.5097,5211.7244,8252.005,1983.7656,2415.7387,2351.447,3001.0937
2023-08-24,4275.9253,4302.0102,5257.9579,8257.7051,1999.6263,2400.9618,2351.683,2994.9794
2023-08-25,4238.758,4314.0513,5168.1776,8239.0246,1965.2754,2395.5913,2303.1568,2962.6067
2023-08-28,4279.7272,4390.417,5218.5027,8372.4592,1970.6388,2438.9662,2325.7874,3005.4332
2023-08-29,4371.8877,4374.2647,5371.4483,8430.2065,2043.7209,2464.6813,2416.9782,3069.6802
2023-08-30,4389.4789,4340.0217,5386.254,8348.6426,2059.6181,2438.7014,2434.3916,3052.2557
2023-08-31,4363.2483,4320.3709,5358.1229,8273.1179,2054.5089,2403.0545,2415.6168,3024.2044
2023-09-01,4386.7033,4379.32,5382.8712,8364.6613,2055.3367,2428.6412,2407.8707,3038.4146
2023-09-04,4447.7285,4462.5933,5457.26,8511.0845,2074.7187,2472.3323,2431.6488,3078.5913
2023-09-05,4428.8898,4413.9683,5421.3761,8434.5665,2067.5879,2448.8316,2424.627,3043.2431
2023-09-06,4410.4072,4420.7945,5425.4861,8415.8551,2077.949,2445.4911,2439.1701,3040.1431
2023-09-07,4317.3094,4390.1254,5325.0347,8329.6246,2033.5394,2419.3022,2391.8514,3008.2016
2023-09-08,4280.0578,4377.8037,5316.1839,8303.1358,2041.5647,2412.8676,2398.4413,2994.212
2023-09-11,4304.4097,4396.5764,5372.4108,8407.5456,2066.1242,2443.1126,2421.3756,3031.3854
2023-09-12,4295.5021,4384.4468,5375.9971,8383.9325,2069.3722,2445.4882,2425.2843,3035.7541
2023-09-13,4259.8818,4372.872,5323.9027,8367.4228,2046.1241,2439.6798,2394.7273,3020.4153
2023-09-14,4233.8736,4401.3389,5294.5673,8429.7618,2028.1964,2450.7929,2375.8586,3011.8458
2023-09-15,4207.4241,4368.2898,5289.1213,8435.0404,2028.4016,2454.6093,2382.7174,3023.2843
2023-09-18,4237.895,4367.844,5316.3729,8436.9226,2030.1257,2450.7323,2397.9124,3038.3137
2023-09-19,4212.5717,4387.7406,5279.1351,8450.2469,2012.5894,2456.7919,2367.3173,3032.577
2023-09-20,4178.6143,4383.0242,5230.3831,8428.3803,1992.962,2450.0431,2345.6502,3011.8093
2023-09-21,4130.9572,4353.6417,5192.0261,8371.395,1976.9894,2430.2834,2323.486,2987.1221
2023-09-22,4204.0304,4422.001,5283.4265,8427.3084,2012.9664,2446.0979,2373.2146,3025.3451
2023-09-25,4191.3105,4383.2116,5256.0307,8384.0281,2010.7212,2433.3639,2369.0868,3010.7351
2023-09-26,4151.5175,4358.3659,5230.8116,8354.171,1997.8573,2422.2944,2361.8667,3009.4316
2023-09-27,4186.0609,4352.9219,5289.5891,8346.9445,2015.7303,2421.0396,2378.7035,3019.2405
2023-09-28,4172.1159,4345.9835,5302.0442,8341.2881,2028.3658,2429.6121,2406.5162,3043.2547
2023-10-09,4175.9324,4335.7103,5264.2608,8284.0023,2020.4956,2411.3176,2400.8527,3013.8531
2023-10-10,4137.0324,4289.5272,5227.0683,8212.6365,2004.9082,2379.8863,2401.724,2981.0862
2023-10-11,4151.7733,4281.9791,5219.8717,8179.5199,2009.1485,2366.9237,2411.3052,2972.2109
2023-10-12,4191.959,4337.9906,5268.1551,8278.8418,2024.5869,2392.5062,2424.1076,2995.2998
2023-10-13,4128.8905,4315.4658,5206.6001,8233.9543,2010.5222,2375.7984,2413.2853,2968.03
2023-10-16,4064.0727,4300.5587,5132.58,8223.1938,1986.9313,2378.6191,2393.2893,2971.5927
2023-10-17,4073.8485,4325.4601,5153.5234,8259.6782,1983.5567,2381.3065,2388.1032,2972.5574
2023-10-18,4039.087,4302.235,5080.3409,8175.0224,1949.7026,2344.6342,2343.6744,2917.3658
2023-10-19,3972.4595,4207.6036,5026.0677,8057.0219,1934.7046,2313.3833,2321.1664,2887.1965
2023-10-20,3958.2006,4185.6021,5004.9278,8039.6708,1913.9329,2308.5809,2291.3384,2865.936
2023-10-23,3893.4736,4140.7233,4872.7709,7857.4915,1864.0339,2256.5522,2234.4956,2795.4197
2023-10-24,3927.6689,4148.7204,4920.0517,7944.5101,1897.5971,2292.7737,2284.2253,2873.4852
2023-10-25,3931.1291,4158.663,4924.3316,8022.3318,1904.5138,2318.0473,2309.9352,2913.0536
2023-10-26,3929.3413,4174.9629,4922.8564,8043.101,1915.3511,2317.6387,2331.4772,2930.5166
2023-10-27,4024.6162,4179.0157,5026.9913,8112.8804,1959.6881,2343.4424,2365.748,2980.1511
2023-10-30,4078.7366,4137.7086,5109.083,8099.8688,1988.6083,2339.802,2398.0035,2975.2747
2023-10-31,4044.4573,4142.569,5094.5278,8092.1372,1973.793,2329.345,2379.3467,2980.6937
2023-11-01,4016.3638,4128.3945,5068.4652,8082.2551,1965.9513,2324.1414,2383.2214,2988.8692
2023-11-02,3971.7073,4132.4091,5003.0607,8040.4507,1937.2768,2314.8902,2351.2258,2976.0315
2023-11-03,4028.7901,4140.659,5069.6051,8025.1305,1972.5965,2320.3876,2378.531,2981.2221
2023-11-06,4113.3487,4169.1755,5155.0436,8081.5167,2019.0107,2336.577,2441.5828,3013.3883
2023-11-07,4090.9654,4155.5757,5162.0722,8073.5984,2022.9648,2333.8586,2459.8688,3027.4156
2023-11-08,4084.0289,4131.5428,5149.2067,8046.479,2029.038,2329.6645,2469.4966,3036.0192
2023-11-09,4093.3146,4137.6109,5167.0649,8052.5643,2026.2243,2335.2285,2451.4992,3020.6938
2023-11-10,4057.0431,4107.7096,5158.3262,8022.7807,2024.2276,2333.5271,2453.8672,3018.4241
2023-11-13,4053.879,4103.2095,5188.9715,8046.7465,2035.1356,2347.8773,2474.4916,3044.1247
2023-11-14,4037.9256,4115.0418,5197.2872,8064.754,2042.2812,2352.9754,2492.1887,3040.4914
2023-11-15,4078.0981,4140.4875,5243.618,8125.4469,2051.3149,2363.4131,2514.9845,3058.5748
2023-11-16,4015.9992,4118.8885,5166.8706,8088.4823,2026.6794,2349.9725,2498.093,3050.6342
2023-11-17,4015.8741,4103.6226,5193.2033,8094.3282,2049.8916,2356.6746,2527.7509,3073.1697
2023-11-20,4014.7969,4108.7834,5211.6331,8108.4547,2066.7669,2366.98,2540.9752,3079.4054
2023-11-21,4011.217,4121.6292,5196.1937,8122.8773,2050.6718,2373.8347,2517.0123,3079.4602
2023-11-22,3942.9455,4097.4758,5111.4129,8063.6459,2021.0587,2361.2628,2485.3063,3068.8501
2023-11-23,3963.9014,4116.5518,5157.9491,8138.6163,2045.1442,2384.9088,2512.6032,3100.8374
2023-11-24,3920.5003,4105.1978,5104.5994,8125.5672,2016.4548,2379.602,2480.8897,3079.3821
2023-11-27,3886.3434,4073.3946,5104.587,8094.0383,2019.525,2371.4423,2485.3259,3075.576
2023-11-28,3900.0989,4064.2155,5129.5142,8099.3878,2030.0999,2377.4307,2505.4289,3086.9858
2023-11-29,3863.8484,4019.8035,5096.9883,8052.2597,2024.9561,2361.596,2497.5828,3071.1482
2023-11-30,3857.4156,4034.1151,5090.2843,8052.929,2018.2688,2358.1896,2489.0555,3059.4048
2023-12-01,3833.6353,4036.4728,5101.5608,8090.4125,2027.8317,2373.6942,2511.793,3092.1588
2023-12-04,3793.8183,4017.3071,5085.9352,8086.2331,2019.3383,2377.5637,2510.9098,3105.8111
2023-12-05,3717.7568,3950.7992,5000.109,7969.3138,1983.998,2336.2644,2461.0138,3064.4176
2023-12-06,3746.5875,3938.2883,5041.8997,7991.395,2001.2553,2347.9457,2473.2658,3094.0363
2023-12-07,3716.889,3938.825,5026.8551,8012.6474,1993.4836,2351.1296,2461.3862,3092.0105
2023-12-08,3723.4104,3939.0657,5063.62,7994.7858,1994.0083,2333.5533,2445.3674,3041.9779
2023-12-11,3749.3493,3958.204,5126.4088,8083.9875,2016.5816,2367.587,2472.9985,3070.0834
2023-12-12,3738.2917,3990.3236,5109.5721,8116.837,2018.0229,2381.3213,2479.0564,3107.058
2023-12-13,3666.5401,3936.1049,5043.5728,8039.021,2001.1053,2360.8998,2468.2287,3100.5354
2023-12-14,3639.8746,3922.3542,5027.4146,8031.8855,1990.6724,2362.464,2458.5639,3108.7894
2023-12-15,3632.8657,3910.0993,4985.012,7992.3461,1972.8783,2349.9743,2442.804,3099.6737
2023-12-18,3591.6715,3913.6325,4928.2058,7929.3658,1947.2825,2328.9354,2405.1279,3066.9934
2023-12-19,3602.2232,3912.9258,4922.485,7902.4155,1945.2104,2317.0149,2412.0849,3051.5497
2023-12-20,3570.2319,3878.2298,4865.6906,7862.4189,1911.6079,2296.921,2382.2197,3020.9406
2023-12-21,3627.4675,3900.8102,4913.6453,7869.4752,1925.2454,2300.6816,2397.2084,3042.7784
2023-12-22,3640.2997,3922.2775,4934.0759,7850.6767,1915.707,2291.5954,2361.3528,3008.9467
2023-12-25,3662.513,3924.376,4946.8906,7838.8677,1926.2192,2285.5407,2354.5762,2987.5751
2023-12-26,3631.0713,3910.1052,4902.9868,7794.7985,1899.2867,2266.5476,2322.608,2960.769
2023-12-27,3631.3537,3934.0007,4915.6172,7845.092,1916.002,2287.2008,2338.6401,2985.6211
2023-12-28,3763.2588,3984.3538,5035.471,7925.9598,1951.1065,2304.38,2381.9178,3011.1967
2023-12-29,3768.6693,4003.0756,5072.5046,7961.3468,1975.3046,2315.4017,2424.8546,3041.9054
2024-01-02,3698.2034,3977.6424,5044.8863,8009.5055,1961.2884,2335.5359,2430.9375,3072.621
2024-01-03,3669.701,3999.363,5033.1078,8067.0113,1944.8994,2352.9072,2417.8727,3074.5374
2024-01-04,3619.4372,3992.3301,4995.5188,8053.7635,1932.804,2353.448,2410.3933,3088.3262
2024-01-05,3585.7049,4004.4474,4917.5351,8031.293,1893.962,2344.4733,2364.4409,3048.3928
2024-01-08,3534.0633,3973.8601,4818.194,7908.3132,1852.01,2307.2308,2323.5377,3002.6666
2024-01-09,3550.7435,3980.1116,4840.7592,7961.5325,1861.7787,2323.4428,2338.1803,3030.319
2024-01-10,3543.8606,3953.7279,4839.3854,7933.1234,1853.6573,2310.2357,2321.9216,3002.3039
2024-01-11,3586.8437,3952.266,4908.3561,7968.5772,1882.7843,2318.3375,2360.3028,3029.2867
2024-01-12,3559.1707,3959.3344,4898.659,7978.439,1876.778,2324.755,2352.6054,3019.6669
2024-01-15,3530.6094,3979.5108,4865.7282,7988.5153,1869.8374,2329.6091,2352.7024,3033.9482
2024-01-16,3559.4546,4013.4991,4866.8654,7993.4015,1870.5615,2328.4943,2345.318,3025.3655
2024-01-17,3453.3051,3964.7288,4736.0103,7852.1685,1817.0849,2287.8094,2284.9519,2985.352
2024-01-18,3530.9617,3988.6337,4768.52,7792.2979,1813.9549,2261.5692,2269.1402,2937.6718
2024-01-19,3514.0208,3978.3738,4717.4052,7744.8615,1787.5252,2242.392,2239.3808,2918.5641
2024-01-22,3445.4823,3938.4228,4508.4794,7412.8905,1688.015,2135.0232,2098.7566,2748.6425
2024-01-23,3465.4424,3953.7003,4602.5279,7529.9406,1717.6765,2169.0153,2111.7531,2761.9339
2024-01-24,3474.1423,4048.543,4622.1915,7709.4279,1728.9829,2220.5106,2137.0302,2829.3617
2024-01-25,3530.2529,4155.2207,4730.1032,7953.2035,1778.2615,2308.2202,2207.1591,2937.8139
2024-01-26,3478.5169,4195.1655,4650.4881,7999.234,1756.0651,2336.0622,2195.7469,2968.5076
2024-01-29,3379.2065,4209.5786,4527.7348,7948.3648,1708.6724,2311.9829,2119.3637,2910.0998
2024-01-30,3286.9768,4168.6031,4412.6083,7795.4408,1667.2997,2264.3243,2059.353,2834.8991
2024-01-31,3252.6272,4160.8246,4310.6218,7687.3524,1611.534,2217.6842,1961.3736,2734.7158
2024-02-01,3270.2817,4134.2912,4312.0677,7603.5817,1608.3637,2190.5392,1935.3949,2682.9796
2024-02-02,3195.0237,4127.5664,4194.8332,7482.0927,1550.4485,2147.3272,1848.6241,2602.002
2024-02-05,3221.9899,4158.6882,4138.9859,7368.2947,1473.1385,2060.1871,1694.5136,2423.0623
2024-02-06,3373.5108,4234.1257,4487.5075,7791.3887,1589.1069,2158.1065,1748.9732,2491.0617
2024-02-07,3422.2863,4247.8091,4776.3547,8204.8064,1664.1894,2231.991,1716.7457,2473.5522
2024-02-08,3458.1076,4251.3825,4790.2579,8201.7041,1719.388,2274.4021,1867.8361,2641.9705
2024-02-19,3478.9704,4323.4868,4799.8218,8180.4834,1718.2854,2290.6046,1933.2716,2715.9346
2024-02-20,3467.6772,4355.4897,4791.1646,8240.6872,1721.5009,2303.7512,1949.2889,2728.7292
2024-02-21,3525.0057,4416.2414,4789.9347,8233.8861,1726.7944,2316.4017,1971.7335,2747.608
2024-02-22,3553.29,4455.9169,4824.196,8301.8195,1750.2347,2345.4046,2013.932,2777.6864
2024-02-23,3568.5053,4453.4925,4829.9715,8302.3767,1769.4321,2349.2132,2060.3818,2816.5075
2024-02-26,3546.1364,4374.7195,4830.4823,8210.4818,1782.1855,2328.5236,2095.3177,2823.4662
2024-02-27,3606.3746,4398.597,4931.3618,8309.7383,1830.1595,2354.5999,2149.1714,2884.2064
2024-02-28,3546.0281,4365.1623,4817.537,8229.6631,1757.9384,2307.5857,2013.1842,2748.3951
2024-02-29,3651.3754,4405.7458,4977.4113,8412.4893,1828.4419,2354.2419,2094.9609,2823.4258
2024-03-01,3678.3033,4417.6452,5010.4882,8402.8891,1843.4785,2366.8349,2126.536,2843.4604
2024-03-04,3692.5694,4416.9939,5026.1707,8408.2917,1865.0059,2374.5608,2151.8222,2867.3762
2024-03-05,3695.817,4460.502,4973.1287,8383.03,1848.3882,2365.3834,2113.2075,2845.3281
2024-03-06,3696.1605,4439.0849,4974.8081,8388.5637,1856.3547,2372.303,2139.629,2869.8434
2024-03-07,3645.1749,4454.3052,4901.7438,8388.9887,1827.7406,2373.1762,2118.3167,2874.7104
2024-03-08,3670.6758,4469.0406,4973.1566,8474.0172,1855.3007,2388.1456,2149.0845,2910.2604
2024-03-11,3792.9195,4461.5141,5077.8852,8505.7731,1896.5357,2389.2248,2203.6929,2949.1639
2024-03-12,3834.8245,4415.2554,5052.3728,8392.3993,1897.6561,2374.5833,2217.7058,2961.6122
2024-03-13,3823.0577,4371.0296,5035.0345,8353.7523,1904.8462,2368.7776,2225.2962,2961.5161
2024-03-14,3800.9215,4368.9549,5023.6899,8376.7294,1897.2393,2378.4754,2210.757,2964.2373
2024-03-15,3797.1168,4374.427,5091.4644,8465.0399,1919.0898,2391.8865,2232.8457,2993.9553
2024-03-18,3860.7382,4389.6047,5160.0265,8494.1795,1948.3746,2406.5341,2280.582,3029.3362
2024-03-19,3829.1313,4352.2822,5112.3866,8417.272,1929.5851,2391.6276,2264.6202,3007.9085
2024-03-20,3835.4788,4369.5201,5115.6059,8422.1301,1934.16,2404.7237,2281.2473,3033.7351
2024-03-21,3816.5871,4372.2773,5066.0203,8404.6863,1927.6456,2409.4462,2287.4299,3047.6305
2024-03-22,3759.5838,4342.8115,4988.866,8285.087,1902.8864,2389.0392,2254.8045,3014.4965
2024-03-25,3728.4125,4343.7272,4915.0782,8251.6548,1869.8736,2375.0017,2207.504,2980.9279
2024-03-26,3756.0461,4373.0055,4918.5259,8252.9313,1868.223,2377.9946,2206.1239,2987.9111
2024-03-27,3678.9132,4360.0568,4796.3156,8159.3342,1811.6861,2346.4123,2133.837,2930.373
2024-03-28,3704.4765,4354.9386,4844.3126,8204.5004,1844.818,2367.5358,2191.2196,2973.7934
2024-03-29,3725.2199,4380.1356,4912.8095,8327.6303,1869.8521,2405.2396,2221.7202,3017.406
2024-04-01,3811.3416,4427.7595,5022.467,8449.2288,1905.4601,2432.3295,2267.4657,3058.2218
2024-04-02,3803.5476,4427.9391,5023.5455,8485.9608,1895.5079,2446.417,2266.2417,3072.2106
2024-04-03,3789.1107,4421.5028,5029.8654,8571.8858,1887.097,2470.6279,2249.4461,3078.8151
2024-04-08,3727.2073,4415.5435,4953.0488,8508.7074,1861.8238,2453.6313,2207.6241,3038.2323
2024-04-09,3753.3395,4382.7378,5024.2605,8509.2874,1884.3691,2466.8405,2237.3337,3054.7264
2024-04-10,3714.4759,4364.2354,4965.5725,8494.1562,1852.7166,2456.8252,2199.0675,3008.741
2024-04-11,3703.8106,4367.125,4980.0452,8570.4636,1858.1258,2482.8941,2206.5912,3043.8559
2024-04-12,3667.0193,4328.3853,4959.999,8523.9916,1854.7126,2469.568,2202.0562,3048.5829
2024-04-15,3742.6069,4433.7508,5033.0448,8687.5836,1853.236,2494.9756,2136.7731,3010.0312
2024-04-16,3671.7129,4423.7979,4889.3874,8531.8577,1789.5622,2449.3357,1993.4671,2882.7845
2024-04-17,3718.5165,4493.3329,5024.2794,8698.5599,1851.6537,2518.2689,2109.8658,3025.295
2024-04-18,3712.2113,4518.542,5020.9195,8733.7792,1854.1681,2512.1178,2109.5091,3025.4175
2024-04-19,3665.2388,4513.3927,4969.1631,8749.9077,1836.7869,2528.336,2098.6545,3045.5691
2024-04-22,3657.9044,4470.9686,4901.5848,8600.2689,1833.7151,2476.0657,2079.3723,3009.7464
2024-04-23,3630.1481,4425.0834,4843.528,8421.8892,1819.4434,2430.9316,2077.0588,2976.8583
2024-04-24,3627.6393,4438.003,4887.0031,8462.4428,1851.3669,2439.6319,2117.7208,3011.1042
2024-04-25,3636.0491,4464.2452,4883.8794,8500.6384,1855.699,2449.3715,2124.5819,3013.0115
2024-04-26,3719.0705,4485.6439,4971.9532,8615.5385,1893.1031,2453.0291,2154.6578,3026.9537
2024-04-29,3808.3947,4505.6547,5112.6044,8703.1435,1926.6868,2480.1914,2200.8686,3078.575
2024-04-30,3753.9691,4499.0285,5080.3577,8685.8812,1909.5797,2467.7308,2189.5759,3078.77
2024-05-06,3832.119,4532.7858,5172.1171,8824.7288,1948.1251,2515.5358,2247.4827,3158.8152
2024-05-07,3839.9246,4534.2244,5181.1172,8816.4929,1947.4794,2513.2939,2259.1649,3157.0042
2024-05-08,3792.8147,4517.086,5120.2182,8741.643,1914.1289,2496.7767,2236.7889,3117.3689
2024-05-09,3848.0494,4548.4797,5246.4911,8873.3501,1957.0424,2526.8706,2275.6988,3159.2715
2024-05-10,3820.9291,4591.4882,5212.4854,8914.7748,1944.0966,2538.7757,2259.7524,3164.9352
2024-05-13,3799.6737,4609.3177,5171.4126,8928.1193,1929.987,2550.9971,2236.3015,3172.9013
2024-05-14,3801.3708,4579.3765,5149.6172,8918.2424,1937.2544,2548.9154,2248.7422,3191.6392
2024-05-15,3762.5299,4557.5982,5108.6595,8833.8736,1909.4867,2540.6625,2228.0358,3180.8168
2024-05-16,3770.142,4595.0498,5088.1345,8805.5342,1896.8942,2541.5354,2227.1174,3166.3527
2024-05-17,3801.9635,4654.6536,5149.2655,8906.2368,1912.2623,2574.6421,2237.6252,3187.4093
2024-05-20,3829.4716,4660.7553,5192.2343,8981.6895,1929.5816,2599.9499,2253.9403,3202.7438
2024-05-21,3789.5601,4665.6247,5135.975,8923.0923,1904.1926,2594.8401,2231.4936,3189.5207
2024-05-22,3825.3041,4672.3775,5137.7238,8887.132,1903.6814,2589.1752,2233.1425,3177.0521
2024-05-23,3768.6221,4628.5804,5036.3556,8718.3093,1862.6483,2538.9336,2187.9767,3116.2137
2024-05-24,3714.203,4591.6862,4973.1547,8704.8877,1845.7371,2529.1043,2170.4586,3103.537
2024-05-27,3734.265,4652.2103,5036.9371,8809.3647,1871.9422,2566.4236,2185.1448,3128.7328
2024-05-28,3707.2072,4626.3246,4986.7946,8732.1298,1861.3554,2538.3201,2171.6094,3078.3521
2024-05-29,3737.3065,4614.9104,5014.9813,8761.2464,1865.795,2543.9882,2178.9062,3078.0112
2024-05-30,3725.2975,4577.985,4980.1336,8671.6854,1856.504,2518.134,2156.9715,3043.8529
2024-05-31,3701.6618,4563.2778,4962.4263,8652.2843,1855.5648,2519.2716,2165.1074,3050.5681
2024-06-03,3717.6607,4565.8686,4955.5568,8558.8979,1832.5635,2480.49,2128.2583,3003.1629
2024-06-04,3753.4873,4584.088,5025.286,8675.9736,1849.737,2508.7117,2119.5784,3017.6246
2024-06-05,3736.7279,4546.0141,4970.3542,8530.4652,1829.2877,2458.225,2066.6373,2937.7056
2024-06-06,3717.5525,4561.3025,4942.9328,8496.1858,1803.4223,2437.1597,1996.9486,2868.3815
2024-06-07,3669.1689,4569.5712,4898.4523,8528.5783,1799.0186,2465.8027,2026.9804,2928.6037
2024-06-11,3662.1122,4499.5275,4914.0197,8408.563,1823.8486,2436.2746,2045.03,2902.9918
2024-06-12,3661.9195,4503.8744,4927.9191,8458.3675,1824.2039,2453.806,2075.2743,2936.314
2024-06-13,3647.1396,4473.3782,4901.1237,8317.6875,1821.3202,2418.4751,2060.6731,2901.645
2024-06-14,3645.6346,4503.3565,4910.6072,8339.6407,1814.8357,2424.2395,2061.5128,2910.5442
2024-06-17,3662.666,4463.1478,4893.0913,8248.9808,1827.0401,2402.8555,2053.9024,2875.0301
2024-06-18,3664.1935,4492.2257,4911.4081,8277.3745,1833.9513,2420.6643,2078.8175,2896.3229
2024-06-19,3638.9754,4500.3769,4824.755,8223.5048,1806.048,2394.065,2058.3115,2878.3754
2024-06-20,3601.0561,4487.1809,4762.0257,8155.3197,1780.6232,2356.3768,2009.4891,2816.9724
2024-06-21,3585.3132,4487.2554,4762.6968,8153.861,1781.7975,2354.9834,2009.8891,2835.8267
2024-06-24,3561.9666,4473.7759,4667.4201,8020.2691,1730.4912,2299.5955,1925.9916,2755.4153
2024-06-25,3529.1401,4473.4841,4620.5978,8033.4658,1710.8351,2312.7159,1924.7088,2780.8833
2024-06-26,3550.0248,4478.395,4670.8115,8069.5414,1752.4078,2336.4031,1980.9388,2818.3446
2024-06-27,3507.4363,4469.512,4562.3936,7955.7223,1709.2692,2289.5539,1936.6095,2764.8652
2024-06-28,3504.7314,4505.0597,4576.7347,7990.0769,1723.4295,2319.5788,1954.6937,2790.5282
2024-07-01,3507.4907,4555.3666,4645.6148,8172.7185,1733.7258,2374.984,1968.3508,2844.4647
2024-07-02,3492.4249,4572.0353,4574.8998,8105.5323,1710.0217,2366.2531,1958.3291,2836.2412
2024-07-03,3482.7982,4548.766,4524.3096,8050.1316,1689.5721,2352.2009,1932.4067,2814.3512
2024-07-04,3462.0229,4543.8523,4468.2417,7935.3435,1660.9838,2321.5884,1884.0786,2761.8256
2024-07-05,3461.2222,4488.9108,4506.127,7949.7259,1684.5346,2321.2353,1910.4855,2779.2441
2024-07-08,3417.5357,4476.977,4443.4024,7846.8449,1650.5829,2280.6136,1863.1185,2710.853
2024-07-09,3459.1193,4510.077,4520.1339,7958.4544,1687.3253,2327.6816,1908.5169,2758.3974
2024-07-10,3441.1937,4478.2117,4490.6867,7820.1789,1683.9019,2294.4651,1900.9584,2731.8329
2024-07-11,3506.0561,4471.243,4567.7852,7934.9611,1718.3596,2318.6337,1970.3907,2798.4972
2024-07-12,3499.769,4491.4589,4547.6905,7882.7634,1717.7965,2308.6708,1957.9284,2786.064
2024-07-15,3498.1303,4509.0921,4501.4192,7888.5653,1698.3725,2306.2197,1919.6621,2751.7954
2024-07-16,3538.8631,4496.0239,4493.2754,7846.7585,1699.9738,2286.8496,1916.982,2738.7891
2024-07-17,3540.5941,4489.6172,4451.9934,7754.8314,1687.6064,2263.957,1877.1886,2697.3235
2024-07-18,3574.7594,4513.1489,4498.3219,7780.5904,1699.3602,2275.8018,1872.8774,2709.6769
2024-07-19,3585.8632,4514.3181,4490.6034,7714.8071,1700.1577,2254.123,1883.2712,2691.9106
2024-07-22,3564.0207,4465.8273,4474.6411,7647.7995,1699.3066,2237.7492,1889.2086,2679.3222
2024-07-23,3456.8311,4437.6995,4320.9491,7472.9099,1637.1152,2207.4761,1838.9841,2641.8793
2024-07-24,3422.401,4428.8045,4258.23,7435.03,1610.8263,2198.0787,1807.2865,2610.7818
2024-07-25,3405.158,4397.8271,4249.5009,7420.7899,1604.3742,2198.3194,1812.8413,2625.3917
2024-07-26,3439.9228,4382.1862,4320.9155,7515.5066,1625.1642,2221.0002,1847.2076,2681.3202
2024-07-29,3398.8796,4407.5941,4284.4211,7489.5098,1611.4376,2217.512,1850.3779,2679.5445
2024-07-30,3377.0494,4371.3047,4258.0817,7451.4759,1610.1436,2216.7361,1860.1361,2690.1601
2024-07-31,3470.8084,4413.5724,4442.0282,7675.8203,1679.7874,2282.441,1932.1027,2774.4449
2024-08-01,3430.2413,4417.8087,4390.6665,7617.8793,1673.2894,2272.932,1930.0005,2771.2145
2024-08-02,3386.9057,4378.8146,4324.899,7555.2074,1646.1917,2255.7294,1898.7757,2750.9351
2024-08-05,3343.9857,4329.5584,4248.7948,7455.8828,1599.2684,2216.5172,1845.1874,2710.8721
2024-08-06,3370.5061,4296.7618,4314.1528,7481.319,1625.8761,2229.8669,1889.1071,2740.511
2024-08-07,3369.0521,4302.9001,4325.626,7489.0609,1625.5387,2228.5846,1888.1567,2736.8264
2024-08-08,3358.7611,4303.9285,4321.9087,7543.37,1625.5691,2236.4376,1879.1136,2747.3493
2024-08-09,3338.7083,4301.9129,4291.7241,7519.7344,1613.0403,2231.806,1870.6289,2740.3111
2024-08-12,3329.9103,4297.2594,4302.365,7527.9569,1605.0358,2228.1768,1856.8819,2734.0611
2024-08-13,3338.231,4313.5024,4307.7689,7544.9968,1611.6897,2235.9904,1869.8723,2737.8929
2024-08-14,3298.8775,4301.8656,4236.0401,7463.7441,1590.4841,2218.613,1858.7031,2713.6935
2024-08-15,3328.8845,4356.482,4249.986,7516.8772,1600.6043,2236.6124,1873.0875,2723.8512
2024-08-16,3328.1212,4382.5736,4226.5977,7472.8352,1589.9667,2222.0495,1871.5669,2700.9294
2024-08-19,3324.8657,4428.5723,4239.6448,7531.1889,1590.5242,2242.4632,1855.3131,2710.6284
2024-08-20,3295.9156,4410.452,4164.191,7399.654,1562.5982,2206.0284,1821.3487,2657.4554
2024-08-21,3287.6921,4392.5049,4152.2651,7366.2881,1552.3142,2185.9932,1823.7847,2646.404
2024-08-22,3269.1624,4406.4491,4111.1936,7309.0437,1538.7462,2176.5088,1795.2085,2627.0622
2024-08-23,3265.919,4443.9442,4108.3005,7303.5781,1536.5729,2174.8415,1788.141,2614.3226
2024-08-26,3265.7653,4448.3671,4108.9855,7312.8532,1538.41,2176.4524,1812.2716,2638.442
2024-08-27,3249.3799,4442.645,4072.8358,7263.0683,1521.5589,2167.0589,1778.7329,2614.586
2024-08-28,3219.0404,4408.1634,4080.7907,7250.6015,1522.1963,2162.306,1786.5298,2614.7784
2024-08-29,3244.4951,4320.3636,4144.0165,7255.6483,1551.7782,2161.6434,1819.6748,2631.0488
2024-08-30,3316.7249,4327.1141,4225.5822,7319.0852,1572.6577,2178.6503,1856.6669,2657.6615
2024-09-02,3240.2005,4305.6425,4136.1608,7260.1805,1536.6919,2166.4726,1820.5624,2622.5746
2024-09-03,3272.5297,4272.3208,4200.1033,7277.5667,1552.0618,2161.1319,1846.3627,2638.7835
2024-09-04,3253.6562,4238.0041,4194.0121,7230.8562,1548.1983,2144.0806,1831.33,2620.9803
2024-09-05,3258.4517,4235.8101,4217.6049,7223.5502,1556.6587,2150.198,1847.3547,2644.0721
2024-09-06,3216.2029,4217.6705,4147.8852,7154.3082,1525.8617,2130.3426,1804.9619,2616.6563
