ts_code,formation_date,required_formation,list_date,delist_date,raw_close,close_source,selected_share_effective_date,selected_share_known_date,selected_total_shares,reason_code
002127.SZ,2013-10-31,False,2007-04-18,,5.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2013-10-31,False,2008-09-05,,6.02,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2013-10-31,False,2009-12-18,,12.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2013-10-31,False,2010-01-26,,7.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2013-10-31,False,2010-03-12,,8.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2013-10-31,False,2010-09-08,,7.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2013-10-31,False,2010-12-07,,12.55,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2013-10-31,False,2011-03-02,,24.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2013-10-31,False,2011-05-20,,13.98,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2013-10-31,False,2011-07-15,,8.81,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2013-10-31,False,2011-08-10,,6.55,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2013-10-31,False,2012-08-16,,11.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2013-10-31,False,1997-06-19,,10.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2013-10-31,False,1998-11-04,,5.01,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2013-10-31,False,1999-12-16,,4.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2013-10-31,False,2000-06-08,,9.61,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2013-10-31,False,2000-12-28,,5.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2013-10-31,False,2004-05-31,,4.93,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2013-10-31,False,2001-08-22,,14.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2013-10-31,False,2001-12-18,,2.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2013-10-31,False,1992-01-13,,5.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2013-10-31,False,1993-02-09,,8.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2013-10-31,False,1993-07-12,,6.81,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2013-10-31,False,1993-10-18,,4.75,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2013-10-31,False,1994-05-20,,3.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2013-10-31,False,2012-01-16,,8.73,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2013-10-31,False,2012-10-09,,6.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2013-11-29,False,1994-04-08,,11.36,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2013-11-29,False,2000-09-06,,24.73,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2013-11-29,False,2000-05-29,,3.35,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2013-11-29,False,1997-06-09,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000547.SZ,2013-11-29,False,1993-11-30,,4.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2013-11-29,False,1996-08-23,,13.61,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2013-11-29,False,1996-10-29,,5.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2013-11-29,False,1996-12-17,,14.35,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2013-11-29,False,1997-01-21,,13.23,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2013-11-29,False,1998-05-19,,7.77,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2013-11-29,False,1998-06-30,,9.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2013-11-29,False,1997-09-25,,6.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2013-11-29,False,1999-02-03,,10.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2013-11-29,False,2004-07-13,,17.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2013-11-29,False,2004-08-04,,6.34,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2013-11-29,False,2007-04-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002270.SZ,2013-11-29,False,2008-09-05,,6.55,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2013-11-29,False,2009-12-18,,13.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2013-11-29,False,2010-01-26,,8.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2013-11-29,False,2010-03-12,,9.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2013-11-29,False,2010-09-08,,7.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2013-11-29,False,2010-12-07,,12.33,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2013-11-29,False,2011-03-02,,30.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2013-11-29,False,2011-05-20,,15.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2013-11-29,False,2011-07-15,,9.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2013-11-29,False,2011-08-10,,7.15,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2013-11-29,False,2012-08-16,,12.35,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2013-11-29,False,1997-06-19,,13.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2013-11-29,False,1998-11-04,,5.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2013-11-29,False,1999-12-16,,4.47,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2013-11-29,False,2000-06-08,,9.84,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2013-11-29,False,2000-12-28,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600483.SH,2013-11-29,False,2004-05-31,,7.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2013-11-29,False,2001-08-22,,16.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2013-11-29,False,2001-12-18,,2.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2013-11-29,False,1992-01-13,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600629.SH,2013-11-29,False,1993-02-09,,9.1,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2013-11-29,False,1993-07-12,,7.02,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2013-11-29,False,1993-10-18,,5.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2013-11-29,False,1994-05-20,,3.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2013-11-29,False,2012-01-16,,8.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2013-11-29,False,2012-10-09,,6.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2013-12-31,False,1994-04-08,,10.66,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2013-12-31,False,2000-09-06,,20.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2013-12-31,False,2000-05-29,,3.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2013-12-31,False,1997-06-09,,4.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2013-12-31,False,1993-11-30,,3.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2013-12-31,False,1996-08-23,,12.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2013-12-31,False,1996-10-29,,5.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2013-12-31,False,1996-12-17,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000681.SZ,2013-12-31,False,1997-01-21,,12.43,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2013-12-31,False,1998-05-19,,7.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2013-12-31,False,1998-06-30,,9.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2013-12-31,False,1997-09-25,,6.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2013-12-31,False,1999-02-03,,8.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2013-12-31,False,2004-07-13,,20.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2013-12-31,False,2004-08-04,,5.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2013-12-31,False,2007-04-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002270.SZ,2013-12-31,False,2008-09-05,,8.33,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2013-12-31,False,2009-12-18,,14.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2013-12-31,False,2010-01-26,,7.96,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2013-12-31,False,2010-03-12,,10.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2013-12-31,False,2010-09-08,,7.17,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2013-12-31,False,2010-12-07,,7.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2013-12-31,False,2011-03-02,,27.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2013-12-31,False,2011-05-20,,14.59,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2013-12-31,False,2011-07-15,,8.75,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2013-12-31,False,2011-08-10,,7.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2013-12-31,False,2012-08-16,,12.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2013-12-31,False,1997-06-19,,12.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2013-12-31,False,1998-11-04,,5.16,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2013-12-31,False,1999-12-16,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600233.SH,2013-12-31,False,2000-06-08,,9.36,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2013-12-31,False,2000-12-28,,7.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2013-12-31,False,2004-05-31,,6.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2013-12-31,False,2001-08-22,,19.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2013-12-31,False,2001-12-18,,2.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2013-12-31,False,1992-01-13,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600629.SH,2013-12-31,False,1993-02-09,,9.35,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2013-12-31,False,1993-07-12,,6.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2013-12-31,False,1993-10-18,,4.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2013-12-31,False,1994-05-20,,3.16,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2013-12-31,False,2012-01-16,,8.16,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2013-12-31,False,2012-10-09,,6.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2014-01-30,True,1994-04-08,,10.75,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2014-01-30,True,2000-09-06,,25.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2014-01-30,True,2000-05-29,,3.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2014-01-30,True,1997-06-09,,4.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2014-01-30,True,1993-11-30,,4.31,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2014-01-30,True,1996-08-23,,11.91,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2014-01-30,True,1996-10-29,,7.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2014-01-30,True,1996-12-17,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000681.SZ,2014-01-30,True,1997-01-21,,17.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2014-01-30,True,1998-05-19,,6.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2014-01-30,True,1998-06-30,,7.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2014-01-30,True,1997-09-25,,6.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2014-01-30,True,1999-02-03,,9.8,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2014-01-30,True,2004-07-13,,26.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2014-01-30,True,2004-08-04,,8.13,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2014-01-30,True,2007-04-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002270.SZ,2014-01-30,True,2008-09-05,,9.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2014-01-30,True,2009-12-18,,15.15,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2014-01-30,True,2010-01-26,,8.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2014-01-30,True,2010-03-12,,10.45,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2014-01-30,True,2010-09-08,,7.96,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2014-01-30,True,2010-12-07,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002558.SZ,2014-01-30,True,2011-03-02,,25.76,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2014-01-30,True,2011-05-20,,13.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2014-01-30,True,2011-07-15,,9.92,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2014-01-30,True,2011-08-10,,8.1,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2014-01-30,True,2012-08-16,,13.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2014-01-30,True,1997-06-19,,11.46,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2014-01-30,True,1998-11-04,,5.42,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2014-01-30,True,1999-12-16,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600233.SH,2014-01-30,True,2000-06-08,,8.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2014-01-30,True,2000-12-28,,8.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2014-01-30,True,2004-05-31,,6.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2014-01-30,True,2001-08-22,,22.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2014-01-30,True,2001-12-18,,1.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2014-01-30,True,1992-01-13,,5.17,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2014-01-30,True,1993-02-09,,8.92,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2014-01-30,True,1993-07-12,,6.77,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2014-01-30,True,1993-10-18,,4.09,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2014-01-30,True,1994-05-20,,2.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2014-01-30,True,2012-01-16,,8.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2014-01-30,True,2012-10-09,,5.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2014-02-28,True,1994-04-08,,11.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2014-02-28,True,2000-09-06,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000301.SZ,2014-02-28,True,2000-05-29,,3.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2014-02-28,True,1997-06-09,,4.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2014-02-28,True,1993-11-30,,5.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2014-02-28,True,1996-08-23,,13.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2014-02-28,True,1996-10-29,,6.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2014-02-28,True,1996-12-17,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000681.SZ,2014-02-28,True,1997-01-21,,24.15,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2014-02-28,True,1998-05-19,,6.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2014-02-28,True,1998-06-30,,7.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2014-02-28,True,1997-09-25,,5.73,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2014-02-28,True,1999-02-03,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002019.SZ,2014-02-28,True,2004-07-13,,26.35,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2014-02-28,True,2004-08-04,,7.27,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2014-02-28,True,2007-04-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002270.SZ,2014-02-28,True,2008-09-05,,8.66,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2014-02-28,True,2009-12-18,,14.87,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2014-02-28,True,2010-01-26,,9.1,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2014-02-28,True,2010-03-12,,10.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2014-02-28,True,2010-09-08,,8.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2014-02-28,True,2010-12-07,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002558.SZ,2014-02-28,True,2011-03-02,,25.83,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2014-02-28,True,2011-05-20,,15.96,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2014-02-28,True,2011-07-15,,9.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2014-02-28,True,2011-08-10,,7.83,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2014-02-28,True,2012-08-16,,12.8,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2014-02-28,True,1997-06-19,,11.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2014-02-28,True,1998-11-04,,5.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2014-02-28,True,1999-12-16,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600233.SH,2014-02-28,True,2000-06-08,,8.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2014-02-28,True,2000-12-28,,9.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2014-02-28,True,2004-05-31,,6.58,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2014-02-28,True,2001-08-22,,23.87,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2014-02-28,True,2001-12-18,,1.96,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2014-02-28,True,1992-01-13,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600629.SH,2014-02-28,True,1993-02-09,,9.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2014-02-28,True,1993-07-12,,7.21,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2014-02-28,True,1993-10-18,,4.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2014-02-28,True,1994-05-20,,3.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2014-02-28,True,2012-01-16,,8.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2014-02-28,True,2012-10-09,,5.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2014-03-31,True,1994-04-08,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000156.SZ,2014-03-31,True,2000-09-06,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000301.SZ,2014-03-31,True,2000-05-29,,3.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2014-03-31,True,1997-06-09,,3.92,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2014-03-31,True,1993-11-30,,5.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2014-03-31,True,1996-08-23,,11.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2014-03-31,True,1996-10-29,,6.42,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2014-03-31,True,1996-12-17,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000681.SZ,2014-03-31,True,1997-01-21,,19.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2014-03-31,True,1998-05-19,,6.84,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2014-03-31,True,1998-06-30,,6.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2014-03-31,True,1997-09-25,,6.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2014-03-31,True,1999-02-03,,12.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2014-03-31,True,2004-07-13,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002027.SZ,2014-03-31,True,2004-08-04,,6.15,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2014-03-31,True,2007-04-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002270.SZ,2014-03-31,True,2008-09-05,,7.92,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2014-03-31,True,2009-12-18,,13.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2014-03-31,True,2010-01-26,,8.76,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2014-03-31,True,2010-03-12,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002468.SZ,2014-03-31,True,2010-09-08,,9.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2014-03-31,True,2010-12-07,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002558.SZ,2014-03-31,True,2011-03-02,,25.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2014-03-31,True,2011-05-20,,14.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2014-03-31,True,2011-07-15,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002607.SZ,2014-03-31,True,2011-08-10,,7.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2014-03-31,True,2012-08-16,,13.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2014-03-31,True,1997-06-19,,11.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2014-03-31,True,1998-11-04,,4.91,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2014-03-31,True,1999-12-16,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600233.SH,2014-03-31,True,2000-06-08,,8.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
