Date,沪深300成长,沪深300价值,中证500成长,中证500价值,中证1000成长,中证1000价值,中证2000成长,中证2000价值,创业板成长,创业板价值,科创成长,科创价值
2014-11-26,2798.282,2765.903,5460.2843,6143.56,2118.6005,1765.868,1707.7016,1668.2387,2230.128,2164.823,,
2014-11-27,2822.031,2789.956,5492.975,6184.0656,2126.9772,1776.0862,1725.8576,1682.086,2243.559,2172.985,,
2014-11-28,2925.981,2902.478,5500.3409,6181.9696,2135.7437,1777.7256,1727.3356,1683.4601,2254.818,2179.707,,
2014-12-1,2926.145,2910.442,5477.3443,6154.5435,2112.3397,1753.7004,1707.8156,1663.6955,2239.606,2143.902,,
2014-12-2,3039.346,3036.029,5548.2961,6262.9212,2132.277,1777.3569,1720.4731,1679.2758,2254.946,2166.399,,
2014-12-3,3076.989,3057.358,5597.5357,6337.3896,2150.5723,1789.0343,1724.8187,1681.3395,2308.571,2193.838,,
2014-12-4,3220.118,3219.021,5731.6701,6496.0456,2175.0247,1815.5645,1739.0359,1695.2079,2327.01,2203.07,,
2014-12-5,3222.515,3223.846,5602.8757,6352.6926,2114.6739,1770.513,1687.9904,1636.3425,2258.186,2133.979,,
2014-12-8,3306.529,3357.961,5657.8426,6517.9498,2098.2097,1802.0912,1682.1037,1634.4734,2234.257,2102.388,,
2014-12-9,3123.508,3151.407,5430.2174,6320.9011,2010.7764,1745.161,1596.9445,1558.4031,2154.561,1998.433,,
2014-12-10,3264.722,3276.458,5626.3334,6602.0121,2085.1875,1819.3383,1643.2074,1602.7225,2255.389,2060.19,,
2014-12-11,3245.946,3257.963,5729.2838,6719.1202,2115.7902,1857.8604,1663.2431,1626.1831,2273.601,2083.121,,
2014-12-12,3227.123,3243.807,5755.5833,6739.9429,2148.4728,1861.3314,1680.5658,1644.1862,2321.464,2126.986,,
2014-12-15,3229.289,3238.673,5877.0934,6837.1312,2188.3953,1886.8188,1714.4382,1675.8342,2368.089,2166.81,,
2014-12-16,3284.197,3340.963,5883.0634,6894.2813,2177.3347,1887.6909,1699.8611,1666.7352,2351.142,2146.62,,
2014-12-17,3360.601,3438.232,5842.103,6857.5452,2150.9326,1867.5656,1669.5329,1637.4498,2348.492,2118.812,,
2014-12-18,3346.993,3449.771,5820.6908,6831.6077,2148.1297,1852.3733,1654.0248,1626.0471,2335.131,2110,,
2014-12-19,3366.562,3530.716,5764.5714,6858.5708,2108.6678,1846.8257,1616.6693,1598.0882,2278.966,2071.13,,
2014-12-22,3415.004,3622.397,5541.5854,6640.6698,2011.2252,1793.2376,1516.8564,1511.7646,2185.181,1958.98,,
2014-12-23,3364.949,3525.451,5425.9862,6516.9232,1978.9363,1753.1299,1497.3054,1490.2404,2166.642,1926.856,,
2014-12-24,3288.073,3390.444,5500.537,6575.2396,2020.3316,1781.1212,1535.2023,1532.0222,2199.462,1970.537,,
2014-12-25,3385.091,3531.683,5595.6479,6739.5415,2040.1307,1814.6389,1552.6267,1553.5366,2206.131,1981.938,,
2014-12-26,3466.059,3646.773,5638.7857,6861.4959,2038.083,1838.9067,1553.3775,1554.3942,2206.506,1986.46,,
2014-12-29,3477.888,3693.404,5576.6103,6844.0162,1990.1619,1830.3381,1518.7831,1526.1795,2155.115,1938.709,,
2014-12-30,3486.005,3721.874,5483.4434,6717.5038,1951.2812,1796.705,1497.8729,1499.1295,2111.316,1906.407,,
2014-12-31,3584.222,3826.953,5541.8365,6809.067,1967.5987,1818.2321,1509.0574,1509.0716,2126.641,1922.145,,
2015-1-5,3687.294,3963.141,5633.4766,7010.1642,1966.0697,1861.1528,1514.9546,1522.3189,2109.305,1907.46,,
2015-1-6,3679.395,3928.295,5725.9233,7025.9243,2013.4845,1868.6138,1545.1427,1547.605,2217.107,1974.06,,
2015-1-7,3649.42,3918.606,5714.0576,7038.8944,2011.7499,1870.2504,1536.6814,1544.5524,2189.146,1947.52,,
2015-1-8,3565.479,3800.117,5696.0812,6934.7062,2018.3172,1839.4697,1539.5544,1547.1527,2216.32,1957.095,,
2015-1-9,3558.479,3808.843,5670.0411,6867.6179,2010.011,1823.243,1532.0053,1535.5644,2227.739,1958.031,,
2015-1-12,3544.132,3764.274,5621.8524,6711.69,1994.6336,1776.7622,1510.987,1503.2662,2263.071,1962.968,,
2015-1-13,3557.993,3762.915,5716.7554,6779.6476,2029.0832,1797.41,1535.5015,1525.509,2295.301,1998.225,,
2015-1-14,3556.766,3752.299,5705.7705,6720.3438,2018.1324,1790.517,1530.1095,1518.7184,2275.672,1986.615,,
2015-1-15,3647.564,3903.367,5744.0099,6859.2213,2022.4505,1821.3065,1538.4915,1530.6034,2263.114,1980.847,,
2015-1-16,3669.964,3930.23,5837.3142,6903.0228,2054.3749,1832.8717,1561.7612,1548.7162,2330.849,2016.974,,
2015-1-19,3402.648,3571.378,5644.0219,6462.3031,2024.838,1737.0362,1542.3115,1518.112,2321.44,1987.764,,
2015-1-20,3477.184,3629.211,5884.5208,6687.1564,2103.5287,1793.9315,1604.2912,1572.1455,2428.978,2071.235,,
2015-1-21,3609.877,3810.78,6020.5854,6913.2666,2141.8259,1843.5253,1634.3631,1603.2144,2462.411,2105.209,,
2015-1-22,3622.783,3805.566,6100.694,7002.7045,2175.2174,1868.6572,1663.7827,1627.4349,2488.916,2127.674,,
2015-1-23,3622.452,3825.268,6034.982,6955.2971,2151.1761,1865.8506,1646.1737,1610.3585,2432.011,2084.078,,
2015-1-26,3642.551,3831.377,6165.2101,7130.0422,2197.5937,1911.3685,1678.1192,1645.8062,2491.776,2132.124,,
2015-1-27,3594.132,3781.389,6172.5698,7146.5517,2215.1436,1924.5133,1689.9786,1657.5536,2493.343,2141.333,,
2015-1-28,3539.017,3720.025,6129.806,7105.7009,2202.2798,1912.5847,1686.272,1650.7119,2480.907,2139.645,,
2015-1-29,3491.303,3673.01,6061.3396,7045.4102,2188.0625,1907.1223,1680.0002,1644.1269,2451.452,2133.532,,
2015-1-30,3467.525,3621.692,5999.5083,6944.0415,2158.04,1890.5513,1661.2917,1626.2072,2407.521,2098.06,,
2015-2-2,3401.803,3503.535,5999.8563,6865.0675,2154.5176,1868.1401,1663.8908,1624.2648,2425.569,2098.474,,
2015-2-3,3473.455,3590.184,6103.5213,6980.1033,2196.1929,1893.819,1692.176,1647.0858,2493.08,2145.045,,
2015-2-4,3427.154,3548.812,6045.5077,6947.9957,2198.3739,1885.0147,1694.2398,1645.156,2503.469,2159.556,,
2015-2-5,3401.284,3501.28,6022.0704,6899.5608,2198.7539,1869.3189,1693.7845,1634.2965,2533.284,2177.457,,
2015-2-6,3350.382,3435.293,5907.7682,6737.145,2157.5699,1832.378,1662.6486,1604.4897,2472.706,2126.786,,
2015-2-9,3378.907,3468.474,5859.8801,6709.0754,2144.2607,1824.6347,1645.6279,1594.3346,2440.524,2100.293,,
2015-2-10,3446.078,3535.345,5964.7415,6819.0417,2177.7245,1846.1087,1659.603,1603.3167,2503.978,2131.849,,
2015-2-11,3470.755,3555.123,6034.4888,6874.8002,2211.319,1857.6885,1684.1537,1623.171,2539.076,2150.825,,
2015-2-12,3479.422,3568.729,6083.6565,6918.7175,2231.483,1874.9082,1703.7596,1640.8611,2567.007,2171.688,,
2015-2-13,3509.535,3589.273,6172.0894,7015.9558,2269.5693,1900.4135,1731.5561,1663.5693,2629.003,2210.041,,
2015-2-16,3532.054,3595.749,6284.7961,7094.1378,2322.1351,1925.0576,1764.841,1690.0822,2741.074,2275.489,,
2015-2-17,3553.763,3633.224,6348.6284,7162.2019,2336.0197,1945.6137,1778.0801,1699.2733,2737.272,2279.16,,
2015-2-25,3517.874,3585.457,6336.0708,7166.2791,2326.4337,1945.3697,1785.2688,1700.7534,2696.861,2282.036,,
2015-2-26,3588.615,3679.941,6371.6595,7302.8916,2338.3503,1965.5284,1794.6076,1717.5424,2711.976,2277.639,,
2015-2-27,3592.179,3679.618,6421.3489,7346.2184,2378.8942,1978.0673,1822.9815,1738.9879,2783.524,2327.106,,
2015-3-2,3614.335,3689.01,6549.4679,7471.8713,2441.9939,2009.7916,1867.5061,1778.2185,2867.755,2410.81,,
2015-3-3,3514.787,3579.045,6498.2151,7455.4749,2429.2554,1987.7308,1866.052,1773.1778,2822.893,2381.805,,
2015-3-4,3545.937,3585.882,6598.2908,7542.2948,2474.8924,2014.5182,1915.3981,1810.1287,2892.774,2438.422,,
2015-3-5,3500.564,3523.313,6603.5317,7523.5769,2483.5934,2012.8719,1938.1563,1825.4837,2901.092,2458.696,,
2015-3-6,3478.43,3525.1,6505.058,7472.1689,2434.916,2005.3931,1911.4633,1809.8664,2809.319,2396.32,,
2015-3-9,3579.685,3630.363,6588.6903,7558.0124,2469.6397,2034.6986,1940.0767,1834.1071,2875.209,2455.054,,
2015-3-10,3558.601,3583.745,6669.9841,7641.3814,2517.3004,2059.2833,1976.9929,1867.5111,2942.281,2527.811,,
2015-3-11,3574.022,3605.435,6644.2593,7619.0586,2504.5033,2062.8922,1991.2431,1875.0096,2931.143,2523.574,,
2015-3-12,3658.572,3716.468,6617.5693,7648.3213,2482.8148,2060.1062,1974.0441,1859.8359,2905.162,2494.076,,
2015-3-13,3681.833,3737.568,6694.0437,7730.6541,2528.9445,2080.5959,2004.1045,1885.2157,2986.593,2550.987,,
2015-3-16,3759.78,3819.168,6892.0051,7961.1422,2614.9984,2141.7179,2073.7415,1948.1076,3101.681,2631.58,,
2015-3-17,3791.76,3876.291,6971.931,8109.1501,2643.0004,2168.9134,2107.2163,1983.0398,3100.768,2632.704,,
2015-3-18,3869.992,3982.469,7091.7926,8237.634,2702.33,2212.7865,2146.6411,2023.6814,3170.124,2693.29,,
2015-3-19,3856.75,3967.868,7121.6714,8318.9567,2721.7085,2226.0757,2165.5622,2041.7204,3165.992,2721.452,,
2015-3-20,3888.367,3994.074,7219.4662,8355.2559,2759.0026,2243.9196,2197.2597,2068.4239,3217.014,2762.228,,
2015-3-23,3970.014,4063.784,7401.437,8527.2849,2856.5223,2297.878,2266.4462,2127.0674,3348.637,2858.278,,
2015-3-24,3960.184,4051.733,7443.4045,8520.9638,2900.1373,2302.0631,2296.8148,2136.8397,3468.408,2919.081,,
2015-3-25,3928.912,3986.831,7538.3591,8562.556,2939.5916,2316.7695,2341.3338,2172.1696,3491.716,2984.562,,
2015-3-26,3925.962,4023.831,7449.7451,8610.2646,2860.1003,2301.5618,2306.4692,2161.0537,3339.308,2904.896,,
2015-3-27,3963.505,4036.485,7581.2857,8720.3173,2907.7807,2326.5511,2320.5807,2179.0816,3398.708,2947.706,,
2015-3-30,4094.245,4198.715,7676.0406,8934.8959,2906.2175,2368.8409,2322.9824,2193.5466,3356.45,2914.462,,
2015-3-31,4065.66,4136.032,7718.2595,8859.2696,2949.0194,2349.1034,2351.3889,2207.5792,3425.095,2972.01,,
2015-4-1,4126.787,4184.528,7939.6872,9014.9256,3038.6715,2396.9465,2412.3184,2272.0966,3535.021,3058.611,,
2015-4-2,4132.821,4168.752,8107.0797,9154.8059,3130.4298,2449.376,2476.3042,2329.5836,3649.917,3172.556,,
2015-4-3,4159.922,4190.04,8222.447,9301.782,3193.0485,2500.9592,2542.9717,2399.9353,3713.884,3248.894,,
2015-4-7,4249.631,4302.244,8409.4355,9524.8612,3268.554,2562.2122,2598.9265,2458.1953,3786.672,3308.498,,
2015-4-8,4275.253,4371.921,8341.5691,9480.2182,3217.098,2527.7659,2580.4976,2447.7377,3673.863,3214.706,,
2015-4-9,4245.024,4345.835,8306.8975,9406.2229,3195.473,2495.6463,2559.8045,2418.6248,3699.555,3196.152,,
2015-4-10,4333.911,4432.032,8557.1381,9644.4315,3269.055,2547.426,2634.5783,2496.726,3795.496,3293.636,,
2015-4-13,4416.698,4548.28,8743.9276,9876.5822,3338.1656,2623.9193,2695.3089,2571.3021,3811.199,3352.389,,
2015-4-14,4410.693,4572.683,8709.9185,9921.1616,3343.5415,2645.6866,2693.4769,2575.8102,3763.835,3344.857,,
2015-4-15,4360.914,4595.519,8338.0518,9574.4735,3177.4651,2556.3431,2593.4549,2480.6385,3583.364,3196.649,,
2015-4-16,4490.53,4766.556,8431.3265,9717.0546,3205.7668,2583.7461,2620.2771,2503.3894,3628.107,3233.866,,
2015-4-17,4525.137,4868.708,8449.4613,9850.2795,3194.6741,2614.875,2631.6208,2520.319,3576.326,3211.811,,
2015-4-20,4428.82,4793.186,8277.7684,9726.8521,3106.7676,2554.7228,2572.2931,2447.5337,3496.61,3147.056,,
2015-4-21,4552.309,4840.481,8573.6468,9991.6857,3237.9834,2629.4202,2671.9069,2540.1598,3697.441,3311.094,,
2015-4-22,4656.205,4925.85,8760.8033,10260.9181,3341.8804,2699.7534,2760.642,2622.3761,3777.775,3401.581,,
2015-4-23,4639.596,4896.398,8821.9795,10387.9171,3398.6758,2700.613,2795.6351,2653.8773,3862.962,3441.131,,
2015-4-24,4583.382,4844.119,8788.8929,10345.0583,3406.8442,2686.0413,2800.0875,2651.1683,3857.131,3452.376,,
2015-4-27,4672.744,5005.504,8861.5393,10465.845,3404.0348,2715.0885,2818.3191,2666.2811,3843.159,3469.8,,
2015-4-28,4620.894,5002.214,8585.4285,10183.704,3286.3966,2653.4024,2723.0757,2578.2648,3723.25,3339.106,,
2015-4-29,4646.4,4996.245,8731.3244,10315.9338,3368.4173,2721.0779,2795.0363,2646.674,3872.726,3451.7,,
2015-4-30,4654.859,4978.722,8792.9308,10324.1451,3384.1831,2732.8491,2815.0589,2663.135,3926.432,3490.906,,
2015-5-4,4698.302,5029.486,8823.3782,10431.2775,3401.8014,2789.0968,2842.8331,2690.4599,3935.028,3535.368,,
2015-5-5,4494.36,4802.721,8522.4277,9930.8354,3320.4523,2691.5316,2783.8233,2613.525,3850.354,3491.043,,
2015-5-6,4472.878,4738.084,8438.5863,9705.2078,3319.6975,2635.6714,2771.478,2578.0982,3947.094,3540.445,,
2015-5-7,4424.06,4633.296,8267.2848,9432.9232,3267.5126,2563.3377,2731.622,2515.7385,3921.278,3501.715,,
2015-5-8,4511.818,4700.368,8599.6176,9721.501,3442.242,2656.955,2853.8675,2625.3172,4181.932,3688.838,,
2015-5-11,4626.386,4811.526,8990.9462,10101.7981,3625.5448,2768.4185,2991.7368,2744.284,4416.378,3870.601,,
2015-5-12,4657.323,4842.474,9181.9231,10297.6941,3735.4629,2827.0235,3073.9781,2806.1373,4552.089,3958.866,,
2015-5-13,4639.443,4793.696,9298.448,10383.1904,3755.3512,2850.5532,3129.1705,2854.2,4482.682,3962.09,,
2015-5-14,4612.272,4773.501,9304.3566,10353.091,3779.7975,2874.4975,3182.9693,2913.021,4437.072,3987.153,,
2015-5-15,4530.487,4671.511,9247.1949,10229.6274,3789.8763,2829.4114,3190.3358,2895.3409,4434.069,4042.776,,
2015-5-18,4494.427,4588.369,9474.5987,10309.5381,3916.1531,2855.4673,3312.6103,2982.4037,4637.342,4252.543,,
2015-5-19,4646.14,4741.046,9686.187,10648.6113,4013.9009,2947.4443,3417.3003,3069.353,4703.119,4376.818,,
2015-5-20,4685.055,4762.348,9822.6835,10845.8509,4124.6102,3005.2146,3540.9235,3160.6622,4837.552,4524.452,,
2015-5-21,4786.135,4818.199,10195.5308,11248.6282,4281.0027,3119.2536,3694.2385,3291.4345,5034.715,4720.554,,
2015-5-22,4898.975,4956.143,10297.8438,11507.1005,4296.9903,3199.0055,3721.9145,3340.7409,4987.303,4673.13,,
2015-5-25,5039.791,5103.362,10521.2566,11919.6205,4321.708,3307.697,3749.2166,3406.8043,4909.446,4661.911,,
2015-5-26,5125.134,5160.663,10838.9153,12234.3087,4502.1092,3417.3348,3897.5121,3546.8538,5100.762,4849.564,,
2015-5-27,5078.977,5114.861,10955.0256,12450.2416,4533.7375,3468.351,3973.0181,3629.8722,5134.427,4946.196,,
2015-5-28,4768.838,4810.727,10358.3302,11680.4665,4270.4063,3294.8616,3784.5954,3470.2651,4882.9,4677.484,,
2015-5-29,4787.846,4803.559,10515.5341,11739.3384,4354.0449,3316.1272,3840.0881,3520.9078,5058.542,4787.329,,
2015-6-1,5005.186,5023.129,11032.6243,12390.6632,4597.8503,3483.1525,4043.8392,3710.5665,5319.147,5031.25,,
2015-6-2,5083.353,5068.629,11436.0513,12885.1334,4795.984,3617.7815,4244.8068,3890.2782,5571.964,5272.347,,
2015-6-3,5059.665,5080.647,11574.0935,13012.5226,4824.6359,3639.0031,4308.2187,3895.9133,5646.423,5281.729,,
2015-6-4,5081.751,5154.485,11559.4407,12984.9738,4818.445,3627.3353,4246.5528,3859.4099,5560.181,5167.328,,
2015-6-5,5099.934,5216.648,11708.9807,13292.657,4856.2519,3700.933,4286.1743,3908.3852,5492.08,5130.197,,
2015-6-8,5198.324,5432.764,11569.6851,13318.5359,4690.7779,3697.6441,4160.9514,3839.5459,5246.544,4918.601,,
2015-6-9,5153.488,5360.255,11510.7168,13305.892,4683.2892,3693.1228,4160.3777,3854.8097,5252.197,4932.05,,
2015-6-10,5188.911,5302.6189,11735.0849,13528.0641,4813.2208,3755.8779,4262.0076,3946.9935,5440.163,5101.055,,
2015-6-11,5176.9595,5272.9472,11938.3521,13739.3543,4898.4311,3830.8466,4343.9838,4058.753,5488.863,5222.306,,
2015-6-12,5208.8559,5300.3713,12117.9812,14009.394,4965.0524,3911.4872,4427.327,4140.5001,5574.798,5304.265,,
2015-6-15,5072.6866,5201.1104,11794.5627,13849.063,4833.6341,3894.8991,4355.3396,4136.1498,5310.509,5076.964,,
2015-6-16,4950.8252,5058.2195,11352.3835,13264.1346,4623.8621,3747.1886,4159.6204,3970.0763,5146.978,4840.967,,
2015-6-17,5006.2687,5130.6686,11591.2629,13557.4888,4746.1675,3820.6695,4252.4665,4023.9737,5332.315,4976.276,,
2015-6-18,4791.6438,4944.7225,11153.5266,13173.1173,4552.0249,3730.4735,4125.0076,3922.183,4999.998,4756.944,,
2015-6-19,4537.5775,4643.2945,10451.3292,12150.7208,4274.5224,3445.8132,3857.6404,3648.4456,4685.434,4488.739,,
2015-6-23,4704.5308,4815.3323,10559.6681,12138.9696,4315.132,3442.9894,3834.3239,3612.8539,4784.736,4563.635,,
2015-6-24,4770.4919,4940.6875,10731.4182,12469.3057,4394.0315,3562.5108,3935.249,3721.749,4787.959,4623.314,,
2015-6-25,4610.6326,4799.1231,10371.0384,11982.1719,4210.3869,3437.0794,3808.439,3613.6725,4528.323,4447.733,,
2015-6-26,4258.8504,4477.733,9533.3881,10911.5845,3876.0384,3140.0571,3520.9968,3329.5336,4135.631,4077.272,,
2015-6-29,4145.1352,4465.2026,8904.7751,10165.4388,3609.9757,2938.6509,3278.5518,3084.0281,3816.364,3792.181,,
2015-6-30,4448.0399,4747.7153,9349.6889,10764.8217,3782.486,3089.4582,3374.6181,3188.3298,4043.674,3966.167,,
2015-7-1,4260.0094,4520.6466,8888.1902,10121.0193,3605.1593,2901.7718,3188.0434,3007.0434,3930.54,3760.257,,
2015-7-2,4170.8773,4417.3349,8324.0501,9363.5998,3388.9478,2686.1105,2990.2221,2816.2755,3791.544,3540.603,,
2015-7-3,3980.1287,4159.0703,7903.0662,8686.3899,3210.9826,2486.888,2814.1514,2627.9713,3749.085,3390.447,,
2015-7-6,4119.0062,4373.4934,7837.4489,8744.6484,3066.0881,2378.8226,2671.0785,2492.9234,3579.603,3272.347,,
2015-7-7,4012.9603,4471.4756,7386.5126,8088.2979,2922.8104,2204.7075,2529.6732,2341.1029,3369.203,3123.703,,
2015-7-8,3742.8239,4143.878,7270.6925,7816.5418,2876.6814,2082.9377,2463.746,2260.0929,3372.334,3110.443,,
2015-7-9,3991.1175,4411.0577,7573.8393,8295.6865,2940.2445,2188.999,2532.0126,2340.6317,3481.574,3182.421,,
2015-7-10,4191.5295,4602.5009,7930.6606,8846.3101,3011.9832,2315.8284,2612.941,2433.0034,3630.072,3278.794,,
2015-7-13,4271.2104,4621.0968,8371.7439,9524.6428,3136.7841,2475.4517,2720.153,2556.9338,3851.882,3420.436,,
2015-7-14,4157.6711,4451.6966,8501.1128,9579.9288,3243.8067,2532.2178,2795.3747,2620.2899,3909.713,3525.192,,
2015-7-15,4036.3206,4383.5426,8027.4054,8837.4404,3123.7374,2381.2825,2689.6375,2509.1698,3695.056,3418.508,,
2015-7-16,4046.0464,4376.8142,8204.9645,9068.9952,3160.0246,2420.4129,2700.573,2537.5883,3738.446,3502.431,,
2015-7-17,4192.8008,4477.9578,8649.9815,9633.8905,3317.8602,2565.2303,2821.7492,2664.0382,3958.685,3693.531,,
2015-7-20,4180.935,4465.0594,8796.8814,9755.0155,3419.3966,2623.1875,2892.0078,2722.3158,4048.172,3779.533,,
2015-7-21,4155.4268,4452.3449,8902.6929,9847.1322,3493.8456,2676.4775,2967.5847,2791.7024,4102.252,3840.179,,
2015-7-22,4141.2766,4410.2696,8987.6264,9981.5658,3557.6229,2709.2912,3020.2763,2840.3184,4125.947,3867.679,,
2015-7-23,4227.4742,4493.6913,9209.3374,10301.5646,3669.9162,2801.514,3120.0533,2938.0986,4236.745,3974.106,,
2015-7-24,4155.2976,4429.8386,9066.8301,10151.4853,3650.7854,2750.2721,3096.3126,2908.4047,4140.821,3903.26,,
2015-7-27,3805.3941,4054.0163,8388.5332,9284.9808,3426.119,2528.4476,2912.09,2720.8411,3836.89,3614.081,,
2015-7-28,3849.1861,4051.8159,8292.3711,9142.4054,3279.0622,2443.778,2799.4906,2626.8572,3689.296,3456.954,,
2015-7-29,3937.1143,4132.721,8636.3589,9655.3273,3411.7885,2582.5014,2918.7465,2752.961,3849.041,3600.469,,
2015-7-30,3813.8567,4020.344,8344.3374,9376.4073,3310.0652,2524.5307,2837.4811,2677.9062,3655.034,3441.287,,
2015-7-31,3841.5299,4034.8216,8315.0522,9326.5638,3226.2726,2473.6521,2765.7815,2615.2164,3623.945,3394.264,,
2015-8-3,3884.7234,4113.8534,8146.0507,9173.2557,3046.6464,2359.3897,2616.9426,2481.3248,3416.133,3183.486,,
2015-8-4,3980.6847,4188.6824,8553.1868,9685.9637,3212.1033,2516.4484,2768.6234,2626.4781,3618.385,3375.808,,
2015-8-5,3890.7396,4105.2057,8413.4822,9534.7402,3200.6822,2505.4962,2755.1575,2611.7268,3550.031,3353.902,,
2015-8-6,3850.5091,4069.4011,8344.6544,9452.4499,3187.7365,2494.2652,2747.8764,2610.6532,3516.095,3347.349,,
2015-8-7,3913.7405,4127.2614,8579.4648,9724.9384,3308.3167,2577.9945,2848.9968,2696.5735,3659.924,3488.809,,
2015-8-10,4078.9319,4286.5845,8964.8291,10209.5038,3460.6982,2723.3473,2983.0205,2821.0819,3844.176,3660.815,,
2015-8-11,4048.8957,4253.0551,8981.6694,10290.3965,3482.7586,2751.9073,3022.5184,2852.7754,3828.096,3643.148,,
2015-8-12,3988.3391,4191.25,8852.4982,10186.1912,3415.5937,2722.2635,2980.7747,2828.6513,3736.584,3560.704,,
2015-8-13,4025.3134,4229.5065,9008.3003,10493.4765,3511.361,2810.6847,3061.2453,2904.2124,3829.907,3646.426,,
2015-8-14,4025.697,4219.0061,9098.8676,10613.2543,3530.4182,2851.5209,3094.069,2941.8021,3825.412,3656.351,,
2015-8-17,4014.2969,4201.6553,9228.2584,10924.6853,3572.5004,2939.0798,3145.8737,3004.7812,3812.802,3668.492,,
2015-8-18,3786.6565,3969.1632,8530.8926,10021.6871,3331.9157,2696.6629,2943.2098,2810.0671,3583.581,3418.11,,
2015-8-19,3851.6771,4015.4404,8680.8511,10235.0723,3419.1966,2773.4772,3009.7197,2872.5323,3683.955,3503.315,,
2015-8-20,3731.9944,3912.7859,8376.2654,9777.0274,3314.7591,2674.2297,2907.805,2766.5872,3586.558,3404.116,,
2015-8-21,3558.0934,3764.7228,7935.3441,9195.5872,3131.8603,2539.0032,2760.2175,2624.6291,3345.118,3171.507,,
2015-8-24,3241.9686,3436.7546,7320.3999,8380.3434,2891.7253,2329.2886,2575.537,2440.8592,3074.941,2901.768,,
2015-8-25,3035.909,3217.735,6809.7482,7664.818,2677.7345,2139.9805,2413.7705,2281.7626,2844.555,2664.632,,
2015-8-26,3059.5228,3277.2431,6616.6776,7398.6841,2562.958,2072.0611,2333.6951,2206.1183,2712.067,2546.074,,
2015-8-27,3245.3107,3487.1009,6843.5868,7752.0028,2650.027,2166.5301,2393.8574,2276.9969,2810.409,2647.904,,
2015-8-28,3347.3745,3593.9023,7216.3524,8259.6016,2812.8072,2312.3013,2522.6827,2400.0906,2985.143,2818.065,,
2015-8-31,3363.3361,3659.6175,6943.8136,7916.8262,2688.7985,2218.6147,2446.1999,2320.6682,2863.037,2683.9,,
2015-9-1,3365.8485,3715.4877,6518.2973,7399.249,2514.036,2085.6248,2310.0685,2195.1436,2708.072,2514.487,,
2015-9-2,3360.9851,3753.2364,6565.1341,7399.6303,2406.5462,2007.9917,2219.6936,2117.3143,2649.093,2468.626,,
2015-9-7,3240.195,3567.0452,6566.0928,7429.5441,2470.2918,2044.5721,2253.236,2149.3898,2705.622,2511.15,,
2015-9-8,3332.4888,3636.5626,6811.0265,7734.9252,2591.8692,2140.2994,2351.8868,2237.6267,2865.425,2657.029,,
2015-9-9,3390.16,3685.5138,6986.2892,7961.3868,2695.4084,2219.9547,2442.7478,2317.2095,2969.434,2769.47,,
2015-9-10,3360.2727,3667.9395,6861.2142,7811.1936,2660.3819,2177.8777,2406.3763,2287.096,2929.468,2712.435,,
2015-9-11,3351.9525,3648.9003,6872.1902,7887.0384,2697.3557,2205.755,2420.5321,2301.486,2961.461,2741.064,,
2015-9-14,3306.2216,3664.4935,6414.8675,7318.5522,2514.5775,2048.7543,2263.4094,2151.1924,2729.336,2528.929,,
2015-9-15,3187.067,3574.124,6098.03,6884.3689,2392.9362,1954.7464,2148.2632,2053.9255,2571.328,2386.32,,
2015-9-16,3330.1664,3682.2911,6494.9585,7416.2478,2551.1206,2104.1528,2267.3022,2171.8164,2764.409,2573.958,,
2015-9-17,3246.7597,3605.2096,6375.5024,7239.1625,2545.5327,2054.1442,2225.3634,2119.1702,2773.342,2556.132,,
2015-9-18,3256.6788,3604.2856,6453.3342,7332.5435,2593.8694,2077.993,2244.2795,2126.0915,2855.897,2612.575,,
