开始日期,2010-01-01,,,,
截止日期,当前日期,,,,
收盘价,close,,,,
日期,稳定(风格.中信),成长(风格.中信),金融(风格.中信),周期(风格.中信),消费(风格.中信)
Date,CI005921.WI,CI005920.WI,CI005917.WI,CI005918.WI,CI005919.WI
2015-07-10,3448.3105,6483.4144,7361.5761,4250.1124,7714.7485
2015-07-13,3669.9417,7105.7958,7322.5222,4566.8295,8289.308
2015-07-14,3566.005,7429.1105,7142.0895,4591.9534,8379.6816
2015-07-15,3330.0682,6946.4999,7016.0678,4308.0411,7837.3164
2015-07-16,3382.3209,7118.5827,6975.7811,4385.4535,8021.6449
2015-07-17,3578.2908,7675.4491,7171.3735,4671.1826,8514.1832
2015-07-20,3644.4807,7938.3047,7136.7557,4765.7217,8631.4692
2015-07-21,3737.1497,8074.632,7104.7695,4855.245,8790.5854
2015-07-22,3739.4458,8251.5025,7047.744,4918.8846,8875.8063
2015-07-23,3848.1787,8547.2755,7222.417,5094.5072,9162.7028
2015-07-24,3787.7596,8417.0626,7100.1081,5016.2278,8972.3243
2015-07-27,3416.7573,7634.0022,6480.2373,4556.5855,8179.7185
2015-07-28,3299.8286,7293.9025,6565.6114,4381.532,8090.505
2015-07-29,3519.5714,7778.6761,6641.9545,4638.2768,8470.8195
2015-07-30,3417.8511,7508.3241,6447.2385,4483.6073,8155.9378
2015-07-31,3408.7257,7311.6564,6444.0818,4417.5031,8108.43
2015-08-03,3376.7086,6898.7684,6494.2187,4278.9959,7918.8133
2015-08-04,3548.6858,7429.6456,6635.6313,4549.0788,8345.9187
2015-08-05,3510.5559,7320.8896,6474.6054,4498.2473,8217.3561
2015-08-06,3467.9154,7277.5229,6397.8352,4496.2367,8113.6964
2015-08-07,3564.9796,7620.7041,6500.1799,4652.532,8381.0526
2015-08-10,3820.8842,8110.9245,6775.5844,4929.6547,8836.4556
2015-08-11,3801.2195,8117.7148,6716.7921,4972.9331,8927.0713
2015-08-12,3796.9844,7957.9541,6621.0229,4892.8306,8795.4317
2015-08-13,3920.5488,8210.7624,6699.8372,5029.0491,9011.4502
2015-08-14,3951.3726,8210.4731,6744.1281,5058.6574,9096.8648
2015-08-17,4028.8128,8290.0313,6718.3608,5164.9443,9239.3089
2015-08-18,3652.816,7560.5977,6350.1972,4716.6597,8518.1507
2015-08-19,3753.4983,7766.468,6431.2228,4838.2868,8725.4096
2015-08-20,3611.4249,7474.4729,6217.1994,4636.2648,8388.8094
2015-08-21,3417.6951,6967.2114,5941.9213,4347.3161,7877.7962
2015-08-24,3080.6529,6276.9638,5384.6883,3927.1273,7105.365
2015-08-25,2801.0545,5667.9382,4991.6389,3556.1358,6531.5665
2015-08-26,2679.1551,5307.9668,5066.2982,3399.0057,6445.3087
2015-08-27,2843.894,5567.927,5420.2492,3567.0861,6760.2003
2015-08-28,3070.2127,6017.7337,5586.7766,3837.4972,7179.2267
2015-08-31,3066.4018,5786.4861,5614.1189,3734.6256,6906.2552
2015-09-01,2964.2536,5392.4182,5659.313,3539.9743,6531.2336
2015-09-02,2955.0372,5216.6677,5666.4117,3433.6351,6433.7833
2015-09-07,2881.5868,5268.6128,5424.3311,3445.0213,6390.1452
2015-09-08,2988.7653,5572.3097,5580.247,3598.2692,6667.1147
2015-09-09,3083.0263,5811.7961,5690.8699,3745.1948,6872.4307
2015-09-10,3016.6963,5691.1472,5662.3143,3658.6849,6759.299
2015-09-11,3028.6378,5757.9979,5655.5307,3677.7613,6785.9377
2015-09-14,2901.0295,5275.626,5601.544,3427.1788,6370.6851
2015-09-15,2747.4509,4882.538,5436.0735,3203.2049,6024.978
2015-09-16,2955.3888,5310.658,5634.9699,3468.4222,6479.9853
2015-09-17,2879.4502,5239.4185,5506.4671,3393.7902,6277.8544
2015-09-18,2890.742,5343.6777,5520.0902,3438.8422,6350.7294
2015-09-21,2960.8505,5631.5071,5574.886,3565.6777,6583.539
2015-09-22,2968.5593,5654.1408,5675.8345,3593.7814,6646.7297
2015-09-23,2879.2568,5611.4732,5537.3794,3529.8209,6526.4239
2015-09-24,2916.787,5709.2283,5559.8921,3583.7947,6616.9024
2015-09-25,2844.9356,5435.5038,5517.5859,3451.1963,6392.0625
2015-09-28,2853.921,5629.8895,5509.4796,3510.838,6508.6795
2015-09-29,2780.7839,5500.5541,5419.2898,3422.7244,6401.71
2015-09-30,2784.9298,5532.0177,5458.1133,3445.935,6415.8362
2015-10-08,2887.5002,5836.2443,5583.2222,3600.8141,6713.6288
2015-10-09,2913.9874,5951.3739,5681.753,3675.9679,6779.2382
2015-10-12,3044.7147,6261.8389,5867.4352,3850.8389,7065.1657
2015-10-13,3064.7573,6366.5531,5843.7099,3890.5928,7129.6657
2015-10-14,3021.03,6285.2963,5773.8578,3841.9931,7009.5572
2015-10-15,3112.9046,6558.6731,5908.0319,3966.5467,7236.6546
2015-10-16,3178.1259,6682.1937,6009.9224,4029.8126,7350.6257
2015-10-19,3156.4866,6648.5657,6037.6906,4038.3709,7362.5086
2015-10-20,3240.9976,6842.3528,6073.0544,4105.2434,7492.4502
2015-10-21,3093.2359,6320.1635,5978.0196,3809.3634,7063.5545
2015-10-22,3162.3522,6621.8879,6013.1679,3948.6329,7383.0342
2015-10-23,3195.9301,6835.8238,6110.6747,4053.6013,7643.9264
2015-10-26,3212.4067,6892.6568,6139.8419,4106.7888,7654.6029
2015-10-27,3200.9522,7004.252,6132.6056,4115.914,7696.2403
2015-10-28,3133.0868,6781.5085,6007.4951,4044.8554,7480.9102
2015-10-29,3159.143,6834.4396,6016.8112,4074.5155,7569.3889
2015-10-30,3140.1123,6833.6231,6060.6326,4044.5531,7553.4422
2015-11-02,3086.0848,6649.0574,5953.6451,3939.2517,7416.3391
2015-11-03,3069.1877,6646.1833,5947.9029,3932.3761,7389.964
2015-11-04,3217.5174,7066.6183,6282.5469,4134.8798,7758.9461
2015-11-05,3309.2218,7060.6446,6472.5045,4164.5821,7775.1932
2015-11-06,3355.5371,7323.3374,6682.5581,4264.979,7929.2414
2015-11-09,3393.9929,7485.0968,6789.3463,4336.7188,8045.3294
2015-11-10,3367.7913,7540.2156,6783.2855,4375.3372,8063.8014
2015-11-11,3391.2635,7707.379,6792.3233,4429.3409,8159.8213
2015-11-12,3355.6245,7716.2839,6702.8382,4449.0225,8168.1213
2015-11-13,3318.7564,7493.8901,6661.953,4362.9867,7960.2017
2015-11-16,3336.343,7701.755,6676.7709,4451.5082,8078.2377
2015-11-17,3333.6899,7584.0418,6700.1885,4419.5221,8049.1936
2015-11-18,3289.4912,7402.7805,6661.7691,4336.0843,7945.9312
2015-11-19,3329.8587,7696.9588,6752.9006,4453.8789,8120.3736
2015-11-20,3339.0462,7832.4168,6747.0775,4518.1588,8192.1905
2015-11-23,3318.6479,7727.0805,6712.5359,4481.9506,8160.6233
2015-11-24,3312.0659,7827.1741,6728.8417,4521.9988,8223.1056
2015-11-25,3331.2016,8011.5944,6763.7579,4597.6213,8378.1431
2015-11-26,3313.6316,7953.2921,6737.9524,4601.6465,8350.7126
2015-11-27,3094.9855,7396.5088,6361.0395,4295.2603,7849.9956
2015-11-30,3096.5188,7445.0623,6410.035,4314.0837,7888.6366
2015-12-01,3126.2856,7387.5234,6471.3744,4311.1814,7956.3073
2015-12-02,3188.4691,7290.6819,6782.1367,4322.1099,8002.1323
2015-12-03,3213.0083,7520.1612,6836.8427,4418.0477,8156.9761
2015-12-04,3167.8358,7457.7508,6672.1725,4392.6304,8135.1525
2015-12-07,3171.3714,7580.7839,6661.1961,4440.8728,8257.316
2015-12-08,3088.0001,7440.0878,6574.9264,4335.7202,8058.9198
2015-12-09,3065.388,7409.3837,6619.4327,4324.9359,8036.4911
2015-12-10,3048.608,7423.9245,6596.2084,4300.1234,8021.0302
2015-12-11,3019.7306,7362.6274,6573.5978,4269.0809,7955.205
2015-12-14,3101.384,7509.1294,6805.0937,4370.0557,8086.9585
2015-12-15,3096.0402,7627.7108,6753.0361,4397.9804,8153.6713
2015-12-16,3091.9765,7672.6122,6736.6586,4435.9883,8178.4709
2015-12-17,3158.9182,7897.1627,6883.6566,4553.3267,8388.3304
2015-12-18,3156.6616,7848.3281,6935.2868,4554.9121,8416.8512
2015-12-21,3213.8931,7905.8483,7123.9413,4599.8502,8673.1258
2015-12-22,3217.916,8000.9233,7150.7337,4636.1374,8719.7334
2015-12-23,3198.1523,7844.0844,7188.6324,4574.523,8662.6049
2015-12-24,3164.0902,7846.0174,7093.1694,4573.168,8602.7916
2015-12-25,3181.8024,7886.3938,7129.2398,4607.2911,8647.6953
2015-12-28,3107.5505,7701.1578,6888.6136,4490.3922,8419.5021
2015-12-29,3128.2312,7769.1425,6963.1249,4550.4048,8515.8521
2015-12-30,3138.1503,7896.1158,6960.1115,4585.6006,8562.6687
2015-12-31,3107.8269,7721.1909,6907.2359,4513.6114,8459.5655
2016-01-04,2866.5748,7013.1815,6434.3265,4116.8135,7736.0359
2016-01-05,2857.9792,6844.65,6453.7104,4065.7561,7646.1904
2016-01-06,2935.6933,7032.4933,6538.8425,4206.1773,7819.1489
2016-01-07,2696.769,6365.8672,6121.3875,3829.4181,7140.8882
2016-01-08,2752.6862,6385.6833,6221.2673,3920.177,7245.9404
2016-01-11,2602.0816,5870.3595,5889.115,3649.7865,6758.666
2016-01-12,2604.9454,5899.9352,5931.6397,3633.7099,6781.4045
2016-01-13,2525.3741,5623.7051,5842.8151,3497.1174,6582.1874
2016-01-14,2572.3754,5908.9024,5937.4811,3610.3981,6808.125
2016-01-15,2450.0893,5685.1677,5767.9393,3456.6024,6547.5973
2016-01-18,2461.8996,5840.8796,5774.8889,3514.6216,6632.073
2016-01-19,2581.447,6084.1168,5929.8171,3656.1464,6890.8928
2016-01-20,2570.672,6005.5144,5833.6894,3626.7223,6794.3638
2016-01-21,2468.0787,5717.8744,5674.0554,3468.132,6533.2979
2016-01-22,2502.8752,5832.1974,5727.0569,3528.1747,6610.403
2016-01-25,2516.1513,5897.2951,5748.6537,3571.1982,6696.6822
2016-01-26,2320.9383,5389.0834,5407.3828,3292.07,6224.2829
2016-01-27,2283.2096,5352.5686,5378.0872,3258.7893,6150.7106
2016-01-28,2188.7045,5053.4533,5274.61,3099.2657,5933.2403
2016-01-29,2270.3424,5287.8947,5455.5751,3218.0661,6148.0773
2016-02-01,2230.8323,5213.4082,5365.5024,3157.2965,6085.8658
2016-02-02,2287.9683,5451.0683,5474.0914,3266.5737,6270.6705
2016-02-03,2289.9547,5485.3343,5451.2745,3273.3434,6273.6181
2016-02-04,2326.5592,5617.3456,5517.5125,3349.6776,6395.3299
2016-02-05,2307.8714,5533.6916,5462.2227,3326.0523,6353.1429
2016-02-15,2284.3827,5553.2547,5407.4355,3329.3216,6340.1678
2016-02-16,2373.3959,5838.0772,5584.7209,3470.9704,6584.0651
2016-02-17,2420.231,5936.0359,5625.0713,3517.979,6661.185
2016-02-18,2410.7705,5901.0597,5617.7821,3515.156,6638.647
2016-02-19,2410.4082,5948.2275,5607.0076,3525.6499,6655.2497
2016-02-22,2459.8499,6073.904,5761.6304,3617.3243,6792.7772
2016-02-23,2438.1045,6012.3004,5681.5902,3610.0665,6753.6304
2016-02-24,2483.2875,5991.9557,5708.3794,3635.8202,6815.6955
2016-02-25,2283.2548,5450.0488,5364.255,3337.9382,6286.9632
2016-02-26,2301.0186,5421.745,5416.4879,3359.0902,6303.9764
2016-02-29,2202.8514,5029.8797,5340.5512,3179.7637,5968.2481
2016-03-01,2242.4469,5163.52,5447.4826,3254.0375,6108.2041
2016-03-02,2357.4373,5444.7367,5694.1469,3430.1387,6397.6819
2016-03-03,2363.4937,5450.9708,5711.8381,3442.2989,6415.9892
2016-03-04,2361.8447,5222.0189,5828.7218,3367.395,6297.4141
2016-03-07,2390.8388,5369.5865,5810.4979,3447.9776,6409.2149
2016-03-08,2393.2096,5423.763,5813.8417,3467.7404,6419.3868
2016-03-09,2354.8535,5296.5883,5779.9524,3358.3715,6301.7648
2016-03-10,2305.8554,5187.9599,5628.4923,3294.7311,6227.68
2016-03-11,2307.1641,5170.8113,5641.7024,3293.0583,6216.5663
2016-03-14,2366.6504,5410.6772,5695.9668,3402.4465,6401.9906
2016-03-15,2374.1997,5359.7646,5714.2772,3374.0267,6388.7902
2016-03-16,2371.8024,5292.2503,5790.7597,3348.6139,6321.8526
2016-03-17,2405.7674,5545.3084,5816.5527,3453.1102,6496.2093
2016-03-18,2449.4657,5788.579,5906.8072,3571.5028,6694.0099
2016-03-21,2503.8482,5965.3809,6102.8862,3663.1443,6849.3658
2016-03-22,2488.6176,5955.8043,6023.4299,3650.5988,6843.4351
2016-03-23,2494.8499,6035.7757,6054.9873,3678.8969,6880.6311
2016-03-24,2453.613,5926.6486,5928.4282,3619.116,6799.4211
2016-03-25,2478.7297,5956.1219,5970.1131,3638.6284,6874.2271
2016-03-28,2463.9124,5905.4059,5883.113,3619.0045,6868.1797
2016-03-29,2425.9776,5788.3518,5843.3425,3556.7377,6731.8304
2016-03-30,2495.7195,6048.7954,6000.286,3691.1991,6959.8941
2016-03-31,2513.4644,6060.0478,5991.4629,3705.3048,6973.6696
2016-04-01,2522.9349,6007.3399,6000.6228,3705.9203,6932.0081
2016-04-05,2561.4476,6200.6428,6067.8184,3810.7865,7092.8099
2016-04-06,2556.2126,6242.1889,6031.4183,3828.3616,7144.6542
2016-04-07,2514.28,6105.6715,5941.8223,3777.7978,7016.1922
2016-04-08,2488.8649,6038.3548,5900.3934,3747.2347,6959.3571
2016-04-11,2530.5987,6182.7063,5991.8147,3828.9653,7101.4518
2016-04-12,2513.0967,6120.2551,5973.6548,3807.1249,7048.6327
2016-04-13,2552.7509,6222.6022,6057.8856,3878.448,7119.8227
2016-04-14,2568.1985,6303.3065,6089.5234,3911.6298,7195.2506
2016-04-15,2560.4251,6291.0764,6104.1037,3907.2745,7187.1902
2016-04-18,2521.9885,6163.0911,6027.6775,3854.6916,7085.8658
2016-04-19,2528.7556,6205.6215,6052.3776,3865.1867,7104.1025
2016-04-20,2446.824,5884.2984,5984.7097,3697.1193,6782.6473
2016-04-21,2415.3816,5777.4961,5950.0477,3675.2193,6712.6345
2016-04-22,2422.4272,5844.9907,5990.751,3686.0845,6802.8994
2016-04-25,2418.4826,5808.5044,5953.429,3669.1243,6774.3823
2016-04-26,2433.9285,5894.0958,5990.3966,3708.6987,6846.4393
2016-04-27,2426.4238,5864.6994,5966.9835,3697.7161,6829.0558
2016-04-28,2413.4783,5860.9661,5963.9062,3680.1022,6812.0617
2016-04-29,2406.7943,5844.512,5935.7807,3680.8041,6848.6886
2016-05-03,2455.459,6059.9255,6010.6179,3779.9853,7088.1785
2016-05-04,2458.1286,6065.3461,6002.7789,3784.0113,7082.995
2016-05-05,2462.8968,6114.1237,6011.3002,3802.7773,7123.1996
2016-05-06,2390.842,5846.0345,5861.8855,3647.6731,6859.3459
2016-05-09,2316.0558,5595.4993,5742.2718,3489.9141,6650.9273
2016-05-10,2322.6873,5580.8288,5725.6739,3482.1937,6683.6772
2016-05-11,2328.3592,5508.2491,5724.9618,3458.9375,6764.3768
2016-05-12,2332.2204,5520.6233,5745.7985,3455.3341,6717.666
2016-05-13,2321.3501,5497.7352,5725.2773,3447.3503,6680.0054
2016-05-16,2338.7174,5616.8184,5746.0711,3510.3002,6798.0447
2016-05-17,2326.2514,5630.5293,5734.7248,3504.0471,6758.8756
2016-05-18,2284.6753,5449.7512,5747.2857,3398.9611,6576.6729
2016-05-19,2280.354,5510.5207,5724.5339,3416.9769,6580.5913
2016-05-20,2292.3901,5598.8778,5755.4594,3451.5713,6633.2873
2016-05-23,2307.4541,5694.2906,5762.1797,3508.6489,6707.3867
2016-05-24,2287.6308,5631.3132,5707.6284,3475.931,6629.0803
2016-05-25,2281.1143,5608.5154,5723.6831,3460.0093,6598.8982
2016-05-26,2279.8819,5659.0735,5735.7688,3475.0695,6607.1305
2016-05-27,2279.5011,5647.929,5733.8651,3469.6142,6610.6323
2016-05-30,2281.7139,5616.2165,5762.0359,3454.8878,6578.1768
2016-05-31,2354.7504,5908.0093,5972.7708,3593.7412,6835.8586
2016-06-01,2353.4923,5966.0381,5926.557,3618.9166,6866.8256
2016-06-02,2357.4629,6037.3882,5935.2543,3657.6502,6913.519
2016-06-03,2369.2118,6064.0496,5951.632,3662.3481,7027.6047
2016-06-06,2368.031,6086.6544,5933.8808,3674.7043,7025.6685
2016-06-07,2360.0715,6097.2815,5942.3966,3684.6448,7030.1482
2016-06-08,2358.2335,6075.3943,5934.6364,3679.7209,6976.5103
2016-06-13,2279.2083,5722.2088,5766.7378,3507.7284,6689.9944
2016-06-14,2278.7211,5725.5281,5801.3177,3521.3486,6736.2787
2016-06-15,2316.0575,5943.7549,5850.1713,3649.6566,6902.8367
2016-06-16,2302.1605,5923.6808,5817.5033,3660.1055,6861.5443
2016-06-17,2313.5895,5964.0813,5847.2577,3682.1062,6937.3005
2016-06-20,2315.8453,6001.1244,5857.6819,3691.9601,6937.7193
2016-06-21,2310.7649,5918.4213,5866.8459,3652.9223,6872.5475
2016-06-22,2330.7698,6044.8157,5911.0575,3711.3412,6960.2959
2016-06-23,2319.4603,6036.8944,5888.9504,3689.4962,6910.3266
2016-06-24,2291.184,5963.968,5821.6371,3656.7604,6835.7575
2016-06-27,2320.3988,6153.1981,5879.6259,3740.122,6991.295
2016-06-28,2334.6906,6222.1846,5916.8091,3767.9565,7077.699
2016-06-29,2362.3694,6236.0057,5955.1846,3784.6347,7085.2394
2016-06-30,2358.7552,6237.3139,5955.4371,3776.9185,7112.1006
2016-07-01,2358.3881,6211.5265,5971.4996,3775.9502,7109.0914
2016-07-04,2395.045,6348.4644,6038.7333,3865.1675,7225.533
2016-07-05,2428.3348,6370.1497,6014.8905,3898.0742,7254.9806
2016-07-06,2433.7452,6381.8066,6003.4476,3910.8091,7385.3455
2016-07-07,2428.2645,6375.5511,5995.6086,3931.3314,7410.2771
2016-07-08,2423.194,6368.1634,5973.8345,3911.1427,7385.3636
2016-07-11,2418.4171,6332.8046,5961.3023,3912.3416,7426.3911
2016-07-12,2462.0741,6438.5733,6076.0465,3968.5058,7546.75
2016-07-13,2486.4316,6506.5782,6119.1389,3993.2451,7555.2459
2016-07-14,2479.8933,6531.3879,6115.4357,3985.8719,7550.6912
2016-07-15,2479.447,6482.0048,6111.6337,3981.3425,7566.9301
2016-07-18,2461.4255,6442.3903,6096.3857,3959.4978,7533.3116
2016-07-19,2471.2258,6486.2485,6076.7311,3970.2251,7493.2051
2016-07-20,2462.2555,6485.9802,6049.5717,3964.1783,7510.2511
2016-07-21,2472.7992,6502.1003,6080.3412,3963.5443,7549.1076
2016-07-22,2447.9136,6461.426,6034.7165,3920.9023,7452.3845
2016-07-25,2453.2288,6459.513,6046.9636,3920.0032,7490.2771
2016-07-26,2478.8614,6540.9108,6100.907,3977.9848,7621.7337
2016-07-27,2446.1014,6196.7917,6023.9274,3816.9169,7374.7795
2016-07-28,2452.3131,6151.7992,6030.4664,3812.0451,7416.318
2016-07-29,2440.2259,6084.7601,6011.9964,3785.5913,7403.6438
2016-08-01,2417.7839,5975.1646,5993.2441,3737.0753,7253.0898
2016-08-02,2440.3476,6029.6304,6013.2828,3770.3816,7299.7517
2016-08-03,2451.6285,6056.1083,6018.6718,3782.9461,7337.1305
2016-08-04,2457.8038,6109.8759,6048.5617,3801.6438,7351.0872
2016-08-05,2450.6069,6060.8305,6090.0673,3779.7342,7339.646
2016-08-08,2478.4797,6151.8087,6137.1663,3820.0411,7403.5107
2016-08-09,2509.3149,6223.6581,6166.4971,3853.8125,7480.3784
2016-08-10,2499.7546,6191.3313,6143.8365,3852.3785,7448.0489
2016-08-11,2475.6908,6078.5968,6166.3996,3793.4416,7378.9245
2016-08-12,2518.0663,6136.9621,6353.3264,3830.1279,7449.4464
2016-08-15,2579.0765,6307.8373,6594.2985,3910.2641,7605.2304
2016-08-16,2584.4361,6343.881,6543.2478,3937.4357,7624.9609
2016-08-17,2591.1725,6373.451,6501.3479,3949.7518,7650.9966
2016-08-18,2594.1433,6361.5059,6504.1121,3941.5218,7643.5284
2016-08-19,2613.8729,6375.4807,6493.9935,3949.498,7642.6171
2016-08-22,2581.5124,6275.0273,6450.1018,3897.3552,7584.437
2016-08-23,2583.7605,6297.5324,6460.467,3907.8968,7602.2323
2016-08-24,2580.5169,6333.3888,6422.5575,3912.7083,7596.0052
2016-08-25,2550.3724,6278.9679,6392.4169,3887.3112,7558.1772
2016-08-26,2564.6508,6306.7047,6373.5765,3896.0377,7577.3399
2016-08-29,2575.7027,6328.4209,6370.739,3899.4089,7578.6153
2016-08-30,2572.4318,6332.579,6394.0622,3901.6237,7569.6468
2016-08-31,2575.1746,6328.6608,6456.8609,3901.6389,7597.479
2016-09-01,2555.8789,6286.047,6382.5683,3874.3532,7535.6308
2016-09-02,2561.7172,6251.3461,6410.5899,3866.151,7531.9993
2016-09-05,2564.7576,6276.3866,6412.121,3890.1252,7570.5768
2016-09-06,2594.2802,6399.3911,6421.7094,3943.0137,7669.251
2016-09-07,2610.9872,6386.4608,6425.578,3944.9243,7648.6444
2016-09-08,2613.3478,6400.9694,6432.9185,3962.3356,7656.7959
2016-09-09,2594.0728,6342.9146,6397.9655,3942.9602,7603.7065
2016-09-12,2554.0196,6132.4463,6305.1778,3829.4251,7412.3645
2016-09-13,2551.6802,6172.6156,6297.7227,3854.6693,7448.5024
2016-09-14,2527.0017,6148.0212,6249.5138,3832.7412,7401.6567
2016-09-19,2546.4515,6218.8334,6293.9468,3873.9814,7497.0933
2016-09-20,2549.646,6205.9657,6289.8512,3873.0771,7487.9144
2016-09-21,2547.1299,6220.9801,6321.1887,3880.013,7498.5707
2016-09-22,2562.7173,6246.6721,6392.1457,3900.3913,7549.8837
2016-09-23,2561.0974,6217.8479,6350.8504,3885.7829,7529.1921
2016-09-26,2511.6581,6060.6931,6267.8386,3802.9568,7368.2132
2016-09-27,2513.9294,6111.9625,6322.2814,3824.7747,7427.2211
2016-09-28,2500.6407,6098.6156,6300.2827,3823.1192,7413.6701
2016-09-29,2504.7338,6116.5261,6332.3889,3839.731,7446.1754
2016-09-30,2510.7411,6142.9858,6340.6864,3860.7179,7501.1391
2016-10-10,2554.947,6305.2474,6376.165,3940.8841,7634.4348
2016-10-11,2576.124,6341.6643,6393.3425,3970.5348,7680.1237
2016-10-12,2576.2638,6338.1537,6383.3133,3971.489,7681.5556
2016-10-13,2599.4895,6348.5593,6380.3105,3976.2265,7675.0457
2016-10-14,2616.0991,6328.5117,6377.1485,3974.2486,7672.8475
2016-10-17,2594.2065,6253.4721,6311.4877,3945.9032,7620.5603
2016-10-18,2653.4201,6355.5692,6383.1129,4011.1329,7722.9475
2016-10-19,2660.5072,6343.205,6366.2215,4011.5048,7716.3292
2016-10-20,2662.726,6375.7581,6372.7905,4017.3202,7716.2948
2016-10-21,2698.2184,6337.9871,6384.9848,4007.7492,7687.5462
2016-10-24,2727.0562,6387.7622,6461.6448,4056.7555,7759.1154
2016-10-25,2725.1028,6391.9497,6452.9849,4080.6323,7803.3087
2016-10-26,2706.0247,6346.8115,6435.398,4053.6017,7821.4643
2016-10-27,2697.6618,6346.3203,6419.3098,4047.5847,7804.7085
2016-10-28,2670.7262,6291.3115,6435.6425,4009.0243,7758.8377
2016-10-31,2659.9554,6279.6794,6430.5544,4010.6974,7762.7372
2016-11-01,2681.8008,6337.284,6485.6287,4046.6594,7841.808
2016-11-02,2643.2375,6291.178,6440.1342,4024.8116,7792.6974
2016-11-03,2696.7112,6318.9021,6502.7584,4053.3011,7824.8644
2016-11-04,2689.3701,6301.3929,6488.3391,4043.5767,7795.6088
2016-11-07,2697.1049,6294.4687,6481.2518,4063.4049,7788.4518
2016-11-08,2698.291,6336.7588,6505.5793,4079.7422,7850.873
2016-11-09,2679.8634,6281.4398,6473.5381,4062.461,7805.0094
2016-11-10,2719.2889,6356.7772,6547.7513,4120.7652,7887.2914
2016-11-11,2754.7858,6382.0347,6605.1746,4160.7701,7887.7684
2016-11-14,2790.3127,6406.6054,6620.3586,4185.2551,7869.2701
2016-11-15,2782.4049,6434.7873,6628.5002,4190.2741,7911.2018
2016-11-16,2785.4477,6439.4556,6628.7726,4193.1197,7908.7014
2016-11-17,2815.2701,6403.507,6630.7264,4191.6378,7901.0094
2016-11-18,2796.6457,6381.4831,6604.4551,4170.3076,7875.8317
2016-11-21,2827.0156,6396.9221,6654.5521,4187.1566,7893.7118
2016-11-22,2850.2106,6451.5436,6703.7656,4228.4487,7940.4407
2016-11-23,2832.177,6415.876,6738.4919,4200.5923,7950.7139
2016-11-24,2831.9333,6368.081,6759.5856,4189.4612,7978.3966
2016-11-25,2858.647,6405.0096,6830.9775,4197.7192,7995.886
2016-11-28,2915.8834,6400.0684,6801.1028,4212.8398,8025.5023
2016-11-29,2949.9466,6359.7779,6800.7912,4188.9454,8021.2395
2016-11-30,2915.0951,6364.9433,6762.2407,4155.3612,7983.5827
2016-12-01,2930.7394,6382.1404,6807.9295,4188.907,8045.079
2016-12-02,2912.6379,6274.232,6747.6679,4128.0637,7911.5499
2016-12-05,2823.8629,6250.3044,6656.7811,4102.5062,7804.915
2016-12-06,2814.767,6238.5066,6634.2463,4106.6068,7844.8943
2016-12-07,2831.992,6288.4844,6652.5245,4155.0382,7921.3902
2016-12-08,2812.1359,6245.4984,6652.1572,4138.8214,7906.0927
2016-12-09,2839.2778,6209.7972,6721.2625,4131.2926,7912.0754
2016-12-12,2743.5959,5895.6326,6623.404,3958.6444,7606.0812
2016-12-13,2743.4555,5911.9915,6582.1315,3986.232,7636.3208
2016-12-14,2704.6472,5858.1025,6562.9725,3970.8699,7588.5137
2016-12-15,2705.8868,5902.4249,6452.8595,3986.7996,7608.1748
2016-12-16,2723.2633,5946.8937,6441.552,4010.1552,7693.8346
2016-12-19,2724.1985,5920.0725,6401.0754,4009.1937,7698.0475
2016-12-20,2726.1387,5916.9114,6354.0436,3993.6122,7663.0425
2016-12-21,2771.7923,5966.327,6380.747,4033.1986,7707.3331
2016-12-22,2782.7921,5955.9245,6361.3115,4038.0573,7700.2224
2016-12-23,2763.2527,5895.9071,6311.5617,3994.0142,7611.463
2016-12-26,2786.1545,5921.4667,6342.1067,4002.7471,7635.2263
2016-12-27,2784.535,5919.4795,6334.9384,4005.7987,7641.4629
2016-12-28,2769.9424,5897.617,6311.9329,3996.6117,7607.2273
2016-12-29,2769.7853,5881.3052,6295.3011,3983.0605,7601.901
2016-12-30,2761.321,5885.6745,6325.652,3989.1628,7636.6764
2017-01-03,2782.9904,5939.1337,6388.2284,4027.1787,7707.2072
2017-01-04,2806.3756,6009.6626,6407.2798,4078.2474,7798.5128
