phase,n_sessions,kind,delta,method,rep,data_seed,p_C1,p_C2,estimate_C1,estimate_C2,reject_any,reject_C2,positive_C1
A,8064,vol_break,0.0,sn_if,231,91732231,0.9578608427831443,0.8019839603207936,-0.00481994950092185,-0.08392311678874059,False,False,False
A,8064,vol_break,0.0,group_t4,232,91732232,1.0,1.0,-0.03212062597422771,0.012080880635475057,False,False,False
A,8064,vol_break,0.0,group_t8,232,91732232,1.0,1.0,-0.03397406178696853,0.013444781727779687,False,False,False
A,8064,vol_break,0.0,sn_if,232,91732232,0.7329053418931621,0.7329053418931621,-0.049579929915299914,0.03633159800114877,False,False,False
A,8064,vol_break,0.0,group_t4,233,91732233,0.3118428300720372,0.4071976876568354,-0.22958172490329762,0.048226715949729215,False,False,False
A,8064,vol_break,0.0,group_t8,233,91732233,0.22688106297122076,0.5479805662308691,-0.2328060950923455,0.052999896727332144,False,False,False
A,8064,vol_break,0.0,sn_if,233,91732233,0.124997500049999,0.48243035139297213,-0.2589319050580393,0.06921471877133073,False,False,False
A,8064,vol_break,0.0,group_t4,234,91732234,0.18427713493324788,0.049769224187059036,0.2190897012495527,0.28178165197592,True,True,False
A,8064,vol_break,0.0,group_t8,234,91732234,0.09260779871674979,0.0011054770704918952,0.2136015689903405,0.28028802616493065,True,True,False
A,8064,vol_break,0.0,sn_if,234,91732234,0.045819083618327636,0.004759904801903962,0.29135722235235395,0.3004543947625301,True,True,True
A,8064,vol_break,0.0,group_t4,235,91732235,0.4071422700625768,0.4071422700625768,-0.13664072046954923,-0.11248963803854882,False,False,False
A,8064,vol_break,0.0,group_t8,235,91732235,0.693803425442413,0.693803425442413,-0.13667821872660638,-0.11009614598688966,False,False,False
A,8064,vol_break,0.0,sn_if,235,91732235,0.4529909401811964,0.4529909401811964,-0.06712667857092913,-0.11378342133142648,False,False,False
A,8064,vol_break,0.0,group_t4,236,91732236,1.0,1.0,-0.005155386448810362,0.009324394191370017,False,False,False
A,8064,vol_break,0.0,group_t8,236,91732236,1.0,1.0,-0.009230645195136819,0.012604264398977438,False,False,False
A,8064,vol_break,0.0,sn_if,236,91732236,0.9177816443671126,0.9177816443671126,-0.09531761938740457,-0.050586737108637925,False,False,False
A,8064,vol_break,0.0,group_t4,237,91732237,0.21066660470989382,0.937542372100859,0.16071376756113248,0.011261376865726425,False,False,False
A,8064,vol_break,0.0,group_t8,237,91732237,0.10212934492574151,0.9322045206985843,0.15952525602850054,0.011817257857032873,False,False,False
A,8064,vol_break,0.0,sn_if,237,91732237,0.11911761764764704,0.3464930701385972,0.11337665399358171,-0.09420059550248416,False,False,False
A,8064,vol_break,0.0,group_t4,238,91732238,0.8540832193430591,0.8540832193430591,-0.028129478109447548,-0.1159718336120805,False,False,False
A,8064,vol_break,0.0,group_t8,238,91732238,0.8033309060208942,0.7155961399866267,-0.03062877165792592,-0.11807415718847594,False,False,False
A,8064,vol_break,0.0,sn_if,238,91732238,0.9001619967600648,0.2618747625047499,-0.012769142416098389,-0.13111075618126516,False,False,False
A,8064,vol_break,0.0,group_t4,239,91732239,0.986483442145642,0.8069819474599058,0.0014431940450181646,0.0958515793855457,False,False,False
A,8064,vol_break,0.0,group_t8,239,91732239,0.9593210476107527,0.46184314428770346,0.0041990195333448145,0.09558050832022472,False,False,False
A,8064,vol_break,0.0,sn_if,239,91732239,1.0,1.0,0.041457206090164456,0.012706115959869924,False,False,False
A,8064,vol_break,0.0,group_t4,240,91732240,0.37390924097671835,0.37390924097671835,-0.13443369092641422,-0.22236364565022243,False,False,False
A,8064,vol_break,0.0,group_t8,240,91732240,0.20025430101934263,0.20025430101934263,-0.13250213521781729,-0.22348427286122008,False,False,False
A,8064,vol_break,0.0,sn_if,240,91732240,0.623827523449531,0.10707785844283114,-0.0383937094940921,-0.1866397733261877,False,False,False
A,8064,vol_break,0.0,group_t4,241,91732241,0.02799872675396846,0.5045193264485824,-0.08672889046140869,0.0786678420975048,True,False,False
A,8064,vol_break,0.0,group_t8,241,91732241,0.3525613358177912,0.5636766982241314,-0.08822306562846036,0.08339332852005224,False,False,False
A,8064,vol_break,0.0,sn_if,241,91732241,0.23723525529489412,0.5353292934141317,-0.08837604710915412,0.07524265802198907,False,False,False
A,8064,vol_break,0.0,group_t4,242,91732242,0.6811499729778503,0.6811499729778503,0.0855614376041278,-0.17238663563684492,False,False,False
A,8064,vol_break,0.0,group_t8,242,91732242,0.6136432398004916,0.4248586909824332,0.08388680738010997,-0.17528080294928977,False,False,False
A,8064,vol_break,0.0,sn_if,242,91732242,0.28619427611447773,0.28619427611447773,0.18102159754250857,-0.18741177201815648,False,False,False
A,8064,vol_break,0.0,group_t4,243,91732243,1.0,1.0,0.07215918577660319,0.04896588273714919,False,False,False
A,8064,vol_break,0.0,group_t8,243,91732243,1.0,1.0,0.07264230102652064,0.046759091089603175,False,False,False
A,8064,vol_break,0.0,sn_if,243,91732243,0.5329493410131797,0.1490370192596148,0.0544038292622514,0.1272812276722078,False,False,False
A,8064,vol_break,0.0,group_t4,244,91732244,0.2857291026600122,0.8025352088783563,0.14436460165764445,0.03759977177084223,False,False,False
A,8064,vol_break,0.0,group_t8,244,91732244,0.28704256516443594,0.7467353993261009,0.14588586449482038,0.03695119533782281,False,False,False
A,8064,vol_break,0.0,sn_if,244,91732244,0.30259394812103757,0.6652066958660827,0.1481026706265939,-0.05489843728961996,False,False,False
A,8064,vol_break,0.0,group_t4,245,91732245,0.9491928968148694,0.9491928968148694,-0.04586706421828725,0.10635036853957924,False,False,False
A,8064,vol_break,0.0,group_t8,245,91732245,0.8523418175141285,0.8523418175141285,-0.04563400601885567,0.1054915267120005,False,False,False
A,8064,vol_break,0.0,sn_if,245,91732245,0.9183816323673527,0.616827663446731,0.0182937054098401,0.18144190209133165,False,False,False
A,8064,vol_break,0.0,group_t4,246,91732246,0.4928232093736704,0.833994358320134,-0.11422686052241497,-0.03411474284226443,False,False,False
A,8064,vol_break,0.0,group_t8,246,91732246,0.7799172478048414,0.7913027755491124,-0.10994794215380158,-0.03411925939503918,False,False,False
A,8064,vol_break,0.0,sn_if,246,91732246,0.4868302633947321,0.4868302633947321,-0.10025227777350787,-0.14129214048789474,False,False,False
A,8064,vol_break,0.0,group_t4,247,91732247,0.4616763144633466,0.4616763144633466,-0.11358146777276765,-0.13423425880570522,False,False,False
A,8064,vol_break,0.0,group_t8,247,91732247,0.5109432189611594,0.5109432189611594,-0.11396197936912233,-0.13686473039906968,False,False,False
A,8064,vol_break,0.0,sn_if,247,91732247,0.7069458610827783,0.7069458610827783,-0.0452724560727048,-0.10004820378006231,False,False,False
A,8064,vol_break,0.0,group_t4,248,91732248,0.8985172209510168,0.4144751437219921,-0.027876091904945652,-0.07732723389049045,False,False,False
A,8064,vol_break,0.0,group_t8,248,91732248,0.9222873796340161,0.9222873796340161,-0.026864325366860994,-0.07506701486168428,False,False,False
A,8064,vol_break,0.0,sn_if,248,91732248,0.7343853122937541,0.7343853122937541,-0.0648617183426739,-0.09093565439944745,False,False,False
A,8064,vol_break,0.0,group_t4,249,91732249,0.4299888769524188,0.4299888769524188,-0.1744874711910283,-0.1104497066717545,False,False,False
A,8064,vol_break,0.0,group_t8,249,91732249,0.5258047765892749,0.5258047765892749,-0.17587593018065986,-0.11173018383764902,False,False,False
A,8064,vol_break,0.0,sn_if,249,91732249,0.33251334973300534,0.33251334973300534,-0.1900051323414998,-0.11397263638288896,False,False,False
A,8064,vol_break,0.0,group_t4,250,91732250,0.5098208728832709,0.7166510784378908,-0.1090170023022565,-0.06167728859023207,False,False,False
A,8064,vol_break,0.0,group_t8,250,91732250,0.659352854590979,0.659352854590979,-0.11183856022944533,-0.06484354019299957,False,False,False
A,8064,vol_break,0.0,sn_if,250,91732250,0.380672386552269,0.380672386552269,-0.0697821657761406,-0.15429757377190378,False,False,False
A,8064,vol_break,0.0,group_t4,251,91732251,0.3578788360904094,0.7472804281692191,0.11211077501660899,-0.05151611244333246,False,False,False
A,8064,vol_break,0.0,group_t8,251,91732251,0.28292166438720395,0.6982192916307356,0.11257177742070101,-0.04844300183007071,False,False,False
A,8064,vol_break,0.0,sn_if,251,91732251,0.14815703685926282,0.5114297714045719,0.15273942275068902,-0.07072386324563446,False,False,False
A,8064,vol_break,0.0,group_t4,252,91732252,0.9578829273569099,0.451791324696407,0.0023529936150347847,-0.10312240536234728,False,False,False
A,8064,vol_break,0.0,group_t8,252,91732252,0.9493231894961122,0.654494270606884,0.005972781505286781,-0.10461905224318332,False,False,False
A,8064,vol_break,0.0,sn_if,252,91732252,0.864042719145617,0.2735945281094378,0.01693997020821869,-0.12923556763611688,False,False,False
A,8064,vol_break,0.0,group_t4,253,91732253,0.9799161774251067,0.9799161774251067,-0.08774982496908366,0.055303053582742984,False,False,False
A,8064,vol_break,0.0,group_t8,253,91732253,1.0,1.0,-0.08742493593286256,0.055477404934317506,False,False,False
A,8064,vol_break,0.0,sn_if,253,91732253,0.4515109697806044,0.9375012499750005,-0.14530644387073416,-0.005003391162457516,False,False,False
A,8064,vol_break,0.0,group_t4,254,91732254,0.8553540817670253,0.032883198587242216,-0.019890846967344777,-0.21636931721511812,True,True,False
A,8064,vol_break,0.0,group_t8,254,91732254,0.8962287222996473,0.08693609633851916,-0.02028162281618137,-0.21705527129613672,False,False,False
A,8064,vol_break,0.0,sn_if,254,91732254,0.50404991900162,0.03295934081318374,-0.0782821887196275,-0.20921886639105194,True,True,False
A,8064,vol_break,0.0,group_t4,255,91732255,0.35369318555564605,0.7077043253702376,-0.0795427526113705,0.03383095113023922,False,False,False
A,8064,vol_break,0.0,group_t8,255,91732255,1.0,1.0,-0.07894352654287994,0.031509104277226765,False,False,False
A,8064,vol_break,0.0,sn_if,255,91732255,1.0,1.0,-0.03910147523717994,0.010943199985003926,False,False,False
A,8064,vol_break,0.0,group_t4,256,91732256,1.0,1.0,0.06683098489414015,0.04074594783675417,False,False,False
A,8064,vol_break,0.0,group_t8,256,91732256,1.0,1.0,0.06597396035098668,0.04323876436681274,False,False,False
A,8064,vol_break,0.0,sn_if,256,91732256,0.2617147657046859,0.25331493370132596,0.15108111059506982,0.12056679653160446,False,False,False
A,8064,vol_break,0.0,group_t4,257,91732257,0.7972119262338107,0.7972119262338107,0.09842299633958455,0.1279060731456121,False,False,False
A,8064,vol_break,0.0,group_t8,257,91732257,0.6486344222303108,0.6486344222303108,0.1006744413901102,0.12643047017249748,False,False,False
A,8064,vol_break,0.0,sn_if,257,91732257,0.14131717365652688,0.3243335133297334,0.16127360827261306,0.12367165250728293,False,False,False
A,8064,vol_break,0.0,group_t4,258,91732258,0.8931286207705676,0.5722397759066454,0.016696075337034905,-0.24054532827289568,False,False,False
A,8064,vol_break,0.0,group_t8,258,91732258,0.8514299641975582,0.3886134588547592,0.01818513669759101,-0.2374973097976993,False,False,False
A,8064,vol_break,0.0,sn_if,258,91732258,0.22203555928881422,0.17899642007159858,0.07809892051123296,-0.2687012102414492,False,False,False
A,8064,vol_break,0.0,group_t4,259,91732259,0.8891789863823103,0.06885537838891126,-0.010675342417314763,0.34554264469872964,False,False,False
A,8064,vol_break,0.0,group_t8,259,91732259,0.9004017511037736,0.0030476320758322274,-0.011922211480658779,0.3470000212047622,True,True,False
A,8064,vol_break,0.0,sn_if,259,91732259,0.8915021699566009,0.0017999640007199855,0.007751242563137251,0.336212162065804,True,True,False
A,8064,vol_break,0.0,group_t4,260,91732260,0.6183904293778903,0.8106825087339352,0.11317177787261742,-0.02977199976414728,False,False,False
A,8064,vol_break,0.0,group_t8,260,91732260,0.5845930990706889,0.7536641928241353,0.11311875660452433,-0.025994540493615083,False,False,False
A,8064,vol_break,0.0,sn_if,260,91732260,0.5118697626047479,0.8515229695406092,0.09098651646399336,0.022857393290092953,False,False,False
A,8064,vol_break,0.0,group_t4,261,91732261,1.0,1.0,0.031100577845628752,-0.02834372729588286,False,False,False
A,8064,vol_break,0.0,group_t8,261,91732261,1.0,1.0,0.029661718170314266,-0.029807785606554837,False,False,False
A,8064,vol_break,0.0,sn_if,261,91732261,1.0,1.0,0.002608061347427193,0.000854339629109746,False,False,False
A,8064,vol_break,0.0,group_t4,262,91732262,0.593912132461594,0.593912132461594,0.059993145603873005,0.1682538428270548,False,False,False
A,8064,vol_break,0.0,group_t8,262,91732262,0.6224445520646751,0.290574215929707,0.06003215849198876,0.16684120444481246,False,False,False
A,8064,vol_break,0.0,sn_if,262,91732262,0.9227615447691047,0.2790744185116298,0.00823201180790728,0.15032082312883488,False,False,False
A,8064,vol_break,0.0,group_t4,263,91732263,0.40754077015548235,0.04408735808948534,0.11492898229123126,0.2754008559254091,True,True,False
A,8064,vol_break,0.0,group_t8,263,91732263,0.3835568923269965,0.19177140267114406,0.11584279443121911,0.2775574845927879,False,False,False
A,8064,vol_break,0.0,sn_if,263,91732263,0.17847643047139058,0.17847643047139058,0.1816702924747697,0.2526201163091309,False,False,False
A,8064,vol_break,0.0,group_t4,264,91732264,0.34277513100668977,0.34277513100668977,-0.17415285231223795,-0.1481480793049198,False,False,False
A,8064,vol_break,0.0,group_t8,264,91732264,0.1433370655938437,0.1433370655938437,-0.17652663447275946,-0.14553786569973798,False,False,False
A,8064,vol_break,0.0,sn_if,264,91732264,0.026679466410671787,0.05893882122357553,-0.2075124916712375,-0.1503512895940083,True,False,False
A,8064,vol_break,0.0,group_t4,265,91732265,0.801982807465959,0.26855276775177583,0.025413171914397598,0.2642372987914614,False,False,False
A,8064,vol_break,0.0,group_t8,265,91732265,0.8203227461682103,0.22509503796615074,0.026008829693603373,0.26320260907990656,False,False,False
A,8064,vol_break,0.0,sn_if,265,91732265,0.4631107377852443,0.09471810563788724,0.06492472285401092,0.24068105572882026,False,False,False
A,8064,vol_break,0.0,group_t4,266,91732266,0.32167749243270144,0.49714988537045424,0.18167411702346076,-0.08558341876686854,False,False,False
A,8064,vol_break,0.0,group_t8,266,91732266,0.25201587069819054,0.5441995296160962,0.18100353568713426,-0.08307796565020154,False,False,False
A,8064,vol_break,0.0,sn_if,266,91732266,0.4746305073898522,0.49693006139877205,0.10823334709037456,-0.08393430692594428,False,False,False
A,8064,vol_break,0.0,group_t4,267,91732267,0.3816988108998453,0.3816988108998453,0.08232630940632572,0.20417014041098192,False,False,False
A,8064,vol_break,0.0,group_t8,267,91732267,0.27467611261671687,0.21502117322077824,0.08121218773274075,0.20559199865228975,False,False,False
A,8064,vol_break,0.0,sn_if,267,91732267,0.38343233135337296,0.03427931441371172,0.07918153538077177,0.253496712403424,True,True,False
A,8064,vol_break,0.0,group_t4,268,91732268,1.0,1.0,-0.016005834518289477,0.06238657440363686,False,False,False
A,8064,vol_break,0.0,group_t8,268,91732268,1.0,1.0,-0.014079746012658358,0.06148432335421844,False,False,False
A,8064,vol_break,0.0,sn_if,268,91732268,0.5331893362132757,0.4536309273814524,0.03727402528458368,0.14290516738672288,False,False,False
A,8064,vol_break,0.0,group_t4,269,91732269,0.6389663334721515,0.6389663334721515,-0.059726593791000676,-0.12466039531071037,False,False,False
A,8064,vol_break,0.0,group_t8,269,91732269,0.5588828923505567,0.4668508620288765,-0.06103550896317997,-0.12222745399965926,False,False,False
A,8064,vol_break,0.0,sn_if,269,91732269,0.6563868722625548,0.6563868722625548,-0.09779807628683068,-0.056628879410988764,False,False,False
A,8064,vol_break,0.0,group_t4,270,91732270,0.8076071043666031,0.6795914950905559,0.0294314542091534,0.10523173755869389,False,False,False
A,8064,vol_break,0.0,group_t8,270,91732270,0.7869204395562928,0.6065778119674814,0.028549503141824754,0.1038139872910665,False,False,False
A,8064,vol_break,0.0,sn_if,270,91732270,0.8035039299214016,0.8035039299214016,-0.0663962530622671,0.05211419942981002,False,False,False
A,8064,vol_break,0.0,group_t4,271,91732271,0.9862338617371016,0.9862338617371016,0.06380052328201516,-0.14763061169847447,False,False,False
A,8064,vol_break,0.0,group_t8,271,91732271,0.7405932469680878,0.7405932469680878,0.06203026757356439,-0.14987765804895758,False,False,False
A,8064,vol_break,0.0,sn_if,271,91732271,1.0,1.0,0.05520113936100196,-0.017548098810161616,False,False,False
A,8064,vol_break,0.0,group_t4,272,91732272,0.9590863326172765,0.9800333272578061,-0.06595878921830925,-0.003657477062863998,False,False,False
A,8064,vol_break,0.0,group_t8,272,91732272,0.6978901626021828,0.9646124965282575,-0.06424253584076511,-0.004690125979789815,False,False,False
A,8064,vol_break,0.0,sn_if,272,91732272,0.39475210495790086,0.498170036599268,-0.12491251770816894,-0.08870166701360518,False,False,False
A,8064,vol_break,0.0,group_t4,273,91732273,0.448730739762088,0.4159169157178548,0.06812707254874481,-0.1160960955704559,False,False,False
A,8064,vol_break,0.0,group_t8,273,91732273,0.617098006076345,0.3431200269982387,0.06834213792639274,-0.11657386728188027,False,False,False
A,8064,vol_break,0.0,sn_if,273,91732273,0.4565508689826204,0.124317513649727,0.08968881550428554,-0.1040024330286149,False,False,False
A,8064,vol_break,0.0,group_t4,274,91732274,0.7925287359519713,0.5528564061961505,-0.024002294900337326,0.1273797734657495,False,False,False
A,8064,vol_break,0.0,group_t8,274,91732274,0.7507700254254316,0.43650638185980195,-0.029432779302476245,0.13063203809873267,False,False,False
A,8064,vol_break,0.0,sn_if,274,91732274,1.0,1.0,0.026841123233977582,0.07396732854447025,False,False,False
A,8064,vol_break,0.0,group_t4,275,91732275,0.9361133250895032,0.9361133250895032,0.03011395615534536,0.12056971857731616,False,False,False
A,8064,vol_break,0.0,group_t8,275,91732275,0.7591273816828659,0.724429337865556,0.02974524029040039,0.11968422965826561,False,False,False
A,8064,vol_break,0.0,sn_if,275,91732275,1.0,1.0,0.050189861101923444,0.06604368633893104,False,False,False
A,8064,vol_break,0.0,group_t4,276,91732276,1.0,1.0,-0.029809257003516068,0.040714929824446966,False,False,False
A,8064,vol_break,0.0,group_t8,276,91732276,1.0,1.0,-0.03361986327452976,0.043472634856739675,False,False,False
A,8064,vol_break,0.0,sn_if,276,91732276,0.6087478250434991,0.6087478250434991,-0.05223975433753114,0.05269354576788271,False,False,False
A,8064,vol_break,0.0,group_t4,277,91732277,0.6720500531969634,0.6720500531969634,-0.1502705227675976,-0.0734866968211096,False,False,False
A,8064,vol_break,0.0,group_t8,277,91732277,0.29624786477426013,0.5629477980067656,-0.14876769871204573,-0.07402051478441496,False,False,False
A,8064,vol_break,0.0,sn_if,277,91732277,0.12055758884822304,0.7140857182856343,-0.12484530273334471,0.03183231568967965,False,False,False
A,8064,vol_break,0.0,group_t4,278,91732278,1.0,1.0,-0.10436861608330161,-0.10159062944407339,False,False,False
A,8064,vol_break,0.0,group_t8,278,91732278,0.7874527315465745,0.7874527315465745,-0.10441269407518425,-0.10146909423017134,False,False,False
A,8064,vol_break,0.0,sn_if,278,91732278,0.638087238255235,0.5695486090278195,-0.06828777058730542,-0.08299990797065804,False,False,False
A,8064,vol_break,0.0,group_t4,279,91732279,0.23983513561607772,0.7263399047081028,-0.2211421055794485,-0.04073690142696771,False,False,False
A,8064,vol_break,0.0,group_t8,279,91732279,0.10667620169815288,0.7643630307973184,-0.2233731902253337,-0.04324768170501431,False,False,False
A,8064,vol_break,0.0,sn_if,279,91732279,0.008519829603407933,0.7809643807123857,-0.25514391081674925,0.020214153302873683,True,False,False
A,8064,vol_break,0.0,group_t4,280,91732280,0.651354504635275,0.651354504635275,0.09475839260614353,-0.0626331581566134,False,False,False
A,8064,vol_break,0.0,group_t8,280,91732280,0.30715055700599947,0.6025957189141443,0.0936810430870754,-0.06792536833771373,False,False,False
A,8064,vol_break,0.0,sn_if,280,91732280,0.7760644787104258,0.7760644787104258,0.053981985642135355,-0.10146921340702958,False,False,False
A,8064,vol_break,0.0,group_t4,281,91732281,0.6562577158107288,0.24505769014915485,0.0792415860183131,-0.08668797777328108,False,False,False
A,8064,vol_break,0.0,group_t8,281,91732281,0.962279122613731,0.962279122613731,0.07732496439960886,-0.08791697891609003,False,False,False
A,8064,vol_break,0.0,sn_if,281,91732281,0.9740605187896242,0.9740605187896242,0.09198884465740903,-0.054120126173836214,False,False,False
A,8064,vol_break,0.0,group_t4,282,91732282,0.6920897614821138,0.42976024871659835,-0.04545954297328722,0.13970444349061126,False,False,False
A,8064,vol_break,0.0,group_t8,282,91732282,0.7190980840728222,0.32252842879482146,-0.04469930251947972,0.1446241717169447,False,False,False
A,8064,vol_break,0.0,sn_if,282,91732282,0.5096298074038519,0.6012679746405072,-0.10453010780033378,0.04565652687588828,False,False,False
A,8064,vol_break,0.0,group_t4,283,91732283,0.5535597991114208,0.1756990827941657,0.05338677141586131,-0.13793192998533974,False,False,False
A,8064,vol_break,0.0,group_t8,283,91732283,0.5746512873980893,0.2854648274717906,0.04807276491178018,-0.1380327984157614,False,False,False
A,8064,vol_break,0.0,sn_if,283,91732283,0.4544309113817724,0.4544309113817724,0.09911661253348497,-0.07970338241158531,False,False,False
A,8064,vol_break,0.0,group_t4,284,91732284,0.1981779080976724,0.9982156051635368,0.24219219320788093,-0.00024148924041343667,False,False,False
A,8064,vol_break,0.0,group_t8,284,91732284,0.047453834409632134,0.9706154797962304,0.2422550644930006,-0.003020692368840675,True,False,True
A,8064,vol_break,0.0,sn_if,284,91732284,0.19707605847883042,0.9322013559728806,0.2392194137003255,0.00758646310526595,False,False,False
A,8064,vol_break,0.0,group_t4,285,91732285,0.6511653378878662,0.860214473812724,0.12022743315650607,0.011708678070750642,False,False,False
A,8064,vol_break,0.0,group_t8,285,91732285,0.5477278520800374,0.8770218039661012,0.12297022784057592,0.011550537527875882,False,False,False
A,8064,vol_break,0.0,sn_if,285,91732285,0.21459570808583828,0.9727605447891042,0.1071015547061846,0.0015272774287918844,False,False,False
A,8064,vol_break,0.0,group_t4,286,91732286,0.6162922518860549,0.6255236007852383,-0.10883998120371072,-0.07160226523128427,False,False,False
A,8064,vol_break,0.0,group_t8,286,91732286,0.790526796353739,0.790526796353739,-0.11143593303884675,-0.06853525953936512,False,False,False
A,8064,vol_break,0.0,sn_if,286,91732286,0.42867142657146856,0.42867142657146856,-0.08349565543136928,-0.1461873932582387,False,False,False
A,8064,vol_break,0.0,group_t4,287,91732287,0.09644347158877939,0.8466748703325537,0.10946236234463955,-0.028850089226007306,False,False,False
A,8064,vol_break,0.0,group_t8,287,91732287,0.6142913693197082,0.7858487336092078,0.10807170629980634,-0.027343189513917482,False,False,False
A,8064,vol_break,0.0,sn_if,287,91732287,0.4128717425651487,0.4128717425651487,0.10163127452742626,-0.13365277398081504,False,False,False
A,8064,vol_break,0.0,group_t4,288,91732288,0.9838306138403309,0.0691104826261744,0.0026726114307823665,-0.27227194777602004,False,False,False
A,8064,vol_break,0.0,group_t8,288,91732288,0.9876558401061571,0.010416774641988535,0.002188876231064396,-0.2670950274321223,True,True,False
A,8064,vol_break,0.0,sn_if,288,91732288,0.8525629487410252,0.018519629607407852,0.022061771308087785,-0.28133639603185395,True,True,False
A,8064,vol_break,0.0,group_t4,289,91732289,0.6932330566956446,0.15842474032337206,0.05758212582281691,-0.23306188565008673,False,False,False
A,8064,vol_break,0.0,group_t8,289,91732289,0.5943414351866914,0.029518039345438382,0.05643234603287627,-0.23537682306804586,True,True,False
A,8064,vol_break,0.0,sn_if,289,91732289,0.7961040779184416,0.12947741045179095,-0.03457272283961901,-0.16484570259336978,False,False,False
A,8064,vol_break,0.0,group_t4,290,91732290,0.10061660393289512,0.10061660393289512,0.1892685848317259,-0.29894870436203275,False,False,False
A,8064,vol_break,0.0,group_t8,290,91732290,0.06454996131635062,0.0069425974998893,0.18631714224100818,-0.2969738520437708,True,True,False
A,8064,vol_break,0.0,sn_if,290,91732290,0.018719625607487852,0.018719625607487852,0.21404432450282396,-0.2852813866992836,True,True,True
A,8064,vol_break,0.0,group_t4,291,91732291,0.4515686677166061,0.9393998421625374,0.13664732382302766,0.00557264296054432,False,False,False
A,8064,vol_break,0.0,group_t8,291,91732291,0.23156562829024516,0.9283896494392363,0.1366353189862546,0.010503652745760796,False,False,False
A,8064,vol_break,0.0,sn_if,291,91732291,0.32975340493190136,0.6903461930761384,0.06895267860353256,0.04806081047721859,False,False,False
A,8064,vol_break,0.0,group_t4,292,91732292,1.0,1.0,-0.08473612276386792,-0.014709844542200971,False,False,False
A,8064,vol_break,0.0,group_t8,292,91732292,1.0,1.0,-0.08297980237092095,-0.008674115623318948,False,False,False
A,8064,vol_break,0.0,sn_if,292,91732292,1.0,1.0,0.009178932018335417,-0.07964359616449959,False,False,False
A,8064,vol_break,0.0,group_t4,293,91732293,1.0,1.0,0.0031689820471324445,0.08513507484814464,False,False,False
A,8064,vol_break,0.0,group_t8,293,91732293,0.9864250006423542,0.8754564859774421,0.0019597753020235906,0.08204954927760576,False,False,False
A,8064,vol_break,0.0,sn_if,293,91732293,0.9856002879942402,0.748265034699306,-0.0010161808776060766,0.10133147277295385,False,False,False
A,8064,vol_break,0.0,group_t4,294,91732294,0.05950109120155724,0.542817936060209,0.27491886745174376,0.07466606801255861,False,False,False
A,8064,vol_break,0.0,group_t8,294,91732294,0.11602280112075483,0.5104173455007159,0.27740659808949986,0.07260694351011679,False,False,False
A,8064,vol_break,0.0,sn_if,294,91732294,0.11823763524729505,0.17981640367192656,0.2653585853902778,0.1165744597626108,False,False,False
A,8064,vol_break,0.0,group_t4,295,91732295,0.06461991709737454,0.8260054770687543,0.2397917451451271,-0.037168623021674986,False,False,False
A,8064,vol_break,0.0,group_t8,295,91732295,0.0038682109293376363,0.7823687554563741,0.24215078406748886,-0.03183777333685671,True,False,True
A,8064,vol_break,0.0,sn_if,295,91732295,0.011759764804703907,0.3254334913301734,0.21088729060183653,0.08639269828434341,True,False,True
A,8064,vol_break,0.0,group_t4,296,91732296,0.9765643506428204,0.5874586331813764,0.0024961717283575324,0.07394001473340431,False,False,False
A,8064,vol_break,0.0,group_t8,296,91732296,0.9588780745965865,0.9588780745965865,0.00586008925104445,0.07342155425153185,False,False,False
A,8064,vol_break,0.0,sn_if,296,91732296,0.5984680306393872,0.5984680306393872,0.0362625702862458,0.08762524526303445,False,False,False
A,8064,vol_break,0.0,group_t4,297,91732297,0.31454477052179536,0.486721794867534,0.22072916130126655,-0.12939300862789813,False,False,False
A,8064,vol_break,0.0,group_t8,297,91732297,0.20486730062436279,0.34540018699087754,0.21669814730750492,-0.1288987855573917,False,False,False
A,8064,vol_break,0.0,sn_if,297,91732297,0.26835463290734185,0.9638007239855203,0.20990024463902243,0.006935623792182821,False,False,False
A,8064,vol_break,0.0,group_t4,298,91732298,0.07896047309274205,0.14009954652114434,-0.24474244463210126,0.23421035592594053,False,False,False
A,8064,vol_break,0.0,group_t8,298,91732298,0.06561670080614702,0.05625968892114078,-0.24248529065707117,0.2327946711450071,False,False,False
A,8064,vol_break,0.0,sn_if,298,91732298,0.15467690646187077,0.15467690646187077,-0.17659323949747424,0.23930348326453804,False,False,False
A,8064,vol_break,0.0,group_t4,299,91732299,0.7414653101908159,0.02361604050192539,-0.04643476967279908,-0.09441455786148822,True,True,False
A,8064,vol_break,0.0,group_t8,299,91732299,0.6359748667840668,0.6359748667840668,-0.04292534867810363,-0.09332359149389777,False,False,False
A,8064,vol_break,0.0,sn_if,299,91732299,0.3420331593368133,0.3420331593368133,-0.10658156231516411,-0.07734158336233529,False,False,False
A,8064,vol_break,0.0,group_t4,300,91732300,0.47508844409473705,0.42573670375155154,-0.07824996772008491,-0.20697542202686398,False,False,False
A,8064,vol_break,0.0,group_t8,300,91732300,0.35096777514299893,0.35096777514299893,-0.07698199936142192,-0.20940251618659397,False,False,False
A,8064,vol_break,0.0,sn_if,300,91732300,0.2112357752844943,0.2112357752844943,-0.09703853153019393,-0.17930293664173563,False,False,False
A,8064,vol_break,0.0,group_t4,301,91732301,0.43632829286015357,0.603286072543142,-0.0419967551375401,-0.06117365576506478,False,False,False
